initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve_25k,reserve_50k,ongoing_25k,ongoing_50k,ongoing_delta_50k_minus_25k,total_25k,total_50k,total_delta_50k_minus_25k
5000,0,monthly_one,maximum,weekly,7500,32600.0,57600.0,354362.53,346381.46,-7981.07,460670.57,458652.92,-2017.65
5000,0,monthly_one,maximum,weekly,7600,32700.0,57700.0,352422.53,344411.46,-8011.07,460570.57,458652.92,-1917.65
5000,0,monthly_one,maximum,weekly,7700,32800.0,57800.0,350482.53,342441.46,-8041.07,460470.57,458652.92,-1817.65
5000,0,monthly_one,maximum,weekly,7800,32900.0,57900.0,348542.53,340471.46,-8071.07,460370.57,458652.92,-1717.65
5000,0,monthly_one,maximum,weekly,7900,33000.0,58000.0,346602.53,338501.46,-8101.07,460270.57,458652.92,-1617.65
5000,0,monthly_one,maximum,weekly,8000,33100.0,58100.0,344662.53,336531.46,-8131.07,460170.57,458652.92,-1517.65
5000,0,monthly_one,maximum,weekly,8100,33200.0,58200.0,342722.53,334561.46,-8161.07,460070.57,458652.92,-1417.65
5000,0,monthly_one,maximum,weekly,8200,33300.0,58300.0,340782.53,332841.46,-7941.07,459970.57,458902.92,-1067.65
5000,0,monthly_one,maximum,weekly,8300,33400.0,58400.0,339042.53,314082.76,-24959.77,460070.57,442365.17,-17705.4
5000,0,monthly_one,maximum,weekly,8400,33500.0,58500.0,337102.53,312112.76,-24989.77,459970.57,442365.17,-17605.4
5000,0,monthly_one,maximum,weekly,8500,33600.0,58600.0,312994.16,290846.68,-22147.48,431212.06,423575.71,-7636.35
5000,0,monthly_one,maximum,weekly,9000,34100.0,59100.0,303966.52,281246.67,-22719.85,430912.06,423825.7,-7086.36
5000,0,monthly_one,maximum,weekly,10000,35100.0,60100.0,246005.83,228189.53,-17816.3,360993.63,363574.64,2581.01
5000,0,monthly_one,maximum,weekly,12500,37600.0,62600.0,177544.5,139091.1,-38453.4,296519.7,273263.26,-23256.44
5000,0,monthly_one,maximum,weekly,15000,40100.0,65100.0,116834.9,67784.25,-49050.65,210345.74,154509.87,-55835.87
5000,0,monthly_one,minimum,calendar_month,0,25100.0,50100.0,140650.0,272000.0,131350.0,205768.52,421847.43,216078.91
5000,0,monthly_one,minimum,calendar_month,1000,26100.0,51100.0,140650.0,272000.0,131350.0,205768.52,421847.43,216078.91
5000,0,monthly_one,minimum,calendar_month,2000,27100.0,52100.0,197200.0,272000.0,74800.0,299829.54,421847.43,122017.89
5000,0,monthly_one,minimum,calendar_month,2500,27600.0,52600.0,251100.0,306500.0,55400.0,386116.59,472503.86,86387.27
5000,0,monthly_one,minimum,calendar_month,2600,27700.0,52700.0,248100.0,303000.0,54900.0,385616.59,472503.86,86887.27
5000,0,monthly_one,minimum,calendar_month,2700,27800.0,52800.0,247100.0,299250.0,52150.0,375125.71,470753.86,95628.15
5000,0,monthly_one,minimum,calendar_month,2800,27900.0,52900.0,271300.0,318000.0,46700.0,409492.52,500170.67,90678.15
5000,0,monthly_one,minimum,calendar_month,2900,28000.0,53000.0,270800.0,318000.0,47200.0,408992.52,500170.67,91178.15
5000,0,monthly_one,minimum,calendar_month,3000,28100.0,53100.0,269800.0,317000.0,47200.0,408992.52,500170.67,91178.15
5000,0,monthly_one,minimum,calendar_month,3100,28200.0,53200.0,266800.0,314500.0,47700.0,408492.52,500170.67,91678.15
5000,0,monthly_one,minimum,calendar_month,3200,28300.0,53300.0,266300.0,314000.0,47700.0,408492.52,500170.67,91678.15
5000,0,monthly_one,minimum,calendar_month,3300,28400.0,53400.0,285200.0,291250.0,6050.0,438160.79,468854.26,30693.47
5000,0,monthly_one,minimum,calendar_month,3400,28500.0,53500.0,285200.0,291250.0,6050.0,438160.79,468854.26,30693.47
5000,0,monthly_one,minimum,calendar_month,3500,28600.0,53600.0,284200.0,289750.0,5550.0,438160.79,468854.26,30693.47
5000,0,monthly_one,minimum,calendar_month,3600,28700.0,53700.0,284700.0,287250.0,2550.0,447693.63,468854.26,21160.63
5000,0,monthly_one,minimum,calendar_month,3700,28800.0,53800.0,283700.0,285750.0,2050.0,447693.63,468854.26,21160.63
5000,0,monthly_one,minimum,calendar_month,3800,28900.0,53900.0,283200.0,272000.0,-11200.0,453020.87,457902.97,4882.1
5000,0,monthly_one,minimum,calendar_month,3900,29000.0,54000.0,282200.0,271500.0,-10700.0,452520.87,457902.97,5382.1
5000,0,monthly_one,minimum,calendar_month,4000,29100.0,54100.0,280200.0,270500.0,-9700.0,452020.87,457902.97,5882.1
5000,0,monthly_one,minimum,calendar_month,4100,29200.0,54200.0,277700.0,269000.0,-8700.0,452020.87,457902.97,5882.1
5000,0,monthly_one,minimum,calendar_month,4200,29300.0,54300.0,276700.0,268000.0,-8700.0,452020.87,457902.97,5882.1
5000,0,monthly_one,minimum,calendar_month,4300,29400.0,54400.0,276700.0,268000.0,-8700.0,452020.87,457902.97,5882.1
5000,0,monthly_one,minimum,calendar_month,4400,29500.0,54500.0,276200.0,267000.0,-9200.0,452020.87,457902.97,5882.1
5000,0,monthly_one,minimum,calendar_month,4500,29600.0,54600.0,274700.0,266000.0,-8700.0,452020.87,457902.97,5882.1
5000,0,monthly_one,minimum,calendar_month,4600,29700.0,54700.0,270700.0,263000.0,-7700.0,452020.87,457902.97,5882.1
5000,0,monthly_one,minimum,calendar_month,4700,29800.0,54800.0,269900.0,262250.0,-7650.0,452220.87,458152.97,5932.1
5000,0,monthly_one,minimum,calendar_month,4800,29900.0,54900.0,269800.0,261250.0,-8550.0,458341.66,458152.97,-188.69
5000,0,monthly_one,minimum,calendar_month,4900,30000.0,55000.0,270200.0,261250.0,-8950.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,calendar_month,5000,30100.0,55100.0,268700.0,259750.0,-8950.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,calendar_month,5100,30200.0,55200.0,266200.0,257750.0,-8450.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,calendar_month,5200,30300.0,55300.0,264700.0,256250.0,-8450.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,calendar_month,5300,30400.0,55400.0,263200.0,255250.0,-7950.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,calendar_month,5400,30500.0,55500.0,262200.0,254750.0,-7450.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,calendar_month,6000,31100.0,56100.0,254700.0,248750.0,-5950.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,calendar_month,6500,31600.0,56600.0,245700.0,240250.0,-5450.0,458978.91,458152.97,-825.94
5000,0,monthly_one,minimum,calendar_month,6800,31900.0,56900.0,241700.0,236750.0,-4950.0,458978.91,458152.97,-825.94
5000,0,monthly_one,minimum,calendar_month,7000,32100.0,57100.0,239700.0,235750.0,-3950.0,458478.91,458152.97,-325.94
5000,0,monthly_one,minimum,calendar_month,8000,33100.0,58100.0,196900.0,201250.0,4350.0,399860.8,423325.74,23464.94
5000,0,monthly_one,minimum,calendar_month,9000,34100.0,59100.0,171700.0,164750.0,-6950.0,359071.43,362559.68,3488.25
5000,0,monthly_one,minimum,calendar_month,10000,35100.0,60100.0,138000.0,116250.0,-21750.0,300233.55,276927.11,-23306.44
5000,0,monthly_one,minimum,calendar_month,12500,37600.0,62600.0,110900.0,65250.0,-45650.0,295633.55,207984.59,-87648.96
5000,0,monthly_one,minimum,calendar_month,15000,40100.0,65100.0,70200.0,37750.0,-32450.0,210345.74,153511.22,-56834.52
5000,0,monthly_one,minimum,daily,0,25100.0,50100.0,59200.0,174250.0,115050.0,59200.0,174250.0,115050.0
5000,0,monthly_one,minimum,daily,1000,26100.0,51100.0,59200.0,174250.0,115050.0,59200.0,174250.0,115050.0
5000,0,monthly_one,minimum,daily,2000,27100.0,52100.0,118200.0,174250.0,56050.0,118200.0,174250.0,56050.0
5000,0,monthly_one,minimum,daily,3000,28100.0,53100.0,224950.0,329000.0,104050.0,224950.0,329000.0,104050.0
5000,0,monthly_one,minimum,daily,3500,28600.0,53600.0,281900.0,383450.0,101550.0,281900.0,383450.0,101550.0
5000,0,monthly_one,minimum,daily,3600,28700.0,53700.0,360150.0,437350.0,77200.0,360150.0,437350.0,77200.0
5000,0,monthly_one,minimum,daily,3700,28800.0,53800.0,359200.0,399050.0,39850.0,359200.0,399050.0,39850.0
5000,0,monthly_one,minimum,daily,3800,28900.0,53900.0,355900.0,395650.0,39750.0,355900.0,395650.0,39750.0
5000,0,monthly_one,minimum,daily,3900,29000.0,54000.0,352950.0,392700.0,39750.0,352950.0,392700.0,39750.0
5000,0,monthly_one,minimum,daily,4000,29100.0,54100.0,382800.0,406850.0,24050.0,382800.0,406850.0,24050.0
5000,0,monthly_one,minimum,daily,4100,29200.0,54200.0,387000.0,387200.0,200.0,387000.0,387200.0,200.0
5000,0,monthly_one,minimum,daily,4200,29300.0,54300.0,385600.0,386250.0,650.0,385600.0,386250.0,650.0
5000,0,monthly_one,minimum,daily,4300,29400.0,54400.0,382300.0,383350.0,1050.0,382300.0,383350.0,1050.0
5000,0,monthly_one,minimum,daily,4400,29500.0,54500.0,379850.0,380400.0,550.0,379850.0,380400.0,550.0
5000,0,monthly_one,minimum,daily,4500,29600.0,54600.0,382850.0,379400.0,-3450.0,382850.0,379400.0,-3450.0
5000,0,monthly_one,minimum,daily,4900,30000.0,55000.0,376400.0,370350.0,-6050.0,376400.0,370350.0,-6050.0
5000,0,monthly_one,minimum,daily,5000,30100.0,55100.0,374900.0,369850.0,-5050.0,374900.0,369850.0,-5050.0
5000,0,monthly_one,minimum,daily,6000,31100.0,56100.0,357550.0,349200.0,-8350.0,357550.0,349200.0,-8350.0
5000,0,monthly_one,minimum,daily,6500,31600.0,56600.0,358550.0,350150.0,-8400.0,412664.98,404913.97,-7751.01
5000,0,monthly_one,minimum,daily,6800,31900.0,56900.0,361800.0,353900.0,-7900.0,464511.75,452027.93,-12483.82
5000,0,monthly_one,minimum,daily,7000,32100.0,57100.0,358350.0,350200.0,-8150.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,daily,7500,32600.0,57600.0,348850.0,340600.0,-8250.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,daily,7600,32700.0,57700.0,347850.0,340100.0,-7750.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,daily,7700,32800.0,57800.0,345450.0,337150.0,-8300.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,daily,7800,32900.0,57900.0,343100.0,335200.0,-7900.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,daily,7900,33000.0,58000.0,340650.0,332750.0,-7900.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,daily,8000,33100.0,58100.0,339150.0,330750.0,-8400.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,daily,8100,33200.0,58200.0,338150.0,330250.0,-7900.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,daily,8200,33300.0,58300.0,335950.0,327550.0,-8400.0,464911.75,458652.97,-6258.78
5000,0,monthly_one,minimum,daily,8300,33400.0,58400.0,333600.0,325850.0,-7750.0,464911.75,458902.97,-6008.78
5000,0,monthly_one,minimum,daily,8400,33500.0,58500.0,331150.0,323400.0,-7750.0,459378.91,458902.97,-475.94
5000,0,monthly_one,minimum,daily,8500,33600.0,58600.0,329650.0,321400.0,-8250.0,459378.91,458902.97,-475.94
5000,0,monthly_one,minimum,daily,9000,34100.0,59100.0,275400.0,276050.0,650.0,400060.8,423575.74,23514.94
5000,0,monthly_one,minimum,daily,10000,35100.0,60100.0,224700.0,223850.0,-850.0,348550.16,375765.1,27214.94
5000,0,monthly_one,minimum,daily,12500,37600.0,62600.0,174200.0,136000.0,-38200.0,296433.55,273177.11,-23256.44
5000,0,monthly_one,minimum,daily,15000,40100.0,65100.0,114700.0,66250.0,-48450.0,210345.74,154511.22,-55834.52
5000,0,monthly_one,minimum,weekly,0,25100.0,50100.0,105200.0,179250.0,74050.0,105200.0,179250.0,74050.0
5000,0,monthly_one,minimum,weekly,1000,26100.0,51100.0,105200.0,179250.0,74050.0,105200.0,179250.0,74050.0
5000,0,monthly_one,minimum,weekly,2000,27100.0,52100.0,129200.0,179250.0,50050.0,129200.0,179250.0,50050.0
5000,0,monthly_one,minimum,weekly,3000,28100.0,53100.0,249100.0,348900.0,99800.0,249100.0,348900.0,99800.0
5000,0,monthly_one,minimum,weekly,3500,28600.0,53600.0,374650.0,415700.0,41050.0,374650.0,415700.0,41050.0
5000,0,monthly_one,minimum,weekly,3600,28700.0,53700.0,371700.0,413250.0,41550.0,371700.0,413250.0,41550.0
5000,0,monthly_one,minimum,weekly,3700,28800.0,53800.0,371200.0,389600.0,18400.0,371200.0,391357.0,20157.0
5000,0,monthly_one,minimum,weekly,3800,28900.0,53900.0,370200.0,387100.0,16900.0,370200.0,388857.0,18657.0
5000,0,monthly_one,minimum,weekly,3900,29000.0,54000.0,368800.0,369650.0,850.0,368800.0,371407.0,2607.0
5000,0,monthly_one,minimum,weekly,4000,29100.0,54100.0,365500.0,366750.0,1250.0,365500.0,368507.0,3007.0
5000,0,monthly_one,minimum,weekly,4100,29200.0,54200.0,366550.0,364300.0,-2250.0,366550.0,366057.0,-493.0
5000,0,monthly_one,minimum,weekly,4200,29300.0,54300.0,365250.0,363550.0,-1700.0,365250.0,365307.0,57.0
5000,0,monthly_one,minimum,weekly,4300,29400.0,54400.0,363750.0,361050.0,-2700.0,363750.0,362807.0,-943.0
5000,0,monthly_one,minimum,weekly,4400,29500.0,54500.0,362850.0,360600.0,-2250.0,362850.0,362357.0,-493.0
5000,0,monthly_one,minimum,weekly,4500,29600.0,54600.0,365000.0,357650.0,-7350.0,369532.84,359407.0,-10125.84
5000,0,monthly_one,minimum,weekly,4900,30000.0,55000.0,358650.0,350750.0,-7900.0,363182.84,352507.0,-10675.84
5000,0,monthly_one,minimum,weekly,5000,30100.0,55100.0,359950.0,351100.0,-8850.0,376810.12,361057.38,-15752.74
5000,0,monthly_one,minimum,weekly,6000,31100.0,56100.0,360500.0,354400.0,-6100.0,452114.42,452075.73,-38.69
5000,0,monthly_one,minimum,weekly,6300,31400.0,56400.0,358350.0,350200.0,-8150.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,weekly,6400,31500.0,56500.0,356950.0,348250.0,-8700.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,weekly,6500,31600.0,56600.0,353600.0,345800.0,-7800.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,weekly,6600,31700.0,56700.0,351150.0,343350.0,-7800.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,weekly,6700,31800.0,56800.0,349150.0,340850.0,-8300.0,464511.75,458152.97,-6358.78
5000,0,monthly_one,minimum,weekly,6800,31900.0,56900.0,348850.0,340600.0,-8250.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,weekly,6900,32000.0,57000.0,347450.0,338650.0,-8800.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,weekly,7000,32100.0,57100.0,344100.0,336200.0,-7900.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,weekly,7100,32200.0,57200.0,342150.0,333750.0,-8400.0,464711.75,458402.97,-6308.78
5000,0,monthly_one,minimum,weekly,7200,32300.0,57300.0,340350.0,331500.0,-8850.0,464911.75,458652.97,-6258.78
5000,0,monthly_one,minimum,weekly,7300,32400.0,57400.0,339350.0,331000.0,-8350.0,464911.75,458652.97,-6258.78
5000,0,monthly_one,minimum,weekly,7500,32600.0,57600.0,334600.0,326600.0,-8000.0,464911.75,458652.97,-6258.78
5000,0,monthly_one,minimum,weekly,7600,32700.0,57700.0,332650.0,324150.0,-8500.0,464911.75,458652.97,-6258.78
5000,0,monthly_one,minimum,weekly,7700,32800.0,57800.0,330650.0,321650.0,-9000.0,464911.75,458652.97,-6258.78
5000,0,monthly_one,minimum,weekly,7800,32900.0,57900.0,330150.0,321150.0,-9000.0,464911.75,458652.97,-6258.78
5000,0,monthly_one,minimum,weekly,7900,33000.0,58000.0,328700.0,319200.0,-9500.0,464911.75,458652.97,-6258.78
5000,0,monthly_one,minimum,weekly,8000,33100.0,58100.0,325850.0,317250.0,-8600.0,459378.91,458652.97,-725.94
5000,0,monthly_one,minimum,weekly,8100,33200.0,58200.0,323900.0,314300.0,-9600.0,459378.91,458652.97,-725.94
5000,0,monthly_one,minimum,weekly,8200,33300.0,58300.0,276700.0,276800.0,100.0,400360.8,423325.74,22964.94
5000,0,monthly_one,minimum,weekly,8300,33400.0,58400.0,275700.0,275800.0,100.0,400360.8,423325.74,22964.94
5000,0,monthly_one,minimum,weekly,8400,33500.0,58500.0,274250.0,274350.0,100.0,400360.8,423325.74,22964.94
5000,0,monthly_one,minimum,weekly,8500,33600.0,58600.0,271900.0,272900.0,1000.0,399860.8,423325.74,23464.94
5000,0,monthly_one,minimum,weekly,9000,34100.0,59100.0,263550.0,263550.0,0.0,399760.8,423825.74,24064.94
5000,0,monthly_one,minimum,weekly,10000,35100.0,60100.0,213800.0,212400.0,-1400.0,334059.28,362274.22,28214.94
5000,0,monthly_one,minimum,weekly,12500,37600.0,62600.0,165200.0,128000.0,-37200.0,295933.55,272677.11,-23256.44
5000,0,monthly_one,minimum,weekly,15000,40100.0,65100.0,110200.0,62250.0,-47950.0,210345.74,154011.22,-56334.52
5000,0,weekly_one,maximum,calendar_month,0,25100.0,50100.0,245250.09,231691.44,-13558.65,246750.09,231691.44,-15058.65
5000,0,weekly_one,maximum,calendar_month,1000,26100.0,51100.0,246842.3,230284.05,-16558.25,248342.3,230284.05,-18058.25
5000,0,weekly_one,maximum,calendar_month,2000,27100.0,52100.0,-4807.1,219130.9,223938.0,-4807.1,219130.9,223938.0
5000,0,weekly_one,maximum,calendar_month,3000,28100.0,53100.0,381087.55,402766.4,21678.85,382587.55,402766.4,20178.85
5000,0,weekly_one,maximum,calendar_month,4000,29100.0,54100.0,434715.09,448713.79,13998.7,436215.09,448713.79,12498.7
5000,0,weekly_one,maximum,calendar_month,4400,29500.0,54500.0,426718.89,440680.39,13961.5,428218.89,440680.39,12461.5
5000,0,weekly_one,maximum,calendar_month,4500,29600.0,54600.0,424071.24,437790.39,13719.15,425571.24,437790.39,12219.15
5000,0,weekly_one,maximum,calendar_month,4600,29700.0,54700.0,435722.95,434258.94,-1464.01,437222.95,434258.94,-2964.01
5000,0,weekly_one,maximum,calendar_month,4700,29800.0,54800.0,452905.13,463472.23,10567.1,454405.13,463472.23,9067.1
5000,0,weekly_one,maximum,calendar_month,4800,29900.0,54900.0,450865.13,461432.23,10567.1,452365.13,461432.23,9067.1
5000,0,weekly_one,maximum,calendar_month,4900,30000.0,55000.0,448825.13,459307.23,10482.1,450325.13,459307.23,8982.1
5000,0,weekly_one,maximum,calendar_month,5000,30100.0,55100.0,446785.13,457167.23,10382.1,449785.13,461167.23,11382.1
5000,0,weekly_one,maximum,calendar_month,5100,30200.0,55200.0,444743.1,455275.2,10532.1,447743.1,459275.2,11532.1
5000,0,weekly_one,maximum,calendar_month,5200,30300.0,55300.0,442693.11,453125.21,10432.1,445693.11,457125.21,11432.1
5000,0,weekly_one,maximum,calendar_month,5300,30400.0,55400.0,440843.11,451225.21,10382.1,443843.11,455225.21,11382.1
5000,0,weekly_one,maximum,calendar_month,5400,30500.0,55500.0,438306.77,448673.87,10367.1,439806.77,450673.87,10867.1
5000,0,weekly_one,maximum,calendar_month,5500,30600.0,55600.0,436456.77,446623.87,10167.1,437956.77,448623.87,10667.1
5000,0,weekly_one,maximum,calendar_month,5600,30700.0,55700.0,434806.77,445073.87,10267.1,436306.77,447073.87,10767.1
5000,0,weekly_one,maximum,calendar_month,5700,30800.0,55800.0,432756.77,443023.87,10267.1,434256.77,445023.87,10767.1
5000,0,weekly_one,maximum,calendar_month,5800,30900.0,55900.0,430706.77,440973.87,10267.1,432206.77,442973.87,10767.1
5000,0,weekly_one,maximum,calendar_month,5900,31000.0,56000.0,428656.77,438923.87,10267.1,430156.77,440923.87,10767.1
5000,0,weekly_one,maximum,calendar_month,6000,31100.0,56100.0,448613.79,459680.89,11067.1,544726.54,554802.21,10075.67
5000,0,weekly_one,maximum,calendar_month,6100,31200.0,56200.0,446672.43,457739.53,11067.1,544726.55,554802.22,10075.67
5000,0,weekly_one,maximum,calendar_month,6200,31300.0,56300.0,444722.43,455789.53,11067.1,544726.55,554802.22,10075.67
5000,0,weekly_one,maximum,calendar_month,6300,31400.0,56400.0,442772.43,453839.53,11067.1,544726.55,554802.22,10075.67
5000,0,weekly_one,maximum,calendar_month,6400,31500.0,56500.0,440822.43,451889.53,11067.1,544726.55,554802.22,10075.67
5000,0,weekly_one,maximum,calendar_month,6500,31600.0,56600.0,438872.43,449939.53,11067.1,544726.55,554802.22,10075.67
5000,0,weekly_one,maximum,calendar_month,6800,31900.0,56900.0,433022.43,444089.53,11067.1,544726.55,554802.22,10075.67
5000,0,weekly_one,maximum,calendar_month,7000,32100.0,57100.0,429122.43,440189.53,11067.1,544726.55,554802.22,10075.67
5000,0,weekly_one,maximum,calendar_month,7500,32600.0,57600.0,419372.43,430439.53,11067.1,544726.55,554802.22,10075.67
5000,0,weekly_one,maximum,calendar_month,7600,32700.0,57700.0,417422.43,428989.53,11567.1,544726.55,555302.22,10575.67
5000,0,weekly_one,maximum,calendar_month,7700,32800.0,57800.0,415672.42,427289.52,11617.1,544926.54,555552.21,10625.67
5000,0,weekly_one,maximum,calendar_month,7800,32900.0,57900.0,414522.42,425839.52,11317.1,545726.54,556052.21,10325.67
5000,0,weekly_one,maximum,calendar_month,7900,33000.0,58000.0,412572.42,424139.52,11567.1,545726.54,556302.21,10575.67
5000,0,weekly_one,maximum,calendar_month,8000,33100.0,58100.0,410822.42,422189.52,11367.1,545926.54,556302.21,10375.67
5000,0,weekly_one,maximum,calendar_month,8100,33200.0,58200.0,408472.42,419989.52,11517.1,545526.54,556052.21,10525.67
