product,window,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,execution,copies,signals_executed,signal_participation,allocation_sha256,job
legacy_50k,full,5500,55600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,216963.05,20000.0,236963.05,240378.05,50879.4,75,12,149,351,194,14040.0,9375.0,23415.0,20600.0,257563.05,0,56,0,21.5,0,63,24,7312.44,41,0,2026-06-25T23:30:00,20,63,55,8,0.0,40.62,705.54,14073.09,109.52,86.67,10.83,20,20,18,56,10,620,628,2384.5694,25791.8398,10.8161,21899.55,32836.87,33213.19,3035.91,37191.42,3438.51,blocking,100335,8955,0.7074577342392163,3655ee1533d115ed6c1443ce16de41d4d2e32a8f162bec07179b454e46b36ac3,"[""legacy_50k"", ""full"", 5500]"
legacy_50k,full,5600,55700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,215912.7,20000.0,235912.7,239127.7,51879.4,75,12,152,346,186,13840.0,9375.0,23215.0,20600.0,256512.7,0,55,0,21.5,0,63,24,7468.8,41,0,2026-06-25T23:30:00,20,63,55,8,0.0,40.31,706.39,13916.73,109.2,86.67,10.89,20,20,18,55,14,634,644,2384.5694,25948.2009,10.8817,21743.19,33374.95,33757.95,3067.07,37818.56,3475.42,blocking,100932,8957,0.7076157370832675,63999d334dfcc434bfb8cc780bfda7c1d4c8c3302193c24b587262c8ae23af62,"[""legacy_50k"", ""full"", 5600]"
legacy_50k,full,5700,55800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,204851.0,20000.0,224851.0,228506.0,52879.4,75,12,162,357,187,14280.0,9375.0,23655.0,20600.0,245451.0,0,61,0,21.5,0,63,24,7173.8,41,0,2026-06-25T23:30:00,20,63,55,8,0.0,40.31,727.54,14211.73,109.2,86.67,10.77,20,20,18,61,18,643,655,2384.5694,25653.2009,10.758,22038.19,33219.51,33604.51,3087.89,37634.58,3498.29,blocking,99756,8957,0.7076157370832675,b24d1350ae682378316a23dad4c313ba351f38f94afd3cd617f7d78088038450,"[""legacy_50k"", ""full"", 5700]"
legacy_50k,full,5800,55900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,206369.7,20000.0,226369.7,229504.7,53879.4,75,12,151,344,185,13760.0,9375.0,23135.0,20600.0,246969.7,0,60,0,21.5,0,63,24,7285.79,41,0,2026-06-25T23:30:00,20,63,55,8,0.0,40.16,706.39,14099.74,109.05,86.67,10.81,20,20,18,60,8,633,645,2384.5694,25765.187,10.805,21926.2,34023.61,34411.06,3148.89,38403.98,3554.29,blocking,100292,8958,0.7076947385052931,3daf0cdaf91fe02a2781116632d4aaa3b0521bb799c6f04933c9258e3115df21,"[""legacy_50k"", ""full"", 5800]"
legacy_50k,full,5900,56000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,199313.35,18000.0,217313.35,222768.35,50016.1,75,11,157,352,187,14080.0,9375.0,23455.0,20600.0,237913.35,0,62,0,21.5,0,64,24,7152.83,42,0,2026-06-25T23:30:00,20,64,55,9,0.0,40.15,727.54,14305.61,108.05,85.67,10.72,20,20,18,62,11,631,642,2384.5694,25559.3116,10.7186,22132.08,34092.34,34480.46,3180.66,38443.6,3586.62,blocking,99528,8965,0.7082477484594722,279aacd2e4374b9957a41de0f3685bf11d814fd0d2a48b8b519931c297dd57f1,"[""legacy_50k"", ""full"", 5900]"
legacy_50k,full,6000,56100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,189597.75,12000.0,201597.75,213457.75,36431.0,76,10,164,359,187,14360.0,9500.0,23860.0,20600.0,222197.75,0,65,0,21.5,0,66,24,7147.92,44,20,2026-06-25T23:30:00,20,66,56,10,0.0,45.46,728.54,14518.46,105.65,82.67,10.64,20,20,19,65,13,652,663,2384.5694,25346.4616,10.6294,22344.93,33740.62,34157.03,3174.28,38139.41,3588.12,blocking,98518,8966,0.7083267498814979,45c4e4fc5e6ec1e247f57857950dafcf215e6accb6ecfb58e594e0f44f677732,"[""legacy_50k"", ""full"", 6000]"
legacy_50k,full,6100,56200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,205339.35,124885.79,330225.14,225284.35,127019.0,61,20,132,308,168,12320.0,7625.0,19945.0,20600.0,350825.14,0,62,0,21.5,0,41,4,9214.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,728.54,13373.4,0,81.67,11.11,20,20,18,62,9,643,652,2384.5694,26491.5287,11.1096,21199.86,37087.36,37470.59,3338.33,41160.81,3704.99,blocking,103151,8976,0.7091167641017538,94b348656d9ec6e41b6ce050be02b0f1a957108a019e507b251d898d843a15b5,"[""legacy_50k"", ""full"", 6100]"
legacy_50k,full,6200,56300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,202619.4,126885.79,329505.19,222444.4,129019.0,61,20,134,305,163,12200.0,7625.0,19825.0,20600.0,350105.19,0,62,0,21.5,0,41,4,9290.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,728.39,13297.4,0,81.67,11.15,20,20,19,62,11,655,667,2384.5694,26567.5287,11.1414,21123.86,37483.3,37865.82,3364.32,41610.77,3734.78,blocking,103400,8976,0.7091167641017538,9d5812e33caa3bc72cd8e7d2e99f1acf6c88b2556bb3f00f61de5c7c794d520b,"[""legacy_50k"", ""full"", 6200]"
legacy_50k,full,6300,56400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,197238.4,128885.79,326124.19,217183.4,131019.0,61,20,137,308,163,12320.0,7625.0,19945.0,20600.0,346724.19,0,61,0,21.5,0,41,4,9114.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,728.54,13473.4,0,81.67,11.07,20,20,18,61,15,656,667,2384.5694,26391.5287,11.0676,21299.86,37647.14,38029.14,3401.55,41726.1,3770.1,blocking,102730,8976,0.7091167641017538,14bc197ad3f60c39ba1325874539635e141d41c725754238d63f3ed40365be33,"[""legacy_50k"", ""full"", 6300]"
legacy_50k,full,6400,56500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,208408.5,130885.79,339294.29,227393.5,133019.0,61,20,125,284,151,11360.0,7625.0,18985.0,20600.0,359894.29,0,49,0,23.0,0,41,4,9559.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,706.39,13028.4,0,81.67,11.26,20,20,18,49,15,663,671,2384.5694,26836.5287,11.2542,20854.86,39247.94,39621.11,3487.39,43396.31,3855.99,blocking,104508,8976,0.7091167641017538,bfe8d97cdd5f735498c9a9797c1977b4590dce0c3e6b6f0f285ba9b38fe91e8e,"[""legacy_50k"", ""full"", 6400]"
legacy_50k,full,6500,56600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,196939.8,132885.79,329825.59,216444.8,135019.0,61,20,131,297,158,11880.0,7625.0,19505.0,20600.0,350425.59,0,54,0,21.5,0,41,4,9224.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,727.54,13363.4,0,81.67,11.12,20,20,18,54,16,659,670,2384.5694,26501.5287,11.1138,21189.86,38841.83,39233.4,3494.93,42959.66,3865.45,blocking,103192,8976,0.7091167641017538,29ef7bd9fc284854589091843fa729078874461d4a47ac60696626b60be1faa0,"[""legacy_50k"", ""full"", 6500]"
legacy_50k,full,6600,56700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,194953.1,134885.79,329838.89,214378.1,137019.0,61,20,129,295,158,11800.0,7625.0,19425.0,20600.0,350438.89,0,54,0,21.5,0,41,4,9223.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,728.54,13364.4,0,81.67,11.12,20,20,18,54,14,665,676,2384.5694,26500.5287,11.1133,21190.86,39300.61,39692.61,3536.35,43419.91,3907.01,blocking,103186,8976,0.7091167641017538,97242f899aadeada6ad7edc76c23de651c4062339f665c7a03ac599d29d591f6,"[""legacy_50k"", ""full"", 6600]"
legacy_50k,full,6700,56800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,175530.6,136885.79,312416.39,195915.6,139019.0,61,20,152,319,159,12760.0,7625.0,20385.0,20600.0,333016.39,0,63,0,21.5,0,41,4,8617.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13970.4,0,81.67,10.86,20,20,18,63,28,664,675,2384.5694,25894.5287,10.8592,21796.86,38219.22,38622.82,3519.52,42277.7,3893.26,blocking,100806,8976,0.7091167641017538,e41eceda62e7dc9e6d5f276af63f1957ce61e63b972c565e0daac6497dc12896,"[""legacy_50k"", ""full"", 6700]"
legacy_50k,full,6710,56810.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,175330.6,137085.79,312416.39,195715.6,139219.0,61,20,152,319,159,12760.0,7625.0,20385.0,20600.0,333016.39,0,63,0,21.5,0,41,4,8617.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13970.4,0,81.67,10.86,20,20,18,63,28,664,675,2384.5694,25894.5287,10.8592,21796.86,38283.02,38686.63,3525.4,42341.5,3899.13,blocking,100806,8976,0.7091167641017538,abadc6f0ef40e3ebf05bc4e9a65f78d0f4809f8575beca1a6dd320fb97b30d67,"[""legacy_50k"", ""full"", 6710]"
legacy_50k,full,6720,56820.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,175471.0,137285.79,312756.79,195816.0,139419.0,61,20,152,318,158,12720.0,7625.0,20345.0,20600.0,333356.79,0,62,0,21.5,0,41,4,8621.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13966.4,0,81.67,10.87,20,20,18,62,29,664,676,2384.5694,25898.5287,10.8609,21792.86,38366.16,38767.76,3532.51,42418.44,3905.62,blocking,100818,8976,0.7091167641017538,3e59482846e363e8e9d22d5710653866771f0cd900d25524b0683523e061c398,"[""legacy_50k"", ""full"", 6720]"
legacy_50k,full,6730,56830.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,175271.0,137485.79,312756.79,195616.0,139619.0,61,20,152,318,158,12720.0,7625.0,20345.0,20600.0,333356.79,0,62,0,21.5,0,41,4,8621.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13966.4,0,81.67,10.87,20,20,18,62,29,664,676,2384.5694,25898.5287,10.8609,21792.86,38410.7,38812.3,3536.61,42462.98,3909.72,blocking,100818,8976,0.7091167641017538,3e59482846e363e8e9d22d5710653866771f0cd900d25524b0683523e061c398,"[""legacy_50k"", ""full"", 6730]"
legacy_50k,full,6740,56840.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,174770.6,137685.79,312456.39,195115.6,139819.0,61,20,152,318,158,12720.0,7625.0,20345.0,20600.0,333056.39,0,62,0,21.5,0,41,4,8617.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13970.4,0,81.67,10.86,20,20,18,62,29,665,677,2384.5694,25894.5287,10.8592,21796.86,38414.62,38818.23,3537.52,42473.1,3911.25,blocking,100806,8976,0.7091167641017538,f3a15eaa94fca29d38cf6563dcbcd3b0df0118b9ddfc49de584fce2bfd7ca98e,"[""legacy_50k"", ""full"", 6740]"
legacy_50k,full,6750,56850.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,174570.6,137885.79,312456.39,194915.6,140019.0,61,20,152,318,158,12720.0,7625.0,20345.0,20600.0,333056.39,0,62,0,21.5,0,41,4,8617.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13970.4,0,81.67,10.86,20,20,18,62,29,665,677,2384.5694,25894.5287,10.8592,21796.86,38460.23,38863.84,3541.72,42518.71,3915.45,blocking,100806,8976,0.7091167641017538,fee1f090bc2aaac4392294263dde813cb6a0453f5845bb4bbd4d46b30c8f3ba0,"[""legacy_50k"", ""full"", 6750]"
legacy_50k,full,6760,56860.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,177393.35,138085.79,315479.14,197538.35,140219.0,61,20,150,313,155,12520.0,7625.0,20145.0,20600.0,336079.14,0,59,0,21.5,0,41,4,8710.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13877.4,0,81.67,10.9,20,20,18,59,30,674,685,2384.5694,25987.5287,10.8982,21703.86,38790.88,39191.54,3559.38,42858.66,3932.63,blocking,101181,8976,0.7091167641017538,f6dfb4eb359901782328e613344e5c39d148ec4746d35594aff1ef4ce3d67a37,"[""legacy_50k"", ""full"", 6760]"
legacy_50k,full,6770,56870.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,176892.95,138285.79,315178.74,197037.95,140419.0,61,20,150,313,155,12520.0,7625.0,20145.0,20600.0,335778.74,0,59,0,21.5,0,41,4,8706.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13881.4,0,81.67,10.9,20,20,18,59,30,675,686,2384.5694,25983.5287,10.8965,21707.86,38674.71,39077.38,3549.27,42748.68,3923.15,blocking,101169,8976,0.7091167641017538,6e0d61896652b10a9afb5c86c373aa71788280f5b097b40bb99022b78af41aaf,"[""legacy_50k"", ""full"", 6770]"
legacy_50k,full,6780,56880.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,176692.95,138485.79,315178.74,196837.95,140619.0,61,20,150,313,155,12520.0,7625.0,20145.0,20600.0,335778.74,0,59,0,21.5,0,41,4,8706.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13881.4,0,81.67,10.9,20,20,18,59,30,675,686,2384.5694,25983.5287,10.8965,21707.86,38721.24,39123.91,3553.54,42795.21,3927.42,blocking,101169,8976,0.7091167641017538,cd0da5916a40b1e53c952ef6cf2b23935779489e807ce4df2f4dcf00dde73ee7,"[""legacy_50k"", ""full"", 6780]"
legacy_50k,full,6780.1,56880.1,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,176690.95,138487.79,315178.74,196835.95,140621.0,61,20,150,313,155,12520.0,7625.0,20145.0,20600.0,335778.74,0,59,0,21.5,0,41,4,8706.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13881.4,0,81.67,10.9,20,20,18,59,30,675,686,2384.5694,25983.5287,10.8965,21707.86,38721.68,39124.36,3553.58,42795.66,3927.46,blocking,101169,8976,0.7091167641017538,cd0da5916a40b1e53c952ef6cf2b23935779489e807ce4df2f4dcf00dde73ee7,"[""legacy_50k"", ""full"", 6780.1]"
legacy_50k,full,6780.11,56880.11,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,176690.75,138487.99,315178.74,196835.75,140621.2,61,20,150,313,155,12520.0,7625.0,20145.0,20600.0,335778.74,0,59,0,21.5,0,41,4,8706.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13881.4,0,81.67,10.9,20,20,18,59,30,675,686,2384.5694,25983.5287,10.8965,21707.86,38721.73,39124.4,3553.58,42795.7,3927.46,blocking,101169,8976,0.7091167641017538,cd0da5916a40b1e53c952ef6cf2b23935779489e807ce4df2f4dcf00dde73ee7,"[""legacy_50k"", ""full"", 6780.11]"
legacy_50k,full,6790,56890.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,176965.6,138685.79,315651.39,196990.6,140819.0,61,20,146,310,156,12400.0,7625.0,20025.0,20600.0,336251.39,0,61,0,21.5,0,41,4,8683.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,769.54,13904.4,0,81.67,10.89,20,20,18,61,24,681,689,2384.5694,25960.5287,10.8869,21730.86,38871.34,39255.34,3570.47,42886.8,3939.31,blocking,101056,8976,0.7091167641017538,8c0ca39a94d20f11807a315032256dfa534b6ca5a8fae7ed733ededd95a87389,"[""legacy_50k"", ""full"", 6790]"
legacy_50k,full,6800,56900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,176765.6,138885.79,315651.39,196790.6,141019.0,61,20,146,310,156,12400.0,7625.0,20025.0,20600.0,336251.39,0,61,0,21.5,0,41,4,8683.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,769.54,13904.4,0,81.67,10.89,20,20,18,61,24,681,689,2384.5694,25960.5287,10.8869,21730.86,38916.13,39300.13,3574.59,42931.59,3943.42,blocking,101056,8976,0.7091167641017538,8c0ca39a94d20f11807a315032256dfa534b6ca5a8fae7ed733ededd95a87389,"[""legacy_50k"", ""full"", 6800]"
legacy_50k,full,6900,57000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,172312.15,140885.79,313197.94,192377.15,143019.0,61,20,151,311,152,12440.0,7625.0,20065.0,20600.0,333797.94,0,63,0,21.5,0,41,4,8624.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,769.54,13963.4,0,81.67,10.87,20,20,18,63,27,678,688,2384.5694,25901.5287,10.8621,21789.86,39079.08,39467.75,3597.73,43099.2,3967.84,blocking,100825,8976,0.7091167641017538,0ea2d31f61073549df0e92e14e39dd08be5970275f711331dd8f0e4b461fb48e,"[""legacy_50k"", ""full"", 6900]"
legacy_50k,full,7000,57100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,170392.15,142885.79,313277.94,190377.15,145019.0,61,20,151,309,150,12360.0,7625.0,19985.0,20600.0,333877.94,0,61,0,21.5,0,41,4,8624.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,769.54,13963.4,0,81.67,10.87,20,20,18,61,29,680,690,2384.5694,25901.5287,10.8621,21789.86,39518.85,39907.51,3638.22,43538.96,4008.32,blocking,100825,8976,0.7091167641017538,09784c51eed2d5180265635870962a0106753793939f4d1b61e51b0ae4eebe0e,"[""legacy_50k"", ""full"", 7000]"
legacy_50k,full,7100,57200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,171847.1,144885.79,316732.89,191152.1,147019.0,61,20,139,292,145,11680.0,7625.0,19305.0,20600.0,337332.89,0,63,0,21.5,0,41,4,8790.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,728.54,13797.4,0,81.67,10.94,20,20,18,63,15,708,718,2384.5694,26067.5287,10.9318,21623.86,40206.65,40617.33,3677.97,44284.47,4050.99,blocking,101476,8976,0.7091167641017538,59334cd0f1af5f7b16133bce1544a740f98766dd2f4d3cb4f850bfdc4e6fd3db,"[""legacy_50k"", ""full"", 7100]"
legacy_50k,full,7200,57300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,169033.35,146885.79,315919.14,188738.35,149019.0,61,20,136,302,158,12080.0,7625.0,19705.0,20600.0,336519.14,0,61,0,21.5,0,41,4,8710.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13877.4,0,81.67,10.9,20,20,19,61,14,686,698,2384.5694,25987.5287,10.8982,21703.86,40586.75,40987.41,3724.17,44654.53,4097.42,blocking,101181,8976,0.7091167641017538,af5e4feada22474a441c7c09949a4bc558f59ca34b4f805cb45e6e65a94cdb2f,"[""legacy_50k"", ""full"", 7200]"
legacy_50k,full,7300,57400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,166812.95,148885.79,315698.74,186437.95,151019.0,61,20,137,300,155,12000.0,7625.0,19625.0,20600.0,336298.74,0,59,0,21.5,0,41,4,8706.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,775.54,13881.4,0,81.67,10.9,20,20,18,59,17,688,699,2384.5694,25983.5287,10.8965,21707.86,41004.9,41407.57,3763.12,45078.88,4136.99,blocking,101169,8976,0.7091167641017538,8bd7a6e7ba45e082727c78eb0a6f930762be55264b79fceba6fc950055e39676,"[""legacy_50k"", ""full"", 7300]"
legacy_50k,full,7400,57500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,162916.25,150885.79,313802.04,182381.25,153019.0,61,20,136,296,152,11840.0,7625.0,19465.0,20600.0,334402.04,0,58,0,21.5,0,41,4,8652.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,731.54,13935.4,0,81.67,10.88,20,20,18,58,17,702,712,2384.5694,25929.5287,10.8739,21761.86,41407.29,41802.5,3807.96,45445.31,4179.31,blocking,100923,8976,0.7091167641017538,166eabeff760e974aafed615c8c188711aab27d7692e08691be2b495819e3310,"[""legacy_50k"", ""full"", 7400]"
legacy_50k,full,7500,57600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,158517.05,152885.79,311402.84,178102.05,155019.0,61,20,140,299,151,11960.0,7625.0,19585.0,20600.0,332002.84,0,61,0,21.5,0,41,4,8550.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,776.08,14064.4,0,81.67,10.84,20,20,19,61,18,706,717,2384.5694,25827.5287,10.8311,21863.86,41629.12,42016.24,3843.48,45632.74,4213.12,blocking,100517,8976,0.7091167641017538,a1311e6175dc5a0ab2d1d1a834c70d8f57d4d260b74e305622b89fd50fc81baf,"[""legacy_50k"", ""full"", 7500]"
legacy_50k,full,7600,57700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,158192.3,154885.79,313078.09,177537.3,157019.0,61,20,139,293,146,11720.0,7625.0,19345.0,20600.0,333678.09,0,65,0,21.5,0,41,4,8600.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,731.54,14013.4,0,81.67,10.86,20,20,22,65,13,721,731,2384.5694,25877.5287,10.8521,21813.86,42171.42,42559.23,3886.02,46165.89,4254.11,blocking,100742,8976,0.7091167641017538,70dca70accc4b5ab3f9980b6f6c6c75231d5ba8fec050e936c2dad447ee9c671,"[""legacy_50k"", ""full"", 7600]"
legacy_50k,full,7700,57800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,149750.85,151034.85,300785.7,169375.85,159019.0,61,20,143,300,149,12000.0,7625.0,19625.0,20600.0,321385.7,0,68,0,21.5,0,41,4,8466.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,776.54,14098.4,0,81.67,10.8,20,20,22,68,14,721,734,2384.5694,25743.5287,10.7959,21947.86,41915.15,42319.83,3882.51,45999.27,4260.82,blocking,100201,8976,0.7091167641017538,1544297d3cb9137b6437cc48bdf581ed6b51535096b188f7720b383de2f6a0dd,"[""legacy_50k"", ""full"", 7700]"
legacy_50k,full,7800,57900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,155585.55,158885.79,314471.34,174450.55,161019.0,61,20,130,281,143,11240.0,7625.0,18865.0,20600.0,335071.34,0,54,0,21.5,0,41,4,8680.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,731.54,13934.4,0,81.67,10.89,20,20,18,54,15,725,735,2384.5694,25957.5287,10.8856,21733.86,43218.49,43627.57,3970.24,47269.05,4342.34,blocking,101047,8976,0.7091167641017538,11d902e9c0e98eb95cd7d8ee6d0a32d8fc818144853a7ab68288537951006c8a,"[""legacy_50k"", ""full"", 7800]"
legacy_50k,full,7900,58000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,150582.65,160885.79,311468.44,169567.65,163019.0,61,20,132,284,144,11360.0,7625.0,18985.0,20600.0,332068.44,0,55,0,21.5,0,41,4,8552.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,731.54,14062.4,0,81.67,10.84,20,20,18,55,16,728,738,2384.5694,25829.5287,10.8319,21861.86,43326.68,43724.86,3999.9,47337.12,4370.14,blocking,100535,8976,0.7091167641017538,11314d4f59de45488ffbeafe6a72307c9da5afb994e54f6beebd09103b6f5a79,"[""legacy_50k"", ""full"", 7900]"
legacy_50k,full,8000,58100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,149414.1,162885.79,312299.89,168279.1,165019.0,61,20,131,281,142,11240.0,7625.0,18865.0,20600.0,332899.89,0,55,0,21.5,0,41,4,8609.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,731.54,14005.4,0,81.67,10.86,20,20,18,55,15,729,739,2384.5694,25886.5287,10.8559,21804.86,43785.36,44194.18,4033.34,47839.16,4406.76,blocking,100766,8976,0.7091167641017538,e34954743f11c226b6ebe53cba42b8d0f85126eef6cf56e3cc7686f21300fa20,"[""legacy_50k"", ""full"", 8000]"
legacy_50k,full,9000,59100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,104712.1,175734.85,280446.95,124337.1,185019.0,61,20,141,300,151,12000.0,7625.0,19625.0,20600.0,301046.95,0,69,0,21.5,0,41,4,7828.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,790.54,14704.4,0,81.67,10.53,20,20,18,69,11,739,751,2384.5694,25105.5287,10.5283,22585.86,45105.89,45506.57,4284.24,49180.24,4671.23,blocking,97676,8976,0.7091167641017538,7864fe595d880e9bc9abc70d7de82f124f4be81b1278646cefbfd04762a90a10,"[""legacy_50k"", ""full"", 9000]"
legacy_50k,full,10000,60100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,49147.1,99074.51,148221.61,72187.1,175956.5,72,19,150,351,193,14040.0,9000.0,23040.0,20600.0,168821.61,0,66,0,21.5,0,53,4,6178.15,31,0,2026-03-20T20:05:40,11,53,52,1,0.0,84.58,899.54,16242.02,115.06,81.67,9.85,20,20,18,66,11,756,769,2384.5694,23483.9012,9.8483,24207.49,39860.13,40329.74,4047.42,44475.7,4516.09,blocking,91423,8987,0.7099857797440354,e3cb26f074f037d65250db1d4d848a700422e84e87b890c707bad17d5106ff8f,"[""legacy_50k"", ""full"", 10000]"
legacy_50k,start_2021,0,50100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,317651.19,0,317651.19,348531.19,809.6,128,4,147,372,223,14880.0,16000.0,30880.0,18200.0,335851.19,0,0,0,22.5,0,121,19,1132.27,102,0,2026-06-25T03:25:40,14,124,108,16,0.0081,57.16,126.22,7053.7,119.68,57.78,13.03,20,20,17,0,0,0,0,2016.6745,26234.2245,13.0087,14099.27,16821.55,17590.84,1293.1,23908.67,1837.9,blocking,102399,7642,0.6037288671196082,644ea687cf577b64c0c61263b738d81c1d735460cdd0a0ed328df12058c18f89,"[""legacy_50k"", ""start_2021"", 0]"
legacy_50k,start_2021,1000,51100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,317321.65,0,317321.65,347066.65,3787.6,125,6,142,353,209,14120.0,15625.0,29745.0,18200.0,335521.65,0,0,0,22.5,0,116,19,3862.92,97,0,2026-06-25T03:25:40,16,119,105,14,0.0084,57.07,126.1,6675.89,115.06,53.78,13.22,20,20,17,0,0,0,0,2016.6745,26636.037,13.2079,13697.45,19015.69,19485.69,1439.72,24003.87,1817.39,blocking,104286,7692,0.6076789382208879,526c54ff9e4a359aada6c5356bd94228f3a70aa0ad333b4ec032286d5dd3794e,"[""legacy_50k"", ""start_2021"", 1000]"
