product,window,withdrawal,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,live_multiple_account_days,live_mean_balance_std_usd,live_mean_balance_range_usd,live_mean_distinct_balances,live_identical_balance_fraction,frozen_multiple_account_days,frozen_mean_balance_std_usd,frozen_mean_balance_range_usd,frozen_mean_distinct_balances,frozen_identical_balance_fraction,book_empty_transitions,book_wipes_from_at_least_five_live,march30_pretrade_alive,march30_pretrade_distinct,march30_pretrade_profit_min,march30_pretrade_profit_max,job
legacy_25k,start_2022,maximum,5700,30800.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,380322.33,0,380322.33,390926.33,13858.15,55,5,59,113,54,3729.0,6875.0,10604.0,15800.0,396122.33,0,0,0,21.0,0,38,20,14045.13,27,0,2026-06-24T21:49:40,20,50,35,15,0.08,32.64,91.64,2529.85,112.54,22.81,13.93,9,9,8,0,0,0,0,1652.7062,22997.072,13.9148,10057.05,61522.19,61582.95,4421.35,60899.74,4376.62,1574.6394,859.7567,2383.4546,4.3119,0.3711,1515.9021,632.8444,1675.3814,3.6096,0.3855,2,1,0,0,,,"[""legacy_25k"", ""start_2022"", ""maximum"", 5700]"
legacy_25k,start_2022,maximum,6000,31100.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,374352.33,0,374352.33,384956.33,13858.15,55,5,59,113,54,3729.0,6875.0,10604.0,15800.0,390152.33,0,0,0,21.0,0,38,20,14053.51,27,0,2026-06-24T21:49:40,20,50,35,15,0.08,32.22,91.22,2521.48,112.12,22.81,13.93,9,9,8,0,0,0,0,1652.7062,23005.447,13.9199,10048.68,64497.29,64558.05,4633.47,63874.34,4588.72,1575.0581,906.3779,2558.2004,4.4869,0.3713,1516.3208,686.9774,1858.4276,3.7915,0.3857,2,1,0,0,,,"[""legacy_25k"", ""start_2022"", ""maximum"", 6000]"
legacy_25k,start_2022,maximum,6100,31200.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,372737.33,0,372737.33,382966.33,8675.45,52,3,59,113,54,3729.0,6500.0,10229.0,15800.0,388537.33,0,0,0,21.0,0,37,20,14071.88,26,0,2026-06-25T23:30:00,20,49,32,17,0.0816,26.93,74.34,2545.7,111.2,30.81,13.92,9,9,8,0,0,0,0,1652.7062,22981.2275,13.9052,10072.9,65585.79,65649.71,4716.63,64960.79,4671.69,1569.9769,923.8978,2558.4736,4.4156,0.3731,1516.6979,715.5651,1887.9517,3.7192,0.3862,2,1,0,0,,,"[""legacy_25k"", ""start_2022"", ""maximum"", 6100]"
legacy_25k,start_2022,maximum,6200,31300.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,370747.33,0,370747.33,380976.33,8675.45,52,3,59,113,54,3729.0,6500.0,10229.0,15800.0,386547.33,0,0,0,21.0,0,37,20,14071.88,26,0,2026-06-25T23:30:00,20,49,32,17,0.0816,26.93,74.34,2545.7,111.2,30.81,13.92,9,9,8,0,0,0,0,1652.7062,22981.2275,13.9052,10072.9,66638.75,66702.67,4792.36,66013.75,4747.41,1569.9769,945.3899,2608.7326,4.4933,0.3731,1516.6979,739.0605,1938.5086,3.7997,0.3862,2,1,0,0,,,"[""legacy_25k"", ""start_2022"", ""maximum"", 6200]"
legacy_25k,start_2022,maximum,6300,31400.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,368757.33,0,368757.33,378986.33,8675.45,52,3,59,113,54,3729.0,6500.0,10229.0,15800.0,384557.33,0,0,0,21.0,0,37,20,14074.81,26,0,2026-06-25T23:30:00,20,49,32,17,0.0816,26.86,74.34,2542.77,111.06,30.81,13.92,9,9,8,0,0,0,0,1652.7062,22984.1581,13.907,10069.97,67534.43,67598.35,4856.15,66909.25,4811.2,1570.1234,963.0694,2649.7568,4.4484,0.3731,1516.8444,754.3792,1973.3251,3.7532,0.3862,2,1,0,0,,,"[""legacy_25k"", ""start_2022"", ""maximum"", 6300]"
legacy_25k,start_2022,maximum,6400,31500.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,366767.33,0,366767.33,376996.33,8675.45,52,3,59,113,54,3729.0,6500.0,10229.0,15800.0,382567.33,0,0,0,21.0,0,37,20,14074.81,26,0,2026-06-25T23:30:00,20,49,32,17,0.0816,26.86,74.34,2542.77,111.06,30.81,13.92,9,9,8,0,0,0,0,1652.7062,22984.1581,13.907,10069.97,68291.4,68355.32,4910.58,67666.22,4865.63,1570.1234,968.2299,2729.1653,4.3719,0.3731,1516.8444,763.8731,2055.5229,3.6741,0.3862,2,1,0,0,,,"[""legacy_25k"", ""start_2022"", ""maximum"", 6400]"
legacy_25k,start_2022,maximum,6500,31600.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,364803.33,0,364803.33,375006.33,7646.45,51,2,59,116,57,3828.0,6375.0,10203.0,15800.0,380603.33,0,0,0,21.0,0,37,20,14111.88,26,0,2026-06-24T21:49:40,20,49,31,18,0.0816,22.08,88.31,2615.82,109.2,16.81,13.87,9,9,8,0,0,0,0,1652.7062,22911.1086,13.8628,10143.02,69196.81,69253.78,4991.55,68563.69,4945.88,1577.9769,1008.1019,2815.4752,4.4331,0.3724,1519.2396,797.6109,2126.3646,3.7524,0.3868,2,1,0,0,,,"[""legacy_25k"", ""start_2022"", ""maximum"", 6500]"
legacy_25k,start_2022,maximum,6600,31700.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,362813.33,0,362813.33,373016.33,7646.45,51,2,59,116,57,3828.0,6375.0,10203.0,15800.0,378613.33,0,0,0,21.0,0,37,20,14114.87,26,0,2026-06-24T21:49:40,20,49,31,18,0.0816,22.08,88.16,2612.83,109.05,16.81,13.87,9,9,8,0,0,0,0,1652.7062,22914.0947,13.8646,10140.03,70203.4,70260.37,5063.5,69570.09,5017.83,1578.1262,1024.0635,2849.4152,4.5018,0.3725,1519.3889,815.2171,2161.6844,3.8238,0.3869,2,1,0,0,,,"[""legacy_25k"", ""start_2022"", ""maximum"", 6600]"
legacy_25k,start_2022,maximum,6700,31800.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,360613.33,0,360613.33,371026.33,10713.8,54,4,58,111,53,3663.0,6750.0,10413.0,15800.0,376413.33,0,0,0,21.0,0,38,20,14183.0,27,20,2026-06-24T21:49:40,20,50,34,16,0.08,27.15,84.75,2471.88,105.65,15.81,13.97,9,9,8,0,0,0,0,1652.7062,23055.0414,13.9499,9999.08,71225.07,71285.41,5105.79,70590.3,5060.28,1575.5326,1029.4812,2889.1526,4.6712,0.3753,1522.2537,820.9263,2187.4872,3.9812,0.3884,2,1,20,1,101.4,101.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 6700]"
legacy_25k,start_2022,maximum,6800,31900.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,371606.48,107478.41,479084.89,379951.48,111873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,77385.8,77437.39,5143.31,76590.36,5090.45,1607.2826,964.7541,2719.2752,4.4624,0.4336,1561.712,780.1942,2087.7443,3.8012,0.4462,0,0,20,1,201.4,201.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 6800]"
legacy_25k,start_2022,maximum,6900,32000.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,369616.48,109468.41,479084.89,377961.48,113873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,78576.24,78627.83,5222.43,77780.8,5169.57,1607.2826,982.7286,2739.4628,4.4705,0.4336,1561.712,797.3907,2108.521,3.8095,0.4462,0,0,20,1,301.4,301.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 6900]"
legacy_25k,start_2022,maximum,7000,32100.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,367626.48,111458.41,479084.89,375971.48,115873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,79411.81,79463.4,5277.97,78616.37,5225.1,1607.2826,977.2234,2729.5418,4.3435,0.4336,1561.712,791.5776,2098.3105,3.6789,0.4462,0,0,20,1,401.4,401.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 7000]"
legacy_25k,start_2022,maximum,7100,32200.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,365636.48,113448.41,479084.89,373981.48,117873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,80518.16,80569.75,5351.5,79722.72,5298.63,1607.2826,993.8311,2787.4776,4.501,0.4336,1561.712,810.2965,2157.9369,3.8409,0.4462,0,0,20,1,501.4,501.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 7100]"
legacy_25k,start_2022,maximum,7200,32300.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,363646.48,115438.41,479084.89,371991.48,119873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,81560.23,81611.83,5420.76,80764.79,5367.89,1607.2826,1004.7205,2812.227,4.5738,0.4336,1561.712,822.7094,2183.4085,3.9158,0.4462,0,0,20,1,601.4,601.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 7200]"
legacy_25k,start_2022,maximum,7300,32400.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,361656.48,117428.41,479084.89,370001.48,121873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,82567.14,82618.73,5487.68,81771.7,5434.81,1607.2826,1014.7849,2840.5131,4.3516,0.4336,1561.712,834.2443,2212.5199,3.6872,0.4462,0,0,20,1,701.4,701.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 7300]"
legacy_25k,start_2022,maximum,7400,32500.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,359666.48,119418.41,479084.89,368011.48,123873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,83636.65,83688.24,5558.76,82841.21,5505.9,1607.2826,1037.2987,2920.8474,4.4002,0.4075,1561.712,861.9285,2295.1984,3.7371,0.4193,0,0,20,1,801.4,801.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 7400]"
legacy_25k,start_2022,maximum,7500,32600.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,357676.48,121408.41,479084.89,366021.48,125873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,84957.57,85009.16,5646.56,84162.13,5593.69,1607.2826,1071.1512,3016.2327,4.6534,0.4075,1561.712,898.7309,2393.367,3.9977,0.4193,0,0,20,1,901.4,901.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 7500]"
legacy_25k,start_2022,maximum,8000,33100.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,347711.35,131373.54,479084.89,356056.35,135873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,89776.08,89827.67,5966.81,88980.64,5913.94,1607.2826,1103.6958,3108.7778,4.598,0.3819,1561.712,933.3944,2488.6126,3.9408,0.3931,0,0,20,1,1401.4,1401.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 8000]"
legacy_25k,start_2022,maximum,9000,34100.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,327711.35,151373.54,479084.89,336056.35,155873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,99666.25,99717.84,6624.14,98870.81,6571.28,1607.2826,1210.6897,3477.1852,4.8861,0.3819,1561.712,1048.495,2867.77,4.2372,0.3931,0,0,20,1,2401.4,2401.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 9000]"
legacy_25k,start_2022,maximum,10000,35100.0,2022-01-03T04:33:40,2026-07-13T21:30:40,8845,307711.35,171373.54,479084.89,316056.35,175873.0,43,20,43,90,47,2970.0,5375.0,8345.0,15800.0,494884.89,0,0,0,21.0,0,11,0,16295.93,0,0,2023-10-26T13:30:00,3,23,23,0,0.1739,21.12,74.34,660.46,0,8.81,15.05,9,9,8,0,0,0,0,1652.7062,24866.462,15.0459,8187.66,108894.11,108945.7,7237.46,108098.67,7184.59,1607.2826,1285.0797,3784.7233,5.0578,0.2824,1561.712,1127.634,3184.2821,4.414,0.2906,0,0,20,1,3401.4,3401.4,"[""legacy_25k"", ""start_2022"", ""maximum"", 10000]"
legacy_25k,start_2023,minimum,0,25100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,109314.0,0,109314.0,132500.0,30211.05,115,9,124,267,143,8811.0,14375.0,23186.0,13400.0,122714.0,0,0,0,22.5,0,95,0,96.9,73,0,2026-06-25T23:30:00,8,106,95,11,0.0472,90.09,160.37,9368.1,94.33,91.7,7.68,14,14,11,0,0,0,0,1287.5951,9858.825,7.6568,15893.08,14032.3,14238.64,1832.66,15185.46,1983.27,1051.2942,1082.4321,3136.7325,6.3103,0.0032,799.5169,817.7311,2200.8377,5.5916,0.003,3,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 0]"
legacy_25k,start_2023,minimum,1000,26100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,109314.0,0,109314.0,132500.0,30211.05,115,9,124,267,143,8811.0,14375.0,23186.0,13400.0,122714.0,0,0,0,22.5,0,95,0,96.9,73,0,2026-06-25T23:30:00,8,106,95,11,0.0472,90.09,160.37,9368.1,94.33,91.7,7.68,14,14,11,0,0,0,0,1287.5951,9858.825,7.6568,15893.08,14032.3,14238.64,1832.66,15185.46,1983.27,1051.2942,1082.4321,3136.7325,6.3103,0.0032,799.5169,817.7311,2200.8377,5.5916,0.003,3,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 1000]"
legacy_25k,start_2023,minimum,2000,27100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,286746.0,0,286746.0,301500.0,21158.4,75,6,84,163,79,5379.0,9375.0,14754.0,13400.0,300146.0,0,0,0,22.5,0,58,13,5651.99,49,0,2026-06-25T23:30:00,10,69,55,14,0.0725,48.37,92.19,3865.85,144.2,65.7,12.1,13,13,11,0,0,0,0,1287.5951,15562.0803,12.0862,10189.82,34886.98,35001.82,2886.52,34962.92,2892.81,1130.062,870.3953,3118.106,7.7668,0.0009,1024.284,561.2305,2085.4471,7.1,0.0,1,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 2000]"
legacy_25k,start_2023,minimum,3000,28100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,325410.0,0,325410.0,335000.0,23957.45,49,8,57,105,48,3465.0,6125.0,9590.0,13400.0,338810.0,0,0,0,19.0,0,33,18,8074.13,27,0,2026-06-24T21:49:40,7,41,29,12,0.0976,50.07,111.19,2514.91,130.46,23.7,13.23,11,11,8,0,0,0,0,1287.5951,17023.0141,13.2208,8728.89,51334.17,51386.13,3882.84,50857.88,3846.81,1181.4787,899.1105,3477.2096,9.8314,0.0,1138.187,663.172,2619.8474,9.2155,0.0,0,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 3000]"
legacy_25k,start_2023,minimum,3100,28200.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,321910.0,0,321910.0,331500.0,23957.45,49,8,57,105,48,3465.0,6125.0,9590.0,13400.0,335310.0,0,0,0,19.0,0,33,18,8079.01,27,0,2026-06-24T21:49:40,6,41,29,12,0.0976,50.07,111.19,2510.04,130.31,23.7,13.24,11,11,8,0,0,0,0,1287.5951,17027.8905,13.2246,8724.01,52008.24,52060.2,3932.7,51531.57,3896.65,1181.5053,904.838,3486.0436,9.8343,0.0,1138.2137,667.0104,2627.8875,9.2185,0.0,0,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 3100]"
legacy_25k,start_2023,minimum,3200,28300.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,320910.0,0,320910.0,330500.0,23957.45,49,8,57,105,48,3465.0,6125.0,9590.0,13400.0,334310.0,0,0,0,19.0,0,33,18,8082.33,27,0,2026-06-24T21:49:40,6,41,29,12,0.0976,50.07,111.19,2506.71,130.29,23.7,13.24,11,11,8,0,0,0,0,1287.5951,17031.2118,13.2271,8720.69,52668.18,52720.13,3981.82,52191.25,3945.77,1182.7134,909.7792,3497.486,9.8281,0.0,1139.4218,672.0184,2628.7173,9.2127,0.0,0,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 3200]"
legacy_25k,start_2023,minimum,3300,28400.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,326358.0,0,326358.0,335500.0,23957.45,47,8,55,99,44,3267.0,5875.0,9142.0,13400.0,339758.0,0,0,0,19.0,0,31,19,8286.38,25,0,2026-06-24T21:49:40,6,39,27,12,0.1026,50.07,109.39,2356.02,130.29,23.7,13.35,11,11,8,0,0,0,0,1287.5951,17181.9074,13.3442,8570.0,53723.27,53775.13,4025.97,53206.96,3987.28,1182.8204,894.952,3355.0409,9.9547,0.0,1139.5287,679.4272,2599.437,9.3828,0.0,0,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 3300]"
legacy_25k,start_2023,minimum,3400,28500.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,324950.0,0,324950.0,334000.0,16863.85,46,4,55,100,45,3300.0,5750.0,9050.0,13400.0,338350.0,0,0,0,19.0,0,34,19,8288.5,28,0,2026-06-25T23:30:00,7,42,26,16,0.0952,48.01,109.39,2513.04,130.29,23.7,13.23,11,11,8,0,0,0,0,1287.5951,17024.8894,13.2222,8727.01,54480.38,54531.04,4120.36,53964.9,4081.37,1193.3829,913.9418,3303.0785,9.8795,0.0,1148.1329,700.1149,2578.2001,9.3156,0.0,0,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 3400]"
legacy_25k,start_2023,minimum,3500,28600.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,321950.0,0,321950.0,331000.0,16863.85,46,4,55,100,45,3300.0,5750.0,9050.0,13400.0,335350.0,0,0,0,19.0,0,34,19,8296.55,28,0,2026-06-25T23:30:00,7,42,26,16,0.0952,48.01,108.18,2504.98,128.97,23.7,13.24,11,11,8,0,0,0,0,1287.5951,17032.9435,13.2285,8718.96,56190.91,56241.57,4247.72,55674.8,4208.7,1193.3836,952.2703,3434.9297,9.8817,0.0,1148.1336,730.6439,2689.0248,9.3179,0.0,0,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 3500]"
legacy_25k,start_2023,minimum,3600,28700.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,318450.0,0,318450.0,327500.0,16863.85,46,4,55,100,45,3300.0,5750.0,9050.0,13400.0,331850.0,0,0,0,19.0,0,34,19,8320.51,28,0,2026-06-25T23:30:00,7,42,26,16,0.0952,48.01,108.08,2481.02,128.97,23.7,13.26,11,11,8,0,0,0,0,1287.5951,17056.9012,13.2471,8695.0,56650.62,56701.28,4276.45,56132.65,4237.35,1195.813,949.1776,3407.6431,9.8775,0.0,1150.563,727.8946,2662.2399,9.3147,0.0,0,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 3600]"
legacy_25k,start_2023,minimum,3700,28800.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,317450.0,0,317450.0,326500.0,16863.85,46,4,55,100,45,3300.0,5750.0,9050.0,13400.0,330850.0,0,0,0,19.0,0,34,19,8338.97,28,0,2026-06-25T23:30:00,7,42,26,16,0.0952,48.01,108.08,2462.56,126.54,23.7,13.27,11,11,8,0,0,0,0,1287.5951,17075.3623,13.2614,8676.54,57998.35,58049.01,4373.46,57478.95,4334.29,1202.5065,961.7126,3515.8707,9.8434,0.0,1157.2565,739.4427,2771.8433,9.2825,0.0,0,0,1,1,707.15,707.15,"[""legacy_25k"", ""start_2023"", ""minimum"", 3700]"
legacy_25k,start_2023,minimum,3800,28900.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,320108.0,0,320108.0,329000.0,10215.95,45,3,54,99,45,3267.0,5625.0,8892.0,13400.0,333508.0,0,0,0,19.0,0,34,20,8438.02,28,0,2026-06-25T23:30:00,7,42,25,17,0.0952,48.58,105.65,2553.47,126.54,34.7,13.2,11,11,8,0,0,0,0,1287.5951,16984.4576,13.1908,8767.45,58452.34,58502.9,4431.28,57938.49,4392.33,1192.1155,894.9438,3285.7045,9.8544,0.0,1148.8238,678.7937,2570.2128,9.2968,0.0,2,0,0,0,,,"[""legacy_25k"", ""start_2023"", ""minimum"", 3800]"
legacy_25k,start_2023,minimum,3900,29000.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,318049.0,0,318049.0,327000.0,10994.6,46,4,54,97,43,3201.0,5750.0,8951.0,13400.0,331449.0,0,0,0,20.5,0,34,20,8460.86,28,0,2026-06-24T21:49:40,7,42,26,16,0.0952,48.01,105.65,2575.56,126.54,35.7,13.19,11,11,8,0,0,0,0,1287.5951,16962.3706,13.1737,8789.53,59574.09,59633.27,4522.2,59076.4,4484.43,1190.369,902.4355,3216.6085,9.8396,0.0,1149.0773,668.6435,2463.6436,9.2644,0.0,2,0,0,0,,,"[""legacy_25k"", ""start_2023"", ""minimum"", 3900]"
legacy_25k,start_2023,minimum,4000,29100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,315464.0,0,315464.0,324500.0,16860.25,48,6,53,92,39,3036.0,6000.0,9036.0,13400.0,328864.0,0,0,0,19.0,0,34,20,8519.11,28,0,2026-06-24T21:49:40,7,42,28,14,0.0952,49.33,98.53,2356.68,119.33,34.7,13.36,11,11,8,0,0,0,0,1287.5951,17181.2421,13.3437,8570.66,61172.85,61229.86,4584.41,60668.07,4546.58,1190.8755,908.6564,3260.4911,9.9981,0.0,1154.2597,672.6133,2483.7749,9.3715,0.0,2,0,0,0,,,"[""legacy_25k"", ""start_2023"", ""minimum"", 4000]"
legacy_25k,start_2023,minimum,4100,29200.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,311964.0,0,311964.0,321000.0,16860.25,48,6,53,92,39,3036.0,6000.0,9036.0,13400.0,325364.0,0,0,0,19.0,0,34,20,8579.36,28,0,2026-06-24T21:49:40,5,42,28,14,0.0952,48.01,98.44,2296.43,116.67,33.7,13.41,11,11,8,0,0,0,0,1287.5951,17241.4995,13.3905,8510.4,61796.12,61853.12,4614.93,61286.66,4576.89,1193.1255,914.2903,3353.4871,10.0139,0.0,1156.5097,679.5321,2581.2263,9.3891,0.0,2,0,0,0,,,"[""legacy_25k"", ""start_2023"", ""minimum"", 4100]"
legacy_25k,start_2023,minimum,4200,29300.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,310964.0,0,310964.0,320000.0,16860.25,48,6,53,92,39,3036.0,6000.0,9036.0,13400.0,324364.0,0,0,0,19.0,0,34,20,8586.52,28,0,2026-06-24T21:49:40,5,42,28,14,0.0952,48.01,96.1,2289.27,116.67,33.7,13.41,11,11,8,0,0,0,0,1287.5951,17248.6579,13.396,8503.24,62295.85,62352.85,4650.32,61785.83,4612.25,1193.5231,915.8325,3351.017,10.0169,0.0,1156.9074,682.4957,2578.9435,9.3924,0.0,2,0,0,0,,,"[""legacy_25k"", ""start_2023"", ""minimum"", 4200]"
legacy_25k,start_2023,minimum,4300,29400.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,309964.0,0,309964.0,319000.0,16860.25,48,6,53,92,39,3036.0,6000.0,9036.0,13400.0,323364.0,0,0,0,19.0,0,34,20,8593.34,28,0,2026-06-24T21:49:40,5,42,28,14,0.0952,48.01,95.77,2282.45,116.67,33.7,13.41,11,11,8,0,0,0,0,1287.5951,17255.4731,13.4013,8496.43,62793.59,62850.59,4685.63,62283.04,4647.53,1193.5231,918.6858,3344.5898,10.0226,0.0,1156.9074,683.2538,2572.2728,9.3983,0.0,2,0,0,0,,,"[""legacy_25k"", ""start_2023"", ""minimum"", 4300]"
legacy_25k,start_2023,minimum,4400,29500.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,307655.0,0,307655.0,316500.0,13358.15,47,5,52,90,38,2970.0,5875.0,8845.0,13400.0,321055.0,0,0,0,19.0,0,34,20,8609.67,28,0,2026-06-24T21:49:40,6,42,27,15,0.0952,48.58,95.77,2357.02,116.27,36.7,13.36,11,11,8,0,0,0,0,1287.5951,17180.9093,13.3434,8570.99,64185.02,64241.99,4810.24,63671.45,4771.75,1185.6722,964.2927,3413.8792,10.022,0.0,1150.7972,735.5888,2639.1348,9.3936,0.0,2,0,0,0,,,"[""legacy_25k"", ""start_2023"", ""minimum"", 4400]"
