case,experiment,phase,start_year,path_order,portfolio,nominal_sleeves,rr_count,rr_width,mean_target,net_operating_cash,receipts,total_costs,copies,prior_control_reproduced,max_same_signal_deaths,same_signal_multi_death_events,worst_1d_cohort_deaths,worst_1d_fraction,worst_1d_at,half_loss_1d_episodes_min5,peak_1d_replacement_demand,possible_1d_death_cluster,worst_5d_cohort_deaths,worst_5d_fraction,worst_5d_at,half_loss_5d_episodes_min5,peak_5d_replacement_demand,possible_5d_death_cluster,worst_20d_cohort_deaths,worst_20d_fraction,worst_20d_at,half_loss_20d_episodes_min5,peak_20d_replacement_demand,possible_20d_death_cluster,book_wipeouts,days_empty_after_first_activation,deaths,accounts,alive,largest_within_sleeve_signal_loss,max_sleeves_lost_same_signal,multi_sleeve_signal_events,max_sleeves_lost_same_day,multi_sleeve_day_events,sleeve_loss_events,full_copier_sleeve_loss_events,observed_live_days,mean_live_accounts,mean_occupied_sleeves,mean_equal_headroom_fraction,mean_effective_headroom_groups,mean_total_headroom,mean_total_positive_equity,march1_alive,march_cohort_deaths,march_total_deaths,march31_alive
primary__isolation__2024__mae_first__uniform_low,primary,isolation,2024,mae_first,uniform_low,1,1,0.0,5300.0,286000.0,290000.0,4000.0,63460,False,20,1,20,1.0,2026-03-24T00:00:00,1,20,20,20,1.0,2026-03-18T00:00:00,1,20,20,20,1.0,2026-02-25T00:00:00,1,20,20,1,111.0556,20,20,0,20,1,0,1,0,1,1,814,20.0,1.0,1.0,1.0,98216.31572481572,99542.55282555282,20,20,20,0
primary__isolation__2024__mae_first__uniform_high,primary,isolation,2024,mae_first,uniform_high,1,1,0.0,8300.0,246000.0,250000.0,4000.0,72300,False,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0,20,20,0,0,0,0,0,0,0,925,20.0,1.0,1.0,1.0,138524.67351351352,139931.76216216217,20,0,0,20
primary__isolation__2024__mae_first__grid20_reverse,primary,isolation,2024,mae_first,grid20_reverse,20,20,3.0,6800.0,308500.0,312500.0,4000.0,63130,False,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0,20,20,0,0,0,0,0,0,0,925,20.0,20.0,0.0672972972972973,19.300887114594595,128384.57475675676,129686.49162162162,20,0,0,20
primary__isolation__2024__mae_first__ladder20_reverse,primary,isolation,2024,mae_first,ladder20_reverse,20,1,0.0,6800.0,273000.0,277000.0,4000.0,69278,False,4,2,4,0.235294,2026-03-27T00:00:00,0,4,4,7,0.35,2026-03-23T00:00:00,0,7,7,7,0.35,2026-03-02T00:00:00,0,7,7,0,0.0,7,20,13,1,4,2,4,2,7,7,925,19.17297297297297,19.17297297297297,0.4009502262443439,4.722933663783784,113900.84616216217,115225.23210810812,20,7,7,13
primary__operating__2024__mae_first__rr_0.50,primary,operating,2024,mae_first,rr_0.50,1,1,0.0,6800.0,84485.0,91500.0,7015.0,41161,True,3,4,3,0.666667,2024-04-18T00:00:00,0,3,3,3,0.666667,2024-04-12T00:00:00,0,3,3,3,0.666667,2024-04-01T00:00:00,0,5,5,0,0.0,19,35,16,3,1,0,1,0,13,0,894,10.379194630872483,1.0,0.2710814769736996,7.591425812080537,52094.806935123044,52171.3802572707,14,0,1,14
primary__operating__2024__mae_first__rr_0.66,primary,operating,2024,mae_first,rr_0.66,1,1,0.0,6800.0,63162.0,71500.0,8338.0,41004,False,3,6,3,0.333333,2024-04-18T00:00:00,0,3,3,4,0.333333,2024-04-12T00:00:00,0,4,4,5,0.333333,2024-04-01T00:00:00,0,6,6,0,0.0,28,44,16,3,1,0,1,0,21,0,894,10.753914988814318,1.0,0.2132081929234515,9.218159397091723,52481.4855704698,52482.11772930649,16,5,6,11
primary__operating__2024__mae_first__rr_0.75,primary,operating,2024,mae_first,rr_0.75,1,1,0.0,6800.0,77247.0,86000.0,8753.0,39833,True,3,7,3,0.666667,2024-04-18T00:00:00,0,3,3,4,0.666667,2024-04-12T00:00:00,0,4,4,6,0.666667,2024-04-01T00:00:00,0,7,7,0,0.0,30,46,16,3,1,0,1,0,22,0,894,10.68903803131991,1.0,0.27827771138075125,7.974406898210291,53258.59474272931,53259.17975391499,16,5,7,11
primary__operating__2024__mae_first__rr_0.82,primary,operating,2024,mae_first,rr_0.82,1,1,0.0,6800.0,84919.0,93000.0,8081.0,40127,False,3,6,3,0.333333,2024-04-18T00:00:00,0,3,3,4,0.666667,2024-04-15T00:00:00,0,4,4,6,0.666667,2024-04-01T00:00:00,0,7,7,0,0.0,26,43,17,3,1,0,1,0,19,0,894,10.93400447427293,1.0,0.26232880124510605,7.887382383668904,54824.41303131991,54823.21655480984,17,6,7,11
primary__operating__2024__mae_first__rr_0.83,primary,operating,2024,mae_first,rr_0.83,1,1,0.0,6800.0,85242.0,93000.0,7758.0,40910,False,3,5,3,0.333333,2024-04-18T00:00:00,0,3,3,3,0.666667,2024-04-15T00:00:00,0,3,3,3,0.666667,2024-04-01T00:00:00,0,5,5,0,0.0,22,42,20,3,1,0,1,0,16,0,894,11.146532438478747,1.0,0.2279573731066656,9.080316488814317,55362.30061521253,55403.09966442953,17,3,4,14
primary__operating__2024__mae_first__rr_0.97,primary,operating,2024,mae_first,rr_0.97,1,1,0.0,6800.0,93794.0,101500.0,7706.0,37902,False,3,5,3,0.666667,2024-04-19T00:00:00,0,3,3,4,0.666667,2024-04-15T00:00:00,0,4,4,5,0.666667,2024-04-01T00:00:00,0,7,7,0,0.0,24,40,16,3,1,0,1,0,18,0,894,10.720357941834452,1.0,0.2613208464891252,8.805591705816555,54800.095078299775,54961.757438478744,16,5,7,11
primary__operating__2024__mae_first__rr_1.00,primary,operating,2024,mae_first,rr_1.00,1,1,0.0,6800.0,89136.0,97000.0,7864.0,37585,True,2,4,2,0.666667,2024-04-19T00:00:00,0,2,2,3,0.666667,2024-04-15T00:00:00,0,3,3,5,0.666667,2024-04-01T00:00:00,0,7,7,0,0.0,25,41,16,2,1,0,1,0,21,0,894,10.706935123042506,1.0,0.26100290763980066,8.137137730425057,53812.71996644295,53982.12578299777,16,5,7,11
primary__operating__2024__mae_first__rr_1.13,primary,operating,2024,mae_first,rr_1.13,1,1,0.0,6800.0,128926.0,135500.0,6574.0,34163,False,2,3,3,0.176471,2026-02-05T00:00:00,0,3,3,3,0.1875,2026-03-13T00:00:00,0,3,3,5,0.3125,2026-03-10T00:00:00,0,6,6,0,0.0,17,32,15,2,1,0,1,0,14,0,894,10.020134228187919,1.0,0.1914990567181645,9.531295297539149,55361.8096196868,55679.67964205817,15,4,6,11
primary__operating__2024__mae_first__rr_1.17,primary,operating,2024,mae_first,rr_1.17,1,1,0.0,6800.0,110334.0,117000.0,6666.0,31501,False,2,4,2,0.222222,2025-04-04T00:00:00,0,2,2,2,0.333333,2024-07-22T00:00:00,0,2,2,4,0.333333,2024-07-01T00:00:00,0,5,5,0,0.0,18,33,15,2,1,0,1,0,14,0,894,9.33668903803132,1.0,0.22796175984095446,8.036614761744968,51437.87863534676,51668.76717002237,14,3,5,11
primary__operating__2024__mae_first__rr_1.25,primary,operating,2024,mae_first,rr_1.25,1,1,0.0,6800.0,83978.0,91500.0,7522.0,33045,True,2,6,3,0.333333,2024-08-08T00:00:00,0,3,3,3,0.428571,2024-08-02T00:00:00,0,3,3,5,0.428571,2024-08-01T00:00:00,0,6,6,0,0.0,23,38,15,2,1,0,1,0,17,0,894,9.96420581655481,1.0,0.26284192350615565,7.446485996644296,50570.707550335566,50699.11448545862,15,4,6,11
primary__operating__2024__mae_first__rr_1.29,primary,operating,2024,mae_first,rr_1.29,1,1,0.0,6800.0,105044.0,112500.0,7456.0,33077,False,2,4,2,0.333333,2024-08-08T00:00:00,0,2,2,3,0.428571,2024-08-02T00:00:00,0,4,4,4,0.428571,2024-08-01T00:00:00,0,5,5,0,0.0,22,38,16,2,1,0,1,0,18,0,894,10.06599552572707,1.0,0.2216070220190828,8.728642701342283,51629.197874720354,51829.20341163311,15,3,5,12
primary__operating__2024__mae_first__rr_1.45,primary,operating,2024,mae_first,rr_1.45,1,1,0.0,6800.0,91813.0,100000.0,8187.0,28905,False,3,6,3,0.333333,2025-04-04T00:00:00,0,3,3,3,0.333333,2024-07-22T00:00:00,0,4,4,4,0.333333,2024-07-01T00:00:00,0,6,6,0,0.0,29,42,13,3,1,0,1,0,22,0,894,9.038031319910514,1.0,0.21636755302862687,7.989545,45432.22136465324,45607.35827740492,14,4,6,10
primary__operating__2024__mae_first__rr_1.50,primary,operating,2024,mae_first,rr_1.50,1,1,0.0,6800.0,103485.0,110500.0,7015.0,28751,True,2,3,2,0.222222,2025-04-04T00:00:00,0,2,2,3,0.333333,2024-07-19T00:00:00,0,3,3,3,0.333333,2024-07-01T00:00:00,0,5,5,0,0.0,22,35,13,2,1,0,1,0,19,0,894,9.054809843400447,1.0,0.21426411334129453,8.08909526510067,48156.306655480985,48434.69256152125,14,3,4,11
primary__operating__2024__mae_first__rr_1.61,primary,operating,2024,mae_first,rr_1.61,1,1,0.0,6800.0,101346.0,109000.0,7654.0,29880,False,3,3,3,0.5,2024-08-08T00:00:00,1,3,3,3,0.5,2024-08-02T00:00:00,1,3,3,3,0.5,2024-07-12T00:00:00,1,6,6,0,0.0,25,38,13,3,1,0,1,0,21,0,894,9.531319910514542,1.0,0.2347612491907794,8.335778416107383,49321.6942393736,49647.88601789709,14,3,4,11
primary__operating__2024__mae_first__rr_1.75,primary,operating,2024,mae_first,rr_1.75,1,1,0.0,6800.0,111761.0,119000.0,7239.0,29794,False,2,3,2,0.333333,2024-08-08T00:00:00,0,2,2,2,0.333333,2024-07-19T00:00:00,0,3,3,3,0.333333,2024-07-01T00:00:00,0,5,5,0,0.0,23,36,13,2,1,0,1,0,20,0,894,9.666666666666666,1.0,0.18630969918721596,9.460137329977629,53471.20078299776,53874.79972035794,14,2,3,12
primary__operating__2024__mae_first__rr_1.76,primary,operating,2024,mae_first,rr_1.76,1,1,0.0,6800.0,113985.0,121000.0,7015.0,30008,False,2,2,2,0.333333,2024-08-08T00:00:00,0,2,2,2,0.333333,2024-07-19T00:00:00,0,3,3,2,0.333333,2024-07-01T00:00:00,0,5,5,0,0.0,21,35,14,2,1,0,1,0,19,0,894,9.749440715883669,1.0,0.1736405823234682,9.61609395525727,54220.1754474273,54643.0351230425,14,2,2,12
primary__operating__2024__mae_first__rr_1.83,primary,operating,2024,mae_first,rr_1.83,1,1,0.0,6800.0,115478.0,123000.0,7522.0,29602,False,2,3,2,0.333333,2024-08-08T00:00:00,0,2,2,3,0.333333,2024-07-19T00:00:00,0,4,4,3,0.333333,2024-07-01T00:00:00,0,5,5,0,0.0,25,38,13,2,1,0,1,0,22,0,894,9.730425055928412,1.0,0.17465917595951155,9.524188004474272,54770.598210290824,55193.75369127517,14,2,2,12
primary__operating__2024__mae_first__rr_1.92,primary,operating,2024,mae_first,rr_1.92,1,1,0.0,6800.0,100155.0,108500.0,8345.0,28750,False,2,4,3,0.75,2024-08-08T00:00:00,0,3,3,5,0.833333,2024-08-02T00:00:00,1,5,5,5,0.833333,2024-07-12T00:00:00,1,8,8,0,0.0,28,43,15,2,1,0,1,0,24,0,894,9.573825503355705,1.0,0.3177117314701207,7.128937421700224,49010.711409395975,49139.35844519016,14,2,2,12
primary__operating__2024__mae_first__rr_2.00,primary,operating,2024,mae_first,rr_2.00,1,1,0.0,6800.0,100964.0,109500.0,8536.0,28572,True,2,4,3,0.666667,2024-04-18T00:00:00,0,3,3,3,0.666667,2024-04-12T00:00:00,1,4,4,3,0.666667,2024-04-01T00:00:00,1,6,6,0,0.0,29,44,15,2,1,0,1,0,25,0,894,9.681208053691275,1.0,0.2932951897716998,7.772057327740493,52359.68036912752,52566.88131991051,14,2,2,12
primary__operating__2024__mae_first__rr_2.08,primary,operating,2024,mae_first,rr_2.08,1,1,0.0,6800.0,105589.0,114000.0,8411.0,28339,False,2,4,3,0.666667,2024-04-18T00:00:00,0,3,3,3,0.666667,2024-04-12T00:00:00,1,4,4,3,0.666667,2024-04-01T00:00:00,1,6,6,0,0.0,28,43,15,2,1,0,1,0,24,0,894,9.667785234899329,1.0,0.2911435848516385,7.833003328859061,54742.21549217002,54985.39233780761,14,2,2,12
primary__operating__2024__mae_first__rr_2.17,primary,operating,2024,mae_first,rr_2.17,1,1,0.0,6800.0,111596.0,119500.0,7904.0,28271,False,2,3,3,0.666667,2024-04-18T00:00:00,0,3,3,3,0.666667,2024-04-12T00:00:00,0,3,3,3,0.666667,2024-04-01T00:00:00,0,5,5,0,0.0,25,40,15,2,1,0,1,0,22,0,894,9.721476510067115,1.0,0.27869599639733866,7.298055635346756,55479.18629753915,55823.79239373602,14,2,2,12
primary__operating__2024__mae_first__rr_2.24,primary,operating,2024,mae_first,rr_2.24,1,1,0.0,6800.0,120136.0,127500.0,7364.0,28392,False,2,2,3,0.666667,2024-04-18T00:00:00,0,3,3,3,0.666667,2024-04-12T00:00:00,0,3,3,3,0.666667,2024-04-01T00:00:00,0,5,5,0,0.0,21,37,16,2,1,0,1,0,19,0,894,9.815436241610739,1.0,0.27473491273826844,7.2880241644295305,58022.412416107385,58358.664373601794,14,2,2,12
primary__operating__2024__mae_first__rr_2.25,primary,operating,2024,mae_first,rr_2.25,1,1,0.0,6800.0,121636.0,129000.0,7364.0,28346,False,2,2,3,0.666667,2024-04-18T00:00:00,0,3,3,3,0.666667,2024-04-12T00:00:00,0,3,3,3,0.666667,2024-04-01T00:00:00,0,5,5,0,0.0,21,37,16,2,1,0,1,0,19,0,894,9.815436241610739,1.0,0.2744552706801029,7.289217304250559,58618.12058165548,58958.58277404922,14,2,2,12
primary__operating__2024__mae_first__rr_2.39,primary,operating,2024,mae_first,rr_2.39,1,1,0.0,6800.0,128044.0,135500.0,7456.0,27960,False,2,2,2,0.666667,2024-04-18T00:00:00,0,2,2,3,0.666667,2024-04-12T00:00:00,0,3,3,3,0.666667,2024-04-01T00:00:00,0,5,5,0,0.0,21,38,17,2,1,0,1,0,19,0,894,9.865771812080537,1.0,0.2710248591935327,8.09113901230425,61163.22662192394,61543.250447427294,15,3,3,12
primary__operating__2024__mae_first__rr_2.50,primary,operating,2024,mae_first,rr_2.50,1,1,0.0,6800.0,131669.0,139000.0,7331.0,25721,True,2,2,2,0.666667,2024-04-18T00:00:00,0,2,2,2,0.666667,2024-04-12T00:00:00,0,2,2,3,0.666667,2024-04-01T00:00:00,0,4,4,0,0.0,22,37,15,2,1,0,1,0,20,0,894,9.184563758389261,1.0,0.28333146470730364,6.85911533557047,58351.96375838926,58680.27600671141,14,3,3,11
primary__operating__2024__mae_first__rr_2.55,primary,operating,2024,mae_first,rr_2.55,1,1,0.0,6800.0,132169.0,139500.0,7331.0,25558,False,2,2,2,0.666667,2024-04-18T00:00:00,0,2,2,2,0.666667,2024-04-12T00:00:00,0,2,2,3,0.666667,2024-04-01T00:00:00,0,4,4,0,0.0,22,37,15,2,1,0,1,0,20,0,894,9.187919463087248,1.0,0.2832806206967281,6.862247325503356,58417.561409395974,58758.36918344519,14,3,3,11
primary__operating__2024__mae_first__rr_2.71,primary,operating,2024,mae_first,rr_2.71,1,1,0.0,6800.0,130676.0,137500.0,6824.0,25177,False,2,2,2,0.666667,2024-04-18T00:00:00,0,2,2,2,0.666667,2024-04-12T00:00:00,0,2,2,3,1.0,2024-04-04T00:00:00,0,3,3,0,0.0,18,34,16,2,1,0,1,0,16,0,894,9.213646532438478,1.0,0.29289780564948353,6.85839304474273,57821.88165548099,58153.842058165545,14,3,3,11
primary__operating__2024__mae_first__rr_2.75,primary,operating,2024,mae_first,rr_2.75,1,1,0.0,6800.0,110544.0,118000.0,7456.0,24867,False,2,4,2,0.666667,2024-04-18T00:00:00,0,2,2,5,0.833333,2024-08-02T00:00:00,1,5,5,5,1.0,2024-04-04T00:00:00,1,6,6,0,0.0,22,38,16,2,1,0,1,0,18,0,894,9.098434004474273,1.0,0.31051703081904425,6.666718751677853,51164.31409395973,51363.098378076065,14,3,3,11
primary__operating__2024__mae_first__rr_2.83,primary,operating,2024,mae_first,rr_2.83,1,1,0.0,6800.0,137577.0,145000.0,7423.0,27302,False,2,2,2,0.666667,2024-04-18T00:00:00,0,2,2,3,0.666667,2024-04-12T00:00:00,0,3,3,3,0.666667,2024-04-01T00:00:00,0,4,4,0,0.0,21,38,17,2,1,0,1,0,19,0,894,10.06711409395973,1.0,0.2685613387942642,7.656559077181208,61045.01168903804,61443.48685682326,15,2,2,13
primary__operating__2024__mae_first__rr_2.87,primary,operating,2024,mae_first,rr_2.87,1,1,0.0,6800.0,140537.0,148500.0,7963.0,26723,False,3,3,3,0.666667,2024-04-18T00:00:00,0,3,3,3,0.666667,2024-04-12T00:00:00,0,3,3,3,0.666667,2024-04-01T00:00:00,0,4,4,0,0.0,25,41,16,3,1,0,1,0,21,0,894,9.869127516778523,1.0,0.2726982506863083,7.584414393736019,61208.196476510064,61586.52231543625,15,2,2,13
primary__operating__2024__mae_first__rr_3.03,primary,operating,2024,mae_first,rr_3.03,1,1,0.0,6800.0,134787.0,143000.0,8213.0,27685,False,2,5,3,0.666667,2024-04-18T00:00:00,0,3,3,4,0.666667,2024-04-12T00:00:00,0,5,5,4,0.666667,2024-04-01T00:00:00,0,7,7,0,0.0,25,43,18,2,1,0,1,0,20,0,894,10.374720357941834,1.0,0.26853944350515924,8.728506634228188,61385.9879753915,61778.84882550336,16,1,1,15
primary__operating__2024__mae_first__rr_3.17,primary,operating,2024,mae_first,rr_3.17,1,1,0.0,6800.0,121681.0,131000.0,9319.0,25794,False,3,8,3,0.666667,2024-04-18T00:00:00,0,3,3,6,0.666667,2024-04-12T00:00:00,1,6,6,6,0.666667,2024-04-01T00:00:00,1,8,8,0,0.0,34,50,16,3,1,0,1,0,24,0,894,9.781879194630873,1.0,0.2964508906820395,7.092189227069351,57482.26174496644,57804.779138702455,15,1,1,14
primary__operating__2024__mae_first__rr_3.18,primary,operating,2024,mae_first,rr_3.18,1,1,0.0,6800.0,133872.0,143000.0,9128.0,27152,False,3,7,3,0.666667,2024-04-18T00:00:00,0,3,3,5,0.666667,2024-04-12T00:00:00,1,5,5,5,0.666667,2024-04-01T00:00:00,1,7,7,0,0.0,32,49,17,3,1,0,1,0,24,0,894,10.299776286353467,1.0,0.270032254413423,7.808615881431768,61920.54155480984,62303.736689038036,16,1,1,15
primary__operating__2024__mae_first__rr_3.25,primary,operating,2024,mae_first,rr_3.25,1,1,0.0,6800.0,106148.0,115500.0,9352.0,23995,False,3,5,3,0.666667,2024-04-18T00:00:00,0,3,3,4,0.666667,2024-04-12T00:00:00,1,5,5,5,0.666667,2024-04-01T00:00:00,2,7,7,0,0.0,35,50,15,3,1,0,1,0,28,0,894,9.17337807606264,1.0,0.2970540800238787,6.753330306487696,52739.65844519016,52914.91398210291,14,1,1,13
primary__operating__2024__mae_first__rr_3.34,primary,operating,2024,mae_first,rr_3.34,1,1,0.0,6800.0,90464.0,99500.0,9036.0,22404,False,4,6,4,0.666667,2024-04-18T00:00:00,1,4,4,4,0.666667,2024-04-12T00:00:00,1,5,5,4,0.666667,2024-04-01T00:00:00,1,6,6,0,0.0,34,48,14,4,1,0,1,0,25,0,894,8.635346756152126,1.0,0.30141080644436347,6.310080974272931,47662.27695749441,47821.23087248322,13,1,1,12
primary__operating__2024__mae_first__rr_3.50,primary,operating,2024,mae_first,rr_3.50,1,1,0.0,6800.0,90490.0,99500.0,9010.0,21617,True,3,4,4,0.666667,2024-04-18T00:00:00,0,4,4,4,0.666667,2024-04-12T00:00:00,1,5,5,4,0.666667,2024-04-01T00:00:00,1,6,6,0,0.0,34,47,13,3,1,0,1,0,28,0,894,8.472035794183444,1.0,0.3029751164818279,6.151145325503356,48240.583557046986,48397.629362416104,12,1,1,11
primary__operating__2024__mae_first__wide4,primary,operating,2024,mae_first,wide4,4,4,3.0,6800.0,112150.0,119000.0,6850.0,29854,True,2,1,2,0.333333,2024-04-18T00:00:00,0,2,2,2,0.333333,2024-04-12T00:00:00,0,2,2,2,0.333333,2024-04-01T00:00:00,0,3,3,0,0.0,20,35,15,1,2,1,2,2,20,1,894,9.338926174496644,3.7997762863534676,0.16719603103831293,9.316027030201342,54336.093400447426,54717.39541387025,14,1,2,13
primary__operating__2024__mae_first__center4,primary,operating,2024,mae_first,center4,4,4,1.5,6800.0,121853.0,129500.0,7647.0,31926,False,2,1,2,0.333333,2024-04-18T00:00:00,0,2,2,3,0.428571,2024-08-02T00:00:00,0,3,3,4,0.428571,2024-08-01T00:00:00,0,5,5,0,0.0,23,39,16,1,2,1,2,3,23,1,894,10.549217002237137,3.7997762863534676,0.16068794391188787,10.460185667785234,59560.62992170022,59929.504586129755,16,4,4,12
primary__operating__2024__mae_first__edge4,primary,operating,2024,mae_first,edge4,4,4,3.0,6800.0,88964.0,97500.0,8536.0,32628,False,3,2,4,0.666667,2024-04-18T00:00:00,0,4,4,5,0.666667,2024-04-12T00:00:00,0,6,6,5,0.666667,2024-04-01T00:00:00,0,8,8,0,0.0,28,44,16,1,3,2,4,4,28,2,894,9.941834451901565,3.7997762863534676,0.18124168119973488,9.501203343400448,50259.794742729304,50269.5879753915,15,3,3,12
primary__operating__2024__mae_first__without050,primary,operating,2024,mae_first,without050,4,4,2.75,6800.0,108709.0,115500.0,6791.0,28743,False,2,1,2,0.333333,2024-04-18T00:00:00,0,2,2,2,0.333333,2024-04-12T00:00:00,0,2,2,2,0.333333,2024-04-01T00:00:00,0,3,3,0,0.0,20,34,14,1,2,1,2,2,20,1,894,9.18903803131991,3.7997762863534676,0.16856023357701208,9.160858587248322,53087.562248322145,53452.97829977629,14,2,3,12
primary__operating__2024__mae_first__extremes2,primary,operating,2024,mae_first,extremes2,2,2,3.0,6800.0,76096.0,83500.0,7404.0,27142,False,2,3,3,0.666667,2024-04-18T00:00:00,0,3,3,3,0.666667,2024-04-12T00:00:00,0,4,4,4,0.666667,2024-04-01T00:00:00,0,6,6,0,0.0,22,36,14,2,2,1,2,3,20,1,894,8.202460850111857,1.9675615212527964,0.1851985728663581,8.10534822818792,42844.95648769575,42806.402740492165,11,0,0,11
primary__operating__2024__mae_first__grid5,primary,operating,2024,mae_first,grid5,5,5,3.0,6800.0,117973.0,125500.0,7527.0,36352,False,2,2,3,0.333333,2024-04-18T00:00:00,0,3,3,3,0.333333,2024-04-12T00:00:00,0,5,5,3,0.333333,2024-04-01T00:00:00,0,5,5,0,0.0,23,42,19,1,2,2,3,3,23,2,894,11.479865771812081,4.6644295302013425,0.15293812131229279,11.41505724049217,62577.88825503356,62917.8629753915,18,2,3,16
primary__operating__2024__mae_first__grid10,primary,operating,2024,mae_first,grid10,10,10,3.0,6800.0,118294.0,125500.0,7206.0,31383,False,1,0,2,0.333333,2024-04-19T00:00:00,0,2,2,2,0.333333,2024-04-15T00:00:00,0,3,3,2,0.5,2024-03-22T00:00:00,0,5,5,0,0.0,22,36,14,1,1,0,2,2,22,12,894,9.736017897091722,8.017897091722595,0.17478298329808395,9.618779515659956,54319.80715883669,54540.61029082774,14,2,2,12
primary__operating__2024__mae_first__grid20,primary,operating,2024,mae_first,grid20,20,20,3.0,6800.0,101518.0,108500.0,6982.0,33473,False,2,1,2,0.333333,2024-04-18T00:00:00,0,2,2,2,0.333333,2024-04-12T00:00:00,0,2,2,3,0.333333,2024-04-01T00:00:00,0,3,3,0,0.0,19,35,16,1,2,1,2,4,19,19,894,9.973154362416107,9.973154362416107,0.17238732977481497,9.863297013422818,52970.0172818792,53360.29569351231,15,3,3,12
primary__operating__2024__mae_first__ladder4,primary,operating,2024,mae_first,ladder4,4,1,0.0,6800.0,89662.0,97500.0,7838.0,36650,False,2,4,2,0.666667,2024-04-19T00:00:00,0,2,2,3,0.666667,2024-04-15T00:00:00,0,3,3,7,0.666667,2024-04-01T00:00:00,0,9,9,0,0.0,26,40,14,1,2,4,2,6,26,2,894,10.447427293064877,3.7997762863534676,0.2418468407241601,9.156508105145415,52333.72410514542,52479.914373601794,16,7,9,9
primary__operating__2024__mae_first__ladder20,primary,operating,2024,mae_first,ladder20,20,1,0.0,6800.0,92662.0,100500.0,7838.0,35365,False,2,5,4,0.666667,2024-04-19T00:00:00,0,4,4,6,0.666667,2024-04-15T00:00:00,1,6,6,10,0.666667,2024-04-01T00:00:00,1,12,12,0,0.0,29,40,11,1,2,5,4,7,29,29,894,10.083892617449665,10.083892617449665,0.26472977480182375,7.9864744217002235,46672.68685682326,46782.52365771812,16,10,12,6
primary__operating__2024__mae_first__uniform_low,primary,operating,2024,mae_first,uniform_low,1,1,0.0,5300.0,98162.0,106000.0,7838.0,33969,False,4,6,5,0.666667,2024-04-19T00:00:00,1,5,5,9,0.75,2026-03-18T00:00:00,2,9,9,13,0.8125,2026-02-27T00:00:00,2,15,15,0,0.0,32,40,8,4,1,0,1,0,24,0,894,9.696868008948545,1.0,0.2830299465415928,7.351822960850112,43068.81375838926,43139.948098434004,16,13,15,3
primary__operating__2024__mae_first__uniform_high,primary,operating,2024,mae_first,uniform_high,1,1,0.0,8300.0,72636.0,80500.0,7864.0,37585,False,2,4,2,0.666667,2024-04-19T00:00:00,0,2,2,3,0.666667,2024-04-15T00:00:00,0,3,3,5,0.666667,2024-04-01T00:00:00,0,7,7,0,0.0,25,41,16,2,1,0,1,0,21,0,894,10.706935123042506,1.0,0.26100290763980066,8.137137730425057,61033.63719239373,61203.04300894855,16,5,7,11
primary__operating__2024__mae_first__grid20_reverse,primary,operating,2024,mae_first,grid20_reverse,20,20,3.0,6800.0,120181.0,129000.0,8819.0,27529,False,2,3,2,0.666667,2024-04-18T00:00:00,0,2,2,3,0.666667,2024-04-12T00:00:00,0,3,3,3,0.666667,2024-04-01T00:00:00,0,5,5,0,0.0,30,46,16,1,2,3,2,7,30,30,894,9.86241610738255,9.86241610738255,0.1810905436078156,9.702170810961968,57377.98255033557,57551.26812080537,15,3,5,12
primary__operating__2024__mae_first__ladder20_reverse,primary,operating,2024,mae_first,ladder20_reverse,20,1,0.0,6800.0,80636.0,88500.0,7864.0,37585,False,2,4,2,0.666667,2024-04-19T00:00:00,0,2,2,3,0.666667,2024-04-15T00:00:00,0,3,3,5,0.666667,2024-04-01T00:00:00,0,7,7,0,0.0,25,41,16,1,2,4,2,6,25,25,894,10.706935123042506,10.706935123042506,0.26100290763980066,8.203004972035794,57985.53875838926,58154.94457494408,16,5,7,11
primary__isolation__2025__mae_first__rr_0.50,primary,isolation,2025,mae_first,rr_0.50,1,1,0.0,6800.0,-4000.0,0.0,4000.0,5960,True,20,1,20,1.0,2025-03-10T00:00:00,1,20,20,20,1.0,2025-03-04T00:00:00,1,20,20,20,1.0,2025-02-11T00:00:00,1,20,20,1,490.1028,20,20,0,20,1,0,1,0,1,1,69,20.0,1.0,1.0,1.0,33391.10144927536,28760.376811594204,0,0,0,0
primary__isolation__2025__mae_first__rr_0.66,primary,isolation,2025,mae_first,rr_0.66,1,1,0.0,6800.0,-4000.0,0.0,4000.0,5780,False,20,1,20,1.0,2025-03-11T00:00:00,1,20,20,20,1.0,2025-03-05T00:00:00,1,20,20,20,1.0,2025-02-12T00:00:00,1,20,20,1,489.8431,20,20,0,20,1,0,1,0,1,1,70,20.0,1.0,1.0,1.0,29716.928571428572,24765.97142857143,0,0,0,0
primary__isolation__2025__mae_first__rr_0.75,primary,isolation,2025,mae_first,rr_0.75,1,1,0.0,6800.0,-4000.0,0.0,4000.0,5600,True,20,1,20,1.0,2025-03-11T00:00:00,1,20,20,20,1.0,2025-03-05T00:00:00,1,20,20,20,1.0,2025-02-12T00:00:00,1,20,20,1,489.8431,20,20,0,20,1,0,1,0,1,1,70,20.0,1.0,1.0,1.0,30872.242857142857,25854.02857142857,0,0,0,0
