case,start,left,right,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,left_pnl,right_pnl,left_mdd,right_mdd
3m_2022-01-01,2022-01-01T00:00:00,RR:1.75,GG:2.75,1155.5,1624.325,2022-01-27,38,52,True,3,-809.3249999999998,-1202.4499999999998,-1034.45,3066.3,-755.3,1512.1,4225.75
3m_2022-01-01,2022-01-01T00:00:00,RR:1.75,GG:3.00,1657.575,1625.0,2022-01-27,30,42,True,5,-809.325,-1202.45,-1006.3500000000001,3066.3,248.85,1512.1,3870.7999999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:1.75,GG:3.25,1270.825,1783.25,2022-01-27,35,49,True,3,-809.3249999999998,-1400.1499999999999,-1243.6000000000001,3066.3,-524.65,1512.1,4187.3
3m_2022-01-01,2022-01-01T00:00:00,RR:1.75,GG:3.50,907.1500000000001,1740.7250000000001,2022-01-27,38,52,True,2,-809.325,-1400.15,-1372.375,3066.3,-1252.0,1512.1,4459.55
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:0.50,1896.8,940.625,2022-01-21,14,18,True,9,-820.4000000000001,-940.625,-228.5,3159.7,633.9,1545.6,2768.0499999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:0.75,1374.75,1288.45,2022-03-08,26,36,True,5,-791.375,-968.0,-636.7499999999999,3159.7,-410.2,1545.6,3684.75
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:1.00,1220.725,1234.6750000000002,2022-03-08,20,28,True,6,-791.375,-880.375,-527.525,3159.7,-718.25,1545.6,3450.5
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:1.25,1359.8999999999999,1323.3249999999998,2022-03-14,21,29,True,5,-791.375,-884.625,-471.29999999999995,3159.7,-439.9,1545.6,2939.6
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:1.50,1777.5249999999999,1467.3,2022-03-08,19,27,True,7,-791.375,-1029.225,-253.27499999999998,3159.7,395.35,1545.6,2695.2
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:1.75,1056.5749999999998,1586.5000000000002,2022-01-27,26,36,True,5,-791.375,-1166.95,-911.9250000000001,3159.7,-1046.55,1545.6,3927.15
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:2.00,1561.425,1619.75,2022-03-08,26,36,True,6,-766.375,-1259.4250000000002,-956.475,3159.7,-36.85,1545.6,3942.8
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:2.25,1240.225,1588.775,2022-01-27,38,52,True,4,-766.3749999999999,-1220.925,-953.15,3159.7,-679.25,1545.6,4337.05
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:2.50,900.675,1680.6999999999998,2022-03-08,17,23,True,6,-766.3749999999999,-1220.9250000000002,-905.0749999999999,3159.7,-1358.35,1545.6,4052.9
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:2.75,1202.1999999999998,1582.6750000000002,2022-03-08,38,52,True,4,-766.3749999999999,-1145.675,-950.775,3159.7,-755.3,1545.6,4225.75
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:3.00,1704.2749999999999,1558.325,2022-01-27,26,36,True,5,-766.375,-1145.675,-922.6750000000001,3159.7,248.85,1545.6,3870.7999999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:3.25,1317.5249999999999,1716.575,2022-01-27,35,49,True,4,-766.375,-1416.8999999999999,-1159.9250000000002,3159.7,-524.65,1545.6,4187.3
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,GG:3.50,953.8499999999999,1674.0500000000002,2022-01-27,38,52,True,3,-766.3749999999999,-1416.9,-1288.6999999999998,3159.7,-1252.0,1545.6,4459.55
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:0.50,1574.925,944.025,2022-01-21,20,28,True,7,-797.4,-836.6,-532.175,2515.95,633.9,1598.4,2768.0499999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:0.75,1052.875,1314.85,2022-03-08,39,55,True,4,-768.3750000000001,-898.7249999999999,-940.425,2515.95,-410.2,1598.4,3684.75
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:1.00,898.8499999999999,1261.075,2022-03-08,26,36,True,5,-768.375,-963.075,-831.2,2515.95,-718.25,1598.4,3450.5
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:1.25,1038.0249999999999,1345.45,2022-03-08,26,36,True,5,-768.375,-944.5999999999999,-774.9749999999999,2515.95,-439.9,1598.4,2939.6
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:1.50,1455.6499999999999,1493.7,2022-03-08,19,27,True,6,-768.375,-1123.45,-556.95,2515.95,395.35,1598.4,2695.2
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:1.75,734.6999999999999,1890.1750000000002,2022-01-27,39,55,True,4,-1022.75,-1439.7,-1215.6000000000001,2515.95,-1046.55,1598.4,3927.15
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:2.00,1239.55,1898.0,2022-01-27,38,52,True,4,-1022.7499999999999,-1337.4250000000002,-1260.15,2515.95,-36.85,1598.4,3942.8
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:2.25,918.3499999999999,1892.45,2022-01-27,39,55,True,4,-1022.75,-1369.6750000000002,-1256.825,2515.95,-679.25,1598.4,4337.05
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:2.50,578.8,1815.625,2022-01-27,39,55,True,4,-1022.7499999999999,-1373.6,-1208.75,2515.95,-1358.35,1598.4,4052.9
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:2.75,880.3249999999999,1861.325,2022-01-27,39,55,True,4,-1022.75,-1350.35,-1254.45,2515.95,-755.3,1598.4,4225.75
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:3.00,1382.3999999999999,1862.0,2022-01-27,38,52,True,3,-1022.75,-1365.55,-1226.3500000000001,2515.95,248.85,1598.4,3870.7999999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:3.25,995.6499999999999,2020.25,2022-01-27,38,52,True,3,-1022.7499999999999,-1420.5749999999998,-1463.6000000000001,2515.95,-524.65,1598.4,4187.3
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,GG:3.50,631.9749999999999,1977.7250000000001,2022-01-27,39,55,True,3,-1022.7499999999999,-1420.575,-1592.375,2515.95,-1252.0,1598.4,4459.55
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:0.50,1704.8500000000001,1156.0,2022-01-21,26,36,True,7,-939.1499999999999,-978.3499999999999,-682.15,2775.8,633.9,1957.9,2768.0499999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:0.75,1182.8000000000002,1494.6000000000001,2022-03-08,38,52,True,3,-910.125,-1078.4750000000001,-1090.3999999999999,2775.8,-410.2,1957.9,3684.75
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:1.00,1028.775,1440.8250000000003,2022-03-08,26,36,True,5,-910.125,-1115.325,-981.175,2775.8,-718.25,1957.9,3450.5
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:1.25,1167.95,1525.2,2022-03-08,26,36,True,4,-910.125,-1124.3500000000001,-924.9499999999999,2775.8,-439.9,1957.9,2939.6
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:1.50,1585.575,1673.45,2022-03-08,20,28,True,6,-910.125,-1275.6999999999998,-706.925,2775.8,395.35,1957.9,2695.2
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:1.75,864.6250000000001,2112.65,2022-01-27,38,52,True,2,-1022.7500000000001,-1591.95,-1365.575,2775.8,-1046.55,1957.9,3927.15
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:2.00,1369.4750000000001,2120.475,2022-01-27,38,52,True,4,-1022.75,-1489.675,-1410.125,2775.8,-36.85,1957.9,3942.8
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:2.25,1048.275,2114.925,2022-01-27,39,55,True,4,-1022.7500000000001,-1521.925,-1406.8,2775.8,-679.25,1957.9,4337.05
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:2.50,708.7250000000001,2038.1,2022-01-27,39,55,True,4,-1022.75,-1525.85,-1358.725,2775.8,-1358.35,1957.9,4052.9
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:2.75,1010.2500000000001,2083.8,2022-01-27,39,55,True,4,-1022.7500000000001,-1502.6,-1404.425,2775.8,-755.3,1957.9,4225.75
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:3.00,1512.325,2084.475,2022-01-27,38,52,True,3,-1022.7500000000001,-1517.8,-1376.325,2775.8,248.85,1957.9,3870.7999999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:3.25,1125.575,2242.725,2022-01-27,38,52,True,3,-1022.75,-1572.825,-1613.575,2775.8,-524.65,1957.9,4187.3
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,GG:3.50,761.9000000000001,2200.2,2022-01-27,38,52,True,3,-1022.75,-1572.8249999999998,-1742.35,2775.8,-1252.0,1957.9,4459.55
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:0.50,1943.25,1099.3250000000003,2022-03-08,26,36,True,7,-867.9,-907.1,-572.05,3252.6,633.9,1957.9,2768.0499999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:0.75,1421.2,1494.6000000000001,2022-03-08,38,52,True,4,-838.8750000000001,-1078.475,-980.3,3252.6,-410.2,1957.9,3684.75
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:1.00,1267.175,1440.8250000000003,2022-03-08,26,36,True,5,-838.875,-1039.975,-871.075,3252.6,-718.25,1957.9,3450.5
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:1.25,1406.35,1525.2,2022-03-08,26,36,True,4,-838.875,-1124.3500000000001,-814.8499999999999,3252.6,-439.9,1957.9,2939.6
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:1.50,1823.975,1673.45,2022-03-08,20,28,True,8,-838.875,-1272.6000000000001,-596.825,3252.6,395.35,1957.9,2695.2
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:1.75,1103.025,2002.5500000000002,2022-01-27,38,52,True,4,-1022.75,-1495.7,-1255.4750000000001,3252.6,-1046.55,1957.9,3927.15
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:2.00,1607.875,2010.375,2022-01-27,38,52,True,4,-1022.7499999999999,-1400.1750000000002,-1300.025,3252.6,-36.85,1957.9,3942.8
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:2.25,1286.675,2004.825,2022-01-27,39,55,True,4,-1022.75,-1425.6750000000002,-1296.7,3252.6,-679.25,1957.9,4337.05
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:2.50,947.125,1928.0,2022-01-27,39,55,True,4,-1022.7499999999999,-1429.6,-1248.625,3252.6,-1358.35,1957.9,4052.9
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:2.75,1248.65,1973.7,2022-01-27,39,55,True,4,-1022.75,-1406.35,-1294.325,3252.6,-755.3,1957.9,4225.75
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:3.00,1750.725,1974.375,2022-01-27,38,52,True,3,-1022.75,-1421.55,-1266.2250000000001,3252.6,248.85,1957.9,3870.7999999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:3.25,1363.975,2132.625,2022-01-27,38,52,True,3,-1022.7499999999999,-1557.6499999999999,-1503.4750000000001,3252.6,-524.65,1957.9,4187.3
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,GG:3.50,1000.3,2090.1,2022-01-27,38,52,True,3,-1022.7499999999999,-1557.65,-1632.25,3252.6,-1252.0,1957.9,4459.55
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:0.50,2234.2999999999997,1099.3250000000003,2022-03-08,19,27,True,8,-867.9000000000001,-884.7000000000002,-298.02500000000003,3834.7,633.9,1957.9,2768.0499999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:0.75,1712.25,1494.6000000000001,2022-03-08,35,49,True,4,-838.875,-1078.4750000000001,-706.2749999999999,3834.7,-410.2,1957.9,3684.75
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:1.00,1558.225,1440.8250000000003,2022-03-08,20,28,True,6,-838.875,-1039.975,-597.05,3834.7,-718.25,1957.9,3450.5
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:1.25,1697.3999999999999,1557.125,2022-03-14,21,29,True,5,-838.875,-1124.3500000000001,-540.825,3834.7,-439.9,1957.9,2939.6
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:1.50,2115.025,1673.45,2022-03-08,19,27,True,7,-838.875,-1272.6000000000001,-322.8,3834.7,395.35,1957.9,2695.2
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:1.75,1394.0749999999998,1877.525,2022-01-27,26,36,True,5,-1022.7500000000001,-1437.7,-981.45,3834.7,-1046.55,1957.9,3927.15
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:2.00,1898.925,1885.35,2022-01-27,35,49,True,5,-1022.75,-1400.1750000000002,-1026.0,3834.7,-36.85,1957.9,3942.8
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:2.25,1577.725,1879.8,2022-01-27,38,52,True,4,-1022.7500000000001,-1367.675,-1022.675,3834.7,-679.25,1957.9,4337.05
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:2.50,1238.175,1886.85,2022-03-08,38,52,True,3,-1022.75,-1371.6,-974.5999999999999,3834.7,-1358.35,1957.9,4052.9
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:2.75,1539.6999999999998,1848.675,2022-01-27,38,52,True,4,-1022.7500000000001,-1348.35,-1020.3,3834.7,-755.3,1957.9,4225.75
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:3.00,2041.7749999999999,1849.35,2022-01-27,35,49,True,5,-1022.7500000000001,-1363.55,-992.2,3834.7,248.85,1957.9,3870.7999999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:3.25,1655.0249999999999,2007.6,2022-01-27,35,49,True,4,-1022.75,-1557.6499999999999,-1229.45,3834.7,-524.65,1957.9,4187.3
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,GG:3.50,1291.35,1965.075,2022-01-27,38,52,True,3,-1022.75,-1557.6499999999999,-1358.225,3834.7,-1252.0,1957.9,4459.55
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:0.50,2495.1,1099.3250000000003,2022-03-08,16,22,True,9,-867.9,-884.7000000000002,-197.17500000000007,4356.3,633.9,1957.9,2768.0499999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:0.75,1973.0500000000002,1494.6000000000001,2022-03-08,26,36,True,6,-838.875,-1078.4750000000001,-605.425,4356.3,-410.2,1957.9,3684.75
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:1.00,1819.025,1440.8250000000003,2022-03-08,19,27,True,6,-838.8749999999999,-1039.975,-496.20000000000005,4356.3,-718.25,1957.9,3450.5
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:1.25,1958.2,1567.35,2022-03-14,21,29,True,6,-838.875,-1124.3500000000001,-439.975,4356.3,-439.9,1957.9,2939.6
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:1.50,2375.8250000000003,1673.45,2022-03-08,16,22,True,8,-838.875,-1272.6000000000001,-221.95000000000005,4356.3,395.35,1957.9,2695.2
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:1.75,1654.875,1732.7,2022-01-27,26,36,True,6,-1022.75,-1437.7,-880.6000000000001,4356.3,-1046.55,1957.9,3927.15
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:2.00,2159.725,1825.9,2022-03-08,20,28,True,7,-1022.7499999999999,-1400.1750000000002,-925.1500000000001,4356.3,-36.85,1957.9,3942.8
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:2.25,1838.525,1787.4,2022-03-08,31,43,True,4,-1022.75,-1367.6750000000002,-921.825,4356.3,-679.25,1957.9,4337.05
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:2.50,1498.9750000000001,1886.8500000000001,2022-03-08,20,28,True,6,-1022.7499999999999,-1371.6,-873.75,4356.3,-1358.35,1957.9,4052.9
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:2.75,1800.5,1788.825,2022-03-08,20,28,True,5,-1022.75,-1348.35,-919.45,4356.3,-755.3,1957.9,4225.75
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:3.00,2302.5750000000003,1704.5249999999999,2022-01-27,20,28,True,7,-1022.75,-1363.55,-891.3500000000001,4356.3,248.85,1957.9,3870.7999999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:3.25,1915.825,1862.7749999999999,2022-01-27,31,43,True,6,-1022.7499999999999,-1557.6499999999999,-1128.6000000000001,4356.3,-524.65,1957.9,4187.3
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,GG:3.50,1552.15,1843.5749999999998,2022-03-14,35,49,True,5,-1022.7499999999999,-1557.6499999999999,-1257.375,4356.3,-1252.0,1957.9,4459.55
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:0.50,2519.9249999999997,1120.125,2022-03-14,16,22,True,9,-867.9000000000001,-884.6999999999999,-47.10000000000002,4405.95,633.9,2408.4999999999995,2768.0499999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:0.75,1997.875,1716.85,2022-03-14,21,29,True,6,-838.875,-1078.475,-455.3499999999999,4405.95,-410.2,2408.4999999999995,3684.75
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:1.00,1843.85,1638.25,2022-03-14,21,29,True,5,-838.875,-1039.975,-346.125,4405.95,-718.25,2408.4999999999995,3450.5
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:1.25,1983.0249999999999,1813.1249999999998,2022-03-14,21,29,True,6,-838.875,-1124.35,-289.9,4405.95,-439.9,2408.4999999999995,2939.6
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:1.50,2400.65,1861.1249999999998,2022-03-14,21,29,True,6,-838.875,-1272.6,-115.14999999999986,4405.95,395.35,2408.4999999999995,2695.2
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:1.75,1679.6999999999998,1915.3249999999996,2022-03-14,20,28,True,6,-1022.7500000000001,-1326.0499999999997,-730.5250000000001,4405.95,-1046.55,2408.4999999999995,3927.15
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:2.00,2184.5499999999997,1995.55,2022-03-14,20,28,True,7,-1022.75,-1400.175,-775.075,4405.95,-36.85,2408.4999999999995,3942.8
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:2.25,1863.35,1885.5249999999999,2022-03-14,20,28,True,5,-1022.7500000000001,-1361.6749999999997,-771.75,4405.95,-679.25,2408.4999999999995,4337.05
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:2.50,1523.8,2002.975,2022-03-14,20,28,True,5,-1022.75,-1369.9999999999998,-723.675,4405.95,-1358.35,2408.4999999999995,4052.9
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:2.75,1825.3249999999998,1933.8999999999996,2022-03-14,20,28,True,5,-1022.7500000000001,-1271.975,-769.375,4405.95,-755.3,2408.4999999999995,4225.75
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:3.00,2327.4,1783.8999999999996,2022-03-14,20,28,True,7,-1022.7500000000001,-1263.6499999999996,-741.2750000000001,4405.95,248.85,2408.4999999999995,3870.7999999999997
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:3.25,1940.6499999999999,1991.8749999999998,2022-03-14,20,28,True,8,-1022.75,-1557.6499999999996,-978.5250000000001,4405.95,-524.65,2408.4999999999995,4187.3
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,GG:3.50,1576.975,2089.3499999999995,2022-03-14,31,43,True,5,-1022.75,-1557.6499999999996,-1107.3,4405.95,-1252.0,2408.4999999999995,4459.55
3m_2022-01-01,2022-01-01T00:00:00,RR:0.50,RR:2.50,2833.675,1455.0750000000003,2022-03-08,16,22,True,8,-786.4499999999999,-1224.275,42.475,2891.55,2775.8,1126.5500000000002,1957.9
3m_2022-01-01,2022-01-01T00:00:00,RR:0.50,RR:0.50,2891.55,1126.5500000000002,2022-03-14,15,21,True,9,-662.0,-1056.15,13.3,2891.55,2891.55,1126.5500000000002,1126.5500000000002
3m_2022-01-01,2022-01-01T00:00:00,RR:0.75,RR:0.75,3317.7,984.0999999999999,2022-03-14,14,20,True,10,-684.4500000000003,-789.5,-137.6500000000001,3317.7,3317.7,984.0999999999999,984.0999999999999
3m_2022-01-01,2022-01-01T00:00:00,RR:1.00,RR:1.00,2094.5,1306.9,2022-03-14,20,27,True,6,-684.4499999999998,-1032.1,-441.3499999999999,2094.5,2094.5,1306.9,1306.9
3m_2022-01-01,2022-01-01T00:00:00,RR:1.25,RR:1.25,1034.4,1486.15,2022-03-14,23,33,True,6,-786.9499999999999,-1323.4499999999998,-709.75,1034.4,1034.4,1486.15,1486.15
3m_2022-01-01,2022-01-01T00:00:00,RR:1.50,RR:1.50,2814.15,1910.9999999999998,2022-03-14,21,29,True,8,-786.9499999999999,-1467.85,-628.3,2814.15,2814.15,1910.9999999999998,1910.9999999999998
3m_2022-01-01,2022-01-01T00:00:00,RR:1.75,RR:1.75,3066.3,1512.1,2022-03-08,23,31,True,8,-786.95,-1467.85,-727.0999999999999,3066.3,3066.3,1512.1,1512.1
3m_2022-01-01,2022-01-01T00:00:00,RR:2.00,RR:2.00,3159.7,1545.6,2022-03-08,14,18,True,11,-680.8999999999999,-1223.35,-377.5499999999997,3159.7,3159.7,1545.6,1545.6
3m_2022-01-01,2022-01-01T00:00:00,RR:2.25,RR:2.25,2515.95,1598.4,2022-03-08,14,18,True,11,-627.4000000000001,-1354.15,-671.1,2515.95,2515.95,1598.4,1598.4
3m_2022-01-01,2022-01-01T00:00:00,RR:2.50,RR:2.50,2775.8,1957.9,2022-03-08,20,28,True,8,-910.9,-1713.65,-356.94999999999993,2775.8,2775.8,1957.9,1957.9
3m_2022-01-01,2022-01-01T00:00:00,RR:2.75,RR:2.75,3252.6,1957.9,2022-03-08,14,18,True,10,-768.4000000000001,-1713.65,-120.95000000000005,3252.6,3252.6,1957.9,1957.9
3m_2022-01-01,2022-01-01T00:00:00,RR:3.00,RR:3.00,3834.7,1957.9,2022-03-08,16,22,True,9,-768.4000000000001,-1713.65,-108.55000000000018,3834.7,3834.7,1957.9,1957.9
3m_2022-01-01,2022-01-01T00:00:00,RR:3.25,RR:3.25,4356.3,1957.9,2022-03-08,16,22,True,10,-768.4,-1713.65,-202.0,4356.3,4356.3,1957.9,1957.9
3m_2022-01-01,2022-01-01T00:00:00,RR:3.50,RR:3.50,4405.95,2408.4999999999995,2022-03-14,21,29,True,10,-768.4000000000001,-1713.6499999999996,-375.0499999999997,4405.95,4405.95,2408.4999999999995,2408.4999999999995
3m_2022-01-01,2022-01-01T00:00:00,GG:0.50,GG:0.50,633.9,2768.0499999999997,2022-02-23,54,76,True,2,-967.4000000000001,-1166.1499999999999,-1657.0499999999997,633.9,633.9,2768.0499999999997,2768.0499999999997
3m_2022-01-01,2022-01-01T00:00:00,GG:0.75,GG:0.75,-410.2,3684.75,2022-02-23,62,86,True,0,-952.3499999999999,-1473.25,-2252.45,-410.2,-410.2,3684.75,3684.75
3m_2022-01-01,2022-01-01T00:00:00,GG:1.00,GG:1.00,-718.25,3450.5,2022-02-23,62,86,True,0,-909.3499999999999,-1646.1000000000001,-2034.0,-718.25,-718.25,3450.5,3450.5
3m_2022-01-01,2022-01-01T00:00:00,GG:1.25,GG:1.25,-439.9,2939.6,2022-02-21,62,86,True,0,-909.3500000000001,-1787.05,-1921.55,-439.9,-439.9,2939.6,2939.6
3m_2022-01-01,2022-01-01T00:00:00,GG:1.50,GG:1.50,395.35,2695.2,2022-01-27,39,55,True,4,-909.35,-1966.85,-1485.5,395.35,395.35,2695.2,2695.2
3m_2022-01-01,2022-01-01T00:00:00,GG:1.75,GG:1.75,-1046.55,3927.15,2022-01-27,62,86,True,0,-1493.3500000000001,-2599.3500000000004,-2802.8,-1046.55,-1046.55,3927.15,3927.15
3m_2022-01-01,2022-01-01T00:00:00,GG:2.00,GG:2.00,-36.85,3942.8,2022-01-27,60,84,True,1,-1493.35,-2394.8,-2891.9,-36.85,-36.85,3942.8,3942.8
3m_2022-01-01,2022-01-01T00:00:00,GG:2.25,GG:2.25,-679.25,4337.05,2022-02-23,62,86,True,0,-1493.3500000000001,-2459.3,-2885.25,-679.25,-679.25,4337.05,4337.05
3m_2022-01-01,2022-01-01T00:00:00,GG:2.50,GG:2.50,-1358.35,4052.9,2022-02-23,62,86,True,0,-1493.35,-2467.15,-2789.1,-1358.35,-1358.35,4052.9,4052.9
3m_2022-01-01,2022-01-01T00:00:00,GG:2.75,GG:2.75,-755.3,4225.75,2022-02-23,62,86,True,0,-1493.3500000000001,-2420.65,-2880.5,-755.3,-755.3,4225.75,4225.75
3m_2022-01-01,2022-01-01T00:00:00,GG:3.00,GG:3.00,248.85,3870.7999999999997,2022-01-27,60,84,True,1,-1493.3500000000001,-2451.05,-2824.3,248.85,248.85,3870.7999999999997,3870.7999999999997
3m_2022-01-01,2022-01-01T00:00:00,GG:3.25,GG:3.25,-524.65,4187.3,2022-01-27,62,86,True,0,-1493.35,-2561.1,-3298.8,-524.65,-524.65,4187.3,4187.3
3m_2022-01-01,2022-01-01T00:00:00,GG:3.50,GG:3.50,-1252.0,4459.55,2022-02-21,62,86,True,0,-1493.35,-2561.1000000000004,-3556.35,-1252.0,-1252.0,4459.55,4459.55
3m_2022-04-01,2022-04-01T00:00:00,RR:0.50,GG:0.50,-2794.375,3497.175,2022-05-12,62,87,True,1,-506.14999999999986,-1595.5749999999998,-2783.525,-1790.8,-3797.95,2710.3,5370.099999999999
3m_2022-04-01,2022-04-01T00:00:00,RR:0.50,GG:0.75,-2361.225,3192.075,2022-05-12,62,87,True,1,-510.8750000000002,-1540.05,-2476.3,-1790.8,-2931.65,2710.3,4759.9
3m_2022-04-01,2022-04-01T00:00:00,RR:0.50,GG:1.00,-3267.55,3728.025,2022-06-30,62,87,True,1,-658.6000000000001,-1867.95,-2852.75,-1790.8,-4744.3,2710.3,5550.55
3m_2022-04-01,2022-04-01T00:00:00,RR:0.50,GG:1.25,-2628.4,3329.9,2022-05-12,62,87,True,1,-664.0500000000002,-1800.35,-2537.025,-1790.8,-3466.0,2710.3,5035.55
3m_2022-04-01,2022-04-01T00:00:00,RR:0.50,GG:1.50,-2613.55,3104.9750000000004,2022-05-12,62,87,True,1,-628.0500000000002,-1764.3500000000001,-2334.4500000000003,-1790.8,-3436.3,2710.3,4585.7
3m_2022-04-01,2022-04-01T00:00:00,RR:0.50,GG:1.75,-3221.425,3657.375,2022-06-30,62,87,True,1,-628.05,-1816.5749999999998,-2523.575,-1790.8,-4652.05,2710.3,5192.75
3m_2022-04-01,2022-04-01T00:00:00,RR:0.50,GG:2.00,-3375.4,3881.15,2022-06-30,62,87,True,1,-628.05,-1838.3249999999998,-2415.55,-1790.8,-4960.0,2710.3,5456.3
