product,window,withdrawal,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,live_multiple_account_days,live_mean_balance_std_usd,live_mean_balance_range_usd,live_mean_distinct_balances,live_identical_balance_fraction,frozen_multiple_account_days,frozen_mean_balance_std_usd,frozen_mean_balance_range_usd,frozen_mean_distinct_balances,frozen_identical_balance_fraction,book_empty_transitions,book_wipes_from_at_least_five_live,march30_pretrade_alive,march30_pretrade_distinct,march30_pretrade_profit_min,march30_pretrade_profit_max,execution,copies,signals_executed,signal_participation,allocation_sha256,job
legacy_50k,full,minimum,4500,54600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,228975.0,8757.9,237732.9,254000.0,49366.9,77,14,183,385,194,15400.0,9625.0,25025.0,20600.0,258332.9,0,60,0,23.0,0,63,24,7159.0,41,0,2026-06-25T23:30:00,12,63,57,6,0.0,46.16,727.54,14322.74,112.75,89.67,10.75,20,20,18,60,40,612,624,2384.5694,25617.188,10.7429,22074.2,31783.05,32182.79,2958.52,36168.44,3366.73,1703.6104,562.1538,1818.0037,7.8892,0.0325,913.9479,420.9659,1273.2305,9.1064,0.0046,2,0,0,0,,,blocking,99686,8939,0.7061937114868068,8aeb4418062a15a7052c9a66627ae52731ac00ad49e9d66e9c2602179c46ed47,"[""legacy_50k"", ""full"", ""minimum"", 4500]"
legacy_50k,full,minimum,5000,55100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,217275.0,8000.0,225275.0,241500.0,64044.9,77,14,171,365,186,14600.0,9625.0,24225.0,20600.0,245875.0,0,61,0,21.5,0,63,24,7201.55,41,0,2026-06-25T23:30:00,16,63,57,6,0.0,38.22,727.54,14121.19,112.12,89.67,10.83,20,20,18,61,27,623,633,2384.5694,25818.738,10.8274,21872.65,34104.16,34493.6,3149.79,38481.65,3554.09,1704.2347,571.5086,1860.8665,7.207,0.0246,914.5722,438.5273,1347.9879,8.0076,0.0,2,1,0,0,,,blocking,100355,8941,0.706351714330858,b1abc9336d7adfe56ee1f4489f5f0bbd68f564f087a3943d88719fe46bab342d,"[""legacy_50k"", ""full"", ""minimum"", 5000]"
legacy_50k,full,minimum,5700,55800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,194595.0,20000.0,214595.0,218500.0,67757.35,77,14,171,357,178,14280.0,9625.0,23905.0,20600.0,235195.0,0,63,0,21.5,0,63,24,7005.9,41,0,2026-06-25T23:30:00,11,63,57,6,0.0,35.31,728.39,14231.83,109.2,86.67,10.76,20,20,19,63,25,654,665,2384.5694,25633.097,10.7496,22058.29,36327.78,36713.74,3379.46,40712.93,3787.4,1705.3028,617.9958,2118.9015,6.6796,0.0246,916.5778,471.4979,1575.2219,7.1595,0.0,2,0,0,0,,,blocking,99667,8958,0.7076947385052931,160f056e1283ed5073ce3ecb3a65c556d6276d0714a0f7d3fee12a45c38ba512,"[""legacy_50k"", ""full"", ""minimum"", 5700]"
legacy_50k,full,minimum,6000,56100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,190410.0,10000.0,200410.0,213000.0,77780.25,70,14,159,346,179,13840.0,8750.0,22590.0,20600.0,221010.0,0,69,0,21.5,0,56,17,7713.95,34,9,2026-06-25T23:30:00,11,56,50,6,0.0,39.75,728.54,14099.05,105.65,81.67,10.8,20,20,19,69,14,655,668,2384.5694,25742.8711,10.7956,21948.52,37873.98,38268.8,3508.28,42165.54,3905.81,1712.4593,752.6512,2729.8464,6.804,0.0169,958.2968,625.4734,2297.9466,7.09,0.0,1,0,16,5,129.05,1042.4,blocking,100147,8976,0.7091167641017538,981f2ee1fc82c77b23d11e59d5f147406e1839dca7fca70c374f82ab403a2f3a,"[""legacy_50k"", ""full"", ""minimum"", 6000]"
legacy_50k,full,minimum,6100,56200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,190140.0,10000.0,200140.0,212000.0,91078.15,68,16,156,334,170,13360.0,8500.0,21860.0,20600.0,220740.0,0,69,0,21.5,0,52,15,7905.84,30,6,2026-03-30T06:00:00,11,52,48,4,0.0,39.46,728.39,14003.12,105.65,81.67,10.84,20,20,20,69,15,663,676,2384.5694,25838.803,10.8358,21852.59,38297.67,38704.42,3534.35,42587.57,3930.25,1710.4593,738.6309,2758.931,8.3754,0.017,957.2343,606.1636,2316.3588,9.6691,0.0,1,0,15,9,100.8,1042.4,blocking,100544,8981,0.7095117712118818,e30f0f9ef4976ca2383dc6c7f8d69a8f6f23ad5360d6f03b87f9e9cf9b8825b8,"[""legacy_50k"", ""full"", ""minimum"", 6100]"
legacy_50k,full,minimum,6200,56300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,195200.0,6000.0,201200.0,216000.0,112189.3,64,18,153,320,159,12800.0,8000.0,20800.0,20600.0,221800.0,0,65,0,21.5,0,46,9,8544.8,24,3,2026-03-30T06:00:00,11,46,44,2,0.0,122.69,728.54,13758.75,105.65,81.67,10.97,20,20,19,65,22,680,691,2384.5694,26133.1773,10.9593,21558.21,39306.08,39698.03,3586.55,43471.9,3966.67,1710.4593,636.4985,2129.39,7.6723,0.017,957.2343,482.0234,1558.5893,8.639,0.0,1,0,18,9,142.5,458.6,blocking,101690,8981,0.7095117712118818,eb9dc2f8f77007fed6d61b4beeecf4d5acbde08662a4465013c35253b8811dbc,"[""legacy_50k"", ""full"", ""minimum"", 6200]"
legacy_50k,full,minimum,6300,56400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,194530.0,2000.0,196530.0,215000.0,114624.65,62,18,149,318,161,12720.0,7750.0,20470.0,20600.0,217130.0,0,64,0,21.5,0,44,7,8726.9,22,3,2026-03-30T06:00:00,11,44,42,2,0.0,124.52,731.54,13757.44,105.65,81.67,10.95,20,20,18,64,21,679,689,2384.5694,26107.4861,10.9485,21583.9,39674.51,40063.9,3623.74,43788.53,3999.5,1710.4593,643.2293,2207.3228,6.9142,0.017,957.2343,497.4216,1662.2782,7.4559,0.0,1,0,20,9,142.5,543.05,blocking,101578,8976,0.7091167641017538,de92a4771662d06993cae298bf609ab2a37940fe03ee70c56238ef29b410c4f5,"[""legacy_50k"", ""full"", ""minimum"", 6300]"
legacy_50k,full,minimum,6400,56500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,202235.0,0,202235.0,221500.0,132413.25,61,20,135,291,148,11640.0,7625.0,19265.0,20600.0,222835.0,0,57,0,21.5,0,41,4,9364.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,728.08,13293.4,0,81.67,11.18,20,20,18,57,17,671,681,2384.5694,26641.5287,11.1725,21049.86,41464.63,41854.81,3711.32,45603.82,4081.8,1704.4593,596.0669,2049.7375,5.9904,0.017,950.5259,454.8388,1502.3647,6.0412,0.0,1,0,20,7,259.0,692.3,blocking,103713,8981,0.7095117712118818,586b8fe861200660d69507727e04259e89c49307bd99b4dd2c28165313e7fed4,"[""legacy_50k"", ""full"", ""minimum"", 6400]"
legacy_50k,full,minimum,6500,56600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,200235.0,0,200235.0,219500.0,134413.25,61,20,136,291,147,11640.0,7625.0,19265.0,20600.0,220835.0,0,57,0,21.5,0,41,4,9364.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,728.08,13293.4,0,81.67,11.18,20,20,18,57,18,671,682,2384.5694,26641.5287,11.1725,21049.86,41833.16,42223.34,3744.31,45972.36,4114.79,1704.4593,600.3938,2090.2774,5.9904,0.017,950.5259,462.633,1574.5338,6.0412,0.0,1,0,20,7,336.3,759.0,blocking,103713,8981,0.7095117712118818,a54cefbf104005ae6ab67615d0db2e517ada168596653c33265193e287289692,"[""legacy_50k"", ""full"", ""minimum"", 6500]"
legacy_50k,full,minimum,6600,56700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,195735.0,0,195735.0,215000.0,134889.35,61,20,141,291,142,11640.0,7625.0,19265.0,20600.0,216335.0,0,64,0,21.5,0,41,4,9223.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,728.08,13434.4,0,81.67,11.12,20,20,20,64,16,693,703,2384.5694,26500.5287,11.1133,21190.86,41911.9,42307.07,3771.31,46028.32,4141.72,1704.4593,624.9061,2151.0154,7.8641,0.017,950.5259,490.4153,1639.1422,9.0973,0.0,1,0,20,11,422.5,836.3,blocking,103131,8981,0.7095117712118818,9f1046d22b0f35f9ad23fbff7d14bd7199b5724d887150e6df0d0dc5333d5978,"[""legacy_50k"", ""full"", ""minimum"", 6600]"
legacy_50k,full,minimum,6700,56800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,180395.0,0,180395.0,200500.0,136122.85,61,20,159,312,145,12480.0,7625.0,20105.0,20600.0,200995.0,0,70,0,21.5,0,41,4,8678.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,776.08,13936.4,0,81.67,10.89,20,20,22,70,28,697,709,2384.5694,25955.5287,10.8848,21735.86,40867.58,41267.62,3754.56,44900.17,4125.04,1654.4593,596.5548,2064.8642,6.9933,0.0175,930.4843,494.164,1655.6728,7.6095,0.0,1,0,20,9,515.85,980.95,blocking,101071,8976,0.7091167641017538,2c1691184f0b2bbd47eede88f64683fbfacdb927730606de00133c4c2f4875dd,"[""legacy_50k"", ""full"", ""minimum"", 6700]"
legacy_50k,full,minimum,6800,56900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,173695.0,0,173695.0,194000.0,137304.85,61,20,160,317,149,12680.0,7625.0,20305.0,20600.0,194295.0,0,75,0,21.5,0,41,4,8529.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,776.54,14071.4,0,81.67,10.83,20,20,21,75,24,706,716,2384.5694,25806.5287,10.8223,21884.86,40612.93,40999.87,3752.71,44652.41,4125.96,1656.4593,631.7768,2179.9449,7.2867,0.0175,931.2343,542.739,1814.7599,8.0269,0.0,1,0,20,10,629.05,1061.7,blocking,100471,8976,0.7091167641017538,916982d0dedf539992c49475e127a74279445e3e3dcc6e6d2a02af33a105e203,"[""legacy_50k"", ""full"", ""minimum"", 6800]"
legacy_50k,full,minimum,6900,57000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,172935.0,0,172935.0,193000.0,141148.85,61,20,158,311,145,12440.0,7625.0,20065.0,20600.0,193535.0,0,68,0,21.5,0,41,4,8571.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,776.54,14035.4,0,81.67,10.84,20,20,18,68,29,708,720,2384.5694,25848.5287,10.8399,21842.86,41454.58,41833.84,3824.25,45463.2,4194.06,1656.4593,633.2145,2195.882,6.8762,0.0175,931.2343,553.4972,1833.4813,7.4183,0.0,1,0,20,9,733.15,1142.5,blocking,100661,8976,0.7091167641017538,364768589e7d641b9baa9216bac726f31a7a2e0161dcc85b7ca729fb4b6e20bd,"[""legacy_50k"", ""full"", ""minimum"", 6900]"
legacy_50k,full,minimum,7000,57100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,161960.0,0,161960.0,183000.0,139980.4,64,20,162,326,156,13040.0,8000.0,21040.0,20600.0,182560.0,0,69,0,21.5,0,44,4,8247.95,22,0,2026-03-05T13:58:40,11,44,44,0,0.0,124.52,776.54,14227.86,0,81.67,10.7,20,20,18,69,29,708,721,2384.5694,25498.0648,10.6929,22193.32,40481.47,40870.08,3785.81,44591.97,4170.22,1656.4593,835.5356,3207.3626,6.6647,0.0175,931.2343,682.4294,2473.4699,6.9249,0.0,1,0,19,8,836.3,1259.0,blocking,99309,8979,0.7093537683678306,1f56b5a6aaf362a93bda68c8368c6ab28d86baabb701b4471f3d0fed248f4f03,"[""legacy_50k"", ""full"", ""minimum"", 7000]"
legacy_50k,full,minimum,7100,57200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,142250.0,0,142250.0,164500.0,133443.3,66,19,173,350,169,14000.0,8250.0,22250.0,20600.0,162850.0,0,92,0,21.5,0,47,4,7543.05,25,0,2026-03-13T22:40:40,11,47,46,1,0.0,122.69,790.54,14916.35,121.95,81.67,10.43,20,20,27,92,14,715,729,2384.5694,24852.5741,10.4222,22838.81,38278.68,38678.1,3672.79,42496.17,4077.45,1653.4593,1007.1391,3729.182,8.1527,0.0175,930.3384,834.7261,3115.6063,9.1948,0.0,1,0,18,11,958.6,1401.75,blocking,96746,8979,0.7093537683678306,c9552a158e57e2620fa42597985a686be540850346e2b44beab7805779c17b0c,"[""legacy_50k"", ""full"", ""minimum"", 7100]"
legacy_50k,full,minimum,7200,57300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,170915.0,0,170915.0,190500.0,146122.85,61,20,145,299,146,11960.0,7625.0,19585.0,20600.0,191515.0,0,70,0,21.5,0,41,4,8678.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,776.08,13936.4,0,81.67,10.89,20,20,22,70,14,716,726,2384.5694,25955.5287,10.8848,21735.86,42524.04,42924.09,3906.74,46556.64,4277.22,1654.4593,621.2368,2196.9073,6.9933,0.0175,930.4843,525.864,1842.2486,7.6095,0.0,1,0,20,9,1015.85,1480.95,blocking,101071,8976,0.7091167641017538,afb8ffd9729d29a70081df6b83b12c477ce9123b5c50b09f18650f341b3086f1,"[""legacy_50k"", ""full"", ""minimum"", 7200]"
legacy_50k,full,minimum,7300,57400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,165915.0,0,165915.0,185500.0,148474.95,61,20,145,299,146,11960.0,7625.0,19585.0,20600.0,186515.0,0,70,0,21.5,0,41,4,8659.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,776.54,13947.4,0,81.67,10.88,20,20,20,70,14,720,731,2384.5694,25936.5287,10.8768,21754.86,42549.83,42956.55,3911.97,46641.7,4288.18,1654.4593,631.8064,2308.7355,7.3789,0.0175,930.4843,546.9957,1975.205,8.1705,0.0,1,0,20,10,1129.05,1561.7,blocking,100989,8976,0.7091167641017538,4357ea950d7f2d8b5d0c5a81ad9a56ce597e8adaea0e8ee9f0fb6e3837605035,"[""legacy_50k"", ""full"", ""minimum"", 7300]"
legacy_50k,full,minimum,7400,57500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,138770.0,0,138770.0,160500.0,139023.1,66,19,154,337,175,13480.0,8250.0,21730.0,20600.0,159370.0,0,67,0,21.5,0,47,4,7602.05,25,0,2026-03-13T22:40:40,11,47,46,1,0.0,122.69,777.39,14901.86,121.95,81.67,10.42,20,20,18,67,20,719,729,2384.5694,24824.0671,10.4103,22867.32,39294.81,39686.82,3774.61,43506.42,4179.17,1654.4593,1036.7189,3837.4296,6.7682,0.0175,930.4843,841.8896,3081.7373,6.9259,0.0,1,0,18,8,1259.0,1629.05,blocking,96674,8979,0.7093537683678306,d86eaf998ed1e4ead58d82b7cf79c1d403468a6ab1fe547895271b298760bc50,"[""legacy_50k"", ""full"", ""minimum"", 7400]"
legacy_50k,full,minimum,7500,57600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,137970.0,0,137970.0,159500.0,141323.8,66,19,154,332,170,13280.0,8250.0,21530.0,20600.0,158570.0,0,67,0,21.5,0,47,4,7630.05,25,0,2026-03-13T22:40:40,11,47,46,1,0.0,122.69,777.39,14829.35,121.95,81.67,10.46,20,20,18,67,20,723,733,2384.5694,24939.5741,10.4587,22751.81,39977.67,40372.11,3822.42,44171.24,4223.38,1654.4593,1037.0026,3809.7709,6.8116,0.0175,930.4843,874.2169,3189.7012,7.0353,0.0,1,0,18,8,1336.3,1759.0,blocking,97096,8979,0.7093537683678306,d6b13918f2e5224443e165270987b89f152ee25170c544f9ca3f8907ce5d8414,"[""legacy_50k"", ""full"", ""minimum"", 7500]"
legacy_50k,full,minimum,8000,58100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,121970.0,0,121970.0,143500.0,150254.5,66,19,156,332,168,13280.0,8250.0,21530.0,20600.0,142570.0,0,72,0,21.5,0,47,4,7403.05,25,0,2026-03-13T22:40:40,11,47,46,1,0.0,122.69,858.54,15056.35,121.95,81.67,10.37,20,20,18,72,17,739,753,2384.5694,24712.5741,10.3635,22978.81,40741.66,41142.63,3931.25,44976.23,4339.85,1649.4593,1120.8947,4119.1692,7.6645,0.0176,929.4009,992.2114,3608.7307,8.3648,0.0,1,0,18,10,1836.3,2259.0,blocking,96212,8979,0.7093537683678306,a9bf50184ce084bd736749389a37083a2f4d8b13eae408bab80ea6ebaf76a4de,"[""legacy_50k"", ""full"", ""minimum"", 8000]"
legacy_50k,full,minimum,9000,59100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,100095.0,0,100095.0,120000.0,184214.45,61,20,144,307,155,12280.0,7625.0,19905.0,20600.0,120695.0,0,70,0,21.5,0,41,4,7602.84,19,0,2022-07-01T22:00:00,11,41,41,0,0.0,125.02,826.54,14930.4,0,81.67,10.44,20,20,18,70,13,748,759,2384.5694,24879.5287,10.4336,22811.86,45437.84,45823.75,4354.97,49508.31,4745.11,1591.4593,750.2823,2822.9009,6.8963,0.0182,882.5468,763.845,2740.7509,7.267,0.0,1,0,20,9,2836.3,3253.5,blocking,96789,8976,0.7091167641017538,aa7d5339db8bef3bd01ce297d99b52339c6693c765cec158d2aec0f19f0b0528,"[""legacy_50k"", ""full"", ""minimum"", 9000]"
legacy_50k,full,minimum,10000,60100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,49155.0,2000.0,51155.0,71500.0,173547.4,69,19,150,343,185,13720.0,8625.0,22345.0,20600.0,71755.0,0,65,0,21.5,0,50,4,5997.15,28,0,2026-03-20T20:05:40,11,50,49,1,0.0,121.35,874.54,16293.53,115.06,81.67,9.84,20,20,18,65,15,790,801,2384.5694,23445.3991,9.8321,24245.99,40053.62,40520.11,4073.75,44637.62,4539.97,1563.4593,1345.2612,4987.8487,6.523,0.0185,840.5824,1416.669,5237.5763,6.3412,0.0,1,0,17,7,2730.4,4253.5,blocking,91239,8984,0.7097487754779586,edb927b8fd747d946dae59d44c795936335777d8dfedb7206a45d8bceafb78b2,"[""legacy_50k"", ""full"", ""minimum"", 10000]"
legacy_50k,full,maximum,0,50100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,335443.25,0,335443.25,370978.25,3585.2,155,5,171,404,226,16160.0,19375.0,35535.0,20600.0,356043.25,0,0,0,22.5,0,150,23,1126.61,128,0,2026-06-25T03:25:40,19,150,135,15,0.0067,49.05,126.22,7964.68,119.68,130.67,13.98,20,20,18,0,0,0,0,2384.5694,33307.2507,13.9678,14384.14,16956.89,17764.07,1214.0,25699.89,1839.93,2240.928,533.0749,1696.7973,5.3991,0.0388,1271.7049,473.8394,1171.4897,3.0452,0.0786,6,3,0,0,,,blocking,129571,8745,0.690867435613841,55d22c6e2637fee1787651bd1e4738f6228383f0cbe49e27567b90f02d5f0488,"[""legacy_50k"", ""full"", ""maximum"", 0]"
legacy_50k,full,maximum,1000,51100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,337153.1,0,337153.1,371663.1,3787.6,150,6,165,394,222,15760.0,18750.0,34510.0,20600.0,357753.1,0,0,0,22.5,0,144,23,3863.71,122,0,2026-06-25T03:25:40,19,144,130,14,0.0069,49.07,126.1,7876.36,115.06,126.67,14.02,20,20,18,0,0,0,0,2384.5694,33395.5676,14.0049,14295.82,18564.06,19161.43,1325.54,25516.07,1821.94,2240.2604,494.706,1554.6643,4.9759,0.0376,1374.9944,444.1671,1150.877,3.1177,0.041,6,4,0,0,,,blocking,130182,8795,0.6948175067151209,913ec9f9a60199e328ecde05948ef322a74802946f9f13eac9f75b3dd23359d3,"[""legacy_50k"", ""full"", ""maximum"", 1000]"
legacy_50k,full,maximum,2000,52100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,328188.25,0,328188.25,359148.25,3787.6,136,6,151,349,191,13960.0,17000.0,30960.0,20600.0,348788.25,0,0,0,22.5,0,130,23,7691.27,108,0,2026-06-25T03:25:40,20,130,116,14,0.0077,43.77,126.22,6846.73,115.06,124.67,14.45,20,20,18,0,0,0,0,2384.5694,34425.1942,14.4366,13266.19,20025.08,20614.28,1387.1,26437.09,1831.25,2232.9025,369.7763,1331.3237,4.3446,0.1843,1329.8116,313.3891,827.4522,2.194,0.2686,6,3,0,0,,,blocking,133854,8784,0.6939484910728393,b4e3b2ddcfc7a89fe5de015f98021bffd9f44ec27679aa13416cfff3bc025ddf,"[""legacy_50k"", ""full"", ""maximum"", 2000]"
legacy_50k,full,maximum,3000,53100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,329748.9,0,329748.9,356468.9,22389.35,112,11,137,318,173,12720.0,14000.0,26720.0,20600.0,350348.9,0,15,0,22.5,0,101,24,12006.05,79,0,2026-06-29T20:30:00,20,101,92,9,0.0,45.08,124.02,5391.31,115.06,120.67,14.83,20,20,18,15,1,62,68,2384.5694,35350.6197,14.8247,12340.77,29320.25,29811.46,1977.79,34659.82,2337.97,2251.9266,401.7792,1390.469,4.5317,0.0725,1456.0681,320.311,812.796,2.8199,0.0823,6,3,0,0,,,blocking,137993,8816,0.6964765365776584,d336c06e2b23c6fc8edf941f4697c74fc1f943ff7f37ea748c6c2e5cd902075b,"[""legacy_50k"", ""full"", ""maximum"", 3000]"
legacy_50k,full,maximum,3100,53200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,322503.4,0,322503.4,348823.4,33305.85,112,16,132,308,168,12320.0,14000.0,26320.0,20600.0,343103.4,0,15,0,22.5,0,96,24,11963.0,74,0,2026-06-18T23:30:00,20,96,92,4,0.0,45.08,124.02,5180.44,115.06,106.67,14.92,20,20,18,15,1,62,68,2384.5694,35561.4905,14.9132,12129.9,29992.09,30481.98,2011.11,35414.85,2374.74,2225.1822,410.5855,1479.004,4.7902,0.0609,1425.6778,330.5949,849.9785,3.0128,0.0626,6,3,0,0,,,blocking,138909,8877,0.7012956233212198,cfc5df2edca306d8272155c64b91b18534fe6e50effa6bb05ea23d79f689e938,"[""legacy_50k"", ""full"", ""maximum"", 3100]"
legacy_50k,full,maximum,3200,53300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,313395.2,0,313395.2,338720.2,29227.85,105,15,126,305,171,12200.0,13125.0,25325.0,20600.0,333995.2,0,15,0,22.5,0,90,24,12484.93,68,0,2026-06-18T23:30:00,20,90,85,5,0.0,48.02,125.02,5209.56,24.92,119.67,14.91,20,20,18,15,1,62,68,2384.5694,35532.3632,14.901,12159.03,30769.18,31279.01,2064.91,36154.26,2426.31,2254.1843,424.2336,1518.8774,4.8182,0.0802,1481.534,313.2672,857.9908,3.0795,0.097,5,3,0,0,,,blocking,138711,8831,0.6976615579080423,c2142efb233f63614ef08177785dd76dc92bac6436401778bf22253b9b22fdf1,"[""legacy_50k"", ""full"", ""maximum"", 3200]"
legacy_50k,full,maximum,3300,53400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,308862.7,0,308862.7,333867.7,30127.85,105,15,126,297,163,11880.0,13125.0,25005.0,20600.0,329462.7,0,15,0,22.5,0,90,24,12466.02,68,0,2026-06-18T23:30:00,20,90,85,5,0.0,45.08,125.02,4944.52,24.92,115.67,15.02,20,20,18,15,1,62,68,2384.5694,35797.4095,15.0121,11893.98,31383.9,31891.53,2090.57,36842.92,2454.21,2240.612,446.978,1604.132,5.1989,0.0541,1483.9618,333.2546,880.3027,3.411,0.0548,5,2,0,0,,,blocking,139775,8838,0.6982145678622215,d4efcee96b6a88887d3fde7d9958a64989019719316e9b65cd4b697297800213,"[""legacy_50k"", ""full"", ""maximum"", 3300]"
legacy_50k,full,maximum,3400,53500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,300684.3,0,300684.3,325689.3,34890.8,105,15,126,297,163,11880.0,13125.0,25005.0,20600.0,321284.3,0,15,0,22.5,0,90,24,12466.02,68,0,2026-06-18T23:30:00,20,90,85,5,0.0,45.08,125.02,4922.43,24.92,116.67,15.03,20,20,18,15,1,62,68,2384.5694,35819.4979,15.0214,11871.89,32094.18,32601.8,2136.57,37552.27,2499.92,2241.2579,452.1652,1621.5437,5.2151,0.0518,1488.0088,333.3081,900.1786,3.4283,0.0558,4,2,0,0,,,blocking,139903,8836,0.6980565650181704,f45c095912be043880c1cfbad630edf29a3cb7b57907adec5e300b824d887b90,"[""legacy_50k"", ""full"", ""maximum"", 3400]"
legacy_50k,full,maximum,3500,53600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,298645.55,0,298645.55,323570.55,33683.2,105,15,126,295,161,11800.0,13125.0,24925.0,20600.0,319245.55,0,15,0,22.5,0,90,24,12487.02,68,0,2026-06-18T23:30:00,20,90,85,5,0.0,44.55,125.02,4854.55,24.92,114.67,15.06,20,20,18,15,1,62,68,2384.5694,35887.3801,15.0498,11804.01,32846.89,33354.69,2182.54,38297.65,2544.72,2241.785,430.8855,1574.2156,5.0463,0.2754,1499.5597,298.196,821.1575,3.1587,0.3951,4,1,0,0,,,blocking,140213,8848,0.6990045820824775,f982c6935d5040c9c3a4ce40f7237c6f419ae8e81d601278da42244d08283ec2,"[""legacy_50k"", ""full"", ""maximum"", 3500]"
legacy_50k,full,maximum,3600,53700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,297943.9,0,297943.9,322663.9,30720.25,104,15,125,293,160,11720.0,13000.0,24720.0,20600.0,318543.9,0,15,0,22.5,0,89,24,12532.08,67,0,2026-06-18T23:30:00,20,89,84,5,0.0,44.08,125.02,4821.12,24.92,98.67,15.08,20,20,18,15,1,62,68,2384.5694,35920.8049,15.0639,11770.58,33598.22,34090.08,2230.39,38953.03,2585.86,2258.5674,460.4325,1651.8912,5.2814,0.0567,1502.9692,351.2263,947.7402,3.5856,0.0614,4,1,0,0,,,blocking,140200,8904,0.7034286617159109,111e4a4778e5c5fb8654ba6aeb23e6bb15c5a014ac1faaae7954b884c0a33158,"[""legacy_50k"", ""full"", ""maximum"", 3600]"
legacy_50k,full,maximum,3700,53800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,289465.75,1689.9,291155.65,314100.75,35483.2,103,15,125,294,161,11760.0,12875.0,24635.0,20600.0,311755.65,0,16,0,22.5,0,88,24,12524.08,66,0,2026-06-18T23:30:00,20,88,83,5,0.0,44.08,125.02,4730.05,24.92,98.67,15.07,20,20,18,16,1,62,69,2384.5694,35904.8766,15.0572,11786.51,34202.81,34688.84,2271.53,39542.68,2626.17,2258.2132,461.5483,1660.3594,5.3759,0.0567,1504.7178,355.4418,964.9176,3.7385,0.0613,4,1,0,0,,,blocking,140090,8904,0.7034286617159109,10673235b8eb464bf728a6b866f1abc8bb938ff1a20ab2d0aaa644b5f9c16eaa,"[""legacy_50k"", ""full"", ""maximum"", 3700]"
