case,at,alive,alive_rr050,alive_rr250,purchased,deaths,retained_profit
2024-04__daily_minimum,2025-01-01T00:00:00,7,3,4,10,3,19915.0
2024-04__daily_minimum,2025-02-01T00:00:00,7,4,3,11,4,29914.15
2024-04__daily_minimum,2025-03-01T00:00:00,8,4,4,12,4,27373.25
2024-04__daily_minimum,2025-04-01T00:00:00,6,3,3,13,7,22569.4
2024-04__daily_minimum,2025-05-01T00:00:00,6,2,4,14,8,41781.25
2024-04__daily_minimum,2025-06-01T00:00:00,7,3,4,15,8,45032.45
2024-04__daily_minimum,2025-07-01T00:00:00,8,3,5,16,8,51012.45
2024-04__daily_minimum,2025-08-01T00:00:00,9,4,5,17,8,47069.2
2024-04__daily_minimum,2025-09-01T00:00:00,10,4,6,18,8,49295.55
2024-04__daily_minimum,2025-10-01T00:00:00,11,5,6,19,8,55538.25
2024-04__daily_minimum,2025-11-01T00:00:00,12,5,7,20,8,68089.75
2024-04__daily_minimum,2025-12-01T00:00:00,12,6,6,21,9,71273.85
2024-04__daily_minimum,2026-01-01T00:00:00,12,5,7,22,10,55303.9
2024-04__daily_minimum,2026-02-01T00:00:00,13,6,7,23,10,68635.9
2024-04__daily_minimum,2026-03-01T00:00:00,12,5,7,24,12,53486.8
2024-04__daily_minimum,2026-04-01T00:00:00,11,6,5,25,14,38892.15
2024-04__daily_minimum,2026-05-01T00:00:00,12,6,6,26,14,63857.65
2024-04__daily_minimum,2026-06-01T00:00:00,13,7,6,27,14,95247.35
2024-04__daily_minimum,2026-07-01T00:00:00,13,6,7,28,15,82555.85
2024-04__daily_minimum,2026-07-13T21:30:40,13,6,7,28,15,83461.0
2024-04__daily_maximum,2024-04-01T00:00:00,1,1,0,1,0,0.0
2024-04__daily_maximum,2024-05-01T00:00:00,1,0,1,2,1,0.0
2024-04__daily_maximum,2024-06-01T00:00:00,2,1,1,3,1,2851.05
2024-04__daily_maximum,2024-07-01T00:00:00,3,1,2,4,1,5733.05
2024-04__daily_maximum,2024-08-01T00:00:00,2,1,1,5,3,3238.0
2024-04__daily_maximum,2024-09-01T00:00:00,3,1,2,6,3,5636.6
2024-04__daily_maximum,2024-10-01T00:00:00,4,2,2,7,3,7727.5
2024-04__daily_maximum,2024-11-01T00:00:00,5,2,3,8,3,8141.4
2024-04__daily_maximum,2024-12-01T00:00:00,6,3,3,9,3,15563.95
2024-04__daily_maximum,2025-01-01T00:00:00,7,3,4,10,3,19915.0
2024-04__daily_maximum,2025-02-01T00:00:00,7,4,3,11,4,29305.05
2024-04__daily_maximum,2025-03-01T00:00:00,8,4,4,12,4,25941.5
2024-04__daily_maximum,2025-04-01T00:00:00,6,3,3,13,7,21637.65
2024-04__daily_maximum,2025-05-01T00:00:00,6,2,4,14,8,36256.9
2024-04__daily_maximum,2025-06-01T00:00:00,7,3,4,15,8,35163.5
2024-04__daily_maximum,2025-07-01T00:00:00,8,3,5,16,8,40492.5
2024-04__daily_maximum,2025-08-01T00:00:00,9,4,5,17,8,36725.35
2024-04__daily_maximum,2025-09-01T00:00:00,10,4,6,18,8,38759.2
2024-04__daily_maximum,2025-10-01T00:00:00,11,5,6,19,8,46297.8
2024-04__daily_maximum,2025-11-01T00:00:00,12,5,7,20,8,55737.3
2024-04__daily_maximum,2025-12-01T00:00:00,12,6,6,21,9,57797.5
2024-04__daily_maximum,2026-01-01T00:00:00,12,5,7,22,10,45327.55
2024-04__daily_maximum,2026-02-01T00:00:00,13,6,7,23,10,60885.85
2024-04__daily_maximum,2026-03-01T00:00:00,12,5,7,24,12,48736.75
2024-04__daily_maximum,2026-04-01T00:00:00,11,6,5,25,14,34642.1
2024-04__daily_maximum,2026-05-01T00:00:00,12,6,6,26,14,61607.6
2024-04__daily_maximum,2026-06-01T00:00:00,13,7,6,27,14,82080.05
2024-04__daily_maximum,2026-07-01T00:00:00,13,6,7,28,15,66317.1
2024-04__daily_maximum,2026-07-13T21:30:40,13,6,7,28,15,70154.6
2024-05__daily_minimum,2024-05-01T00:00:00,1,1,0,1,0,0.0
2024-05__daily_minimum,2024-06-01T00:00:00,2,1,1,2,0,1714.5
2024-05__daily_minimum,2024-07-01T00:00:00,3,2,1,3,0,4596.5
2024-05__daily_minimum,2024-08-01T00:00:00,2,1,1,4,2,1924.5
2024-05__daily_minimum,2024-09-01T00:00:00,2,2,0,5,3,3327.35
2024-05__daily_minimum,2024-10-01T00:00:00,3,2,1,6,3,6955.75
2024-05__daily_minimum,2024-11-01T00:00:00,4,3,1,7,3,7061.95
2024-05__daily_minimum,2024-12-01T00:00:00,5,3,2,8,3,13263.75
2024-05__daily_minimum,2025-01-01T00:00:00,6,4,2,9,3,16401.55
2024-05__daily_minimum,2025-02-01T00:00:00,7,4,3,10,3,27319.95
2024-05__daily_minimum,2025-03-01T00:00:00,7,5,2,11,4,24801.15
2024-05__daily_minimum,2025-04-01T00:00:00,6,3,3,12,6,19558.1
2024-05__daily_minimum,2025-05-01T00:00:00,6,4,2,13,7,37091.25
2024-05__daily_minimum,2025-06-01T00:00:00,7,4,3,14,7,40723.35
2024-05__daily_minimum,2025-07-01T00:00:00,8,5,3,15,7,45632.9
2024-05__daily_minimum,2025-08-01T00:00:00,9,5,4,16,7,40841.35
2024-05__daily_minimum,2025-09-01T00:00:00,10,6,4,17,7,43256.25
2024-05__daily_minimum,2025-10-01T00:00:00,11,6,5,18,7,49941.05
2024-05__daily_minimum,2025-11-01T00:00:00,12,7,5,19,7,62055.6
2024-05__daily_minimum,2025-12-01T00:00:00,13,7,6,20,7,67345.3
2024-05__daily_minimum,2026-01-01T00:00:00,14,8,6,21,7,48856.35
2024-05__daily_minimum,2026-02-01T00:00:00,15,8,7,22,7,64968.45
2024-05__daily_minimum,2026-03-01T00:00:00,12,7,5,23,11,49907.85
2024-05__daily_minimum,2026-04-01T00:00:00,11,6,5,24,13,38283.55
2024-05__daily_minimum,2026-05-01T00:00:00,12,7,5,25,13,64249.05
2024-05__daily_minimum,2026-06-01T00:00:00,13,7,6,26,13,94531.9
2024-05__daily_minimum,2026-07-01T00:00:00,13,8,5,27,14,80913.25
2024-05__daily_minimum,2026-07-13T21:30:40,13,8,5,27,14,81740.8
2024-05__daily_maximum,2024-05-01T00:00:00,1,1,0,1,0,0.0
2024-05__daily_maximum,2024-06-01T00:00:00,2,1,1,2,0,1714.5
2024-05__daily_maximum,2024-07-01T00:00:00,3,2,1,3,0,4596.5
2024-05__daily_maximum,2024-08-01T00:00:00,2,1,1,4,2,1924.5
2024-05__daily_maximum,2024-09-01T00:00:00,2,2,0,5,3,3327.35
2024-05__daily_maximum,2024-10-01T00:00:00,3,2,1,6,3,6955.75
2024-05__daily_maximum,2024-11-01T00:00:00,4,3,1,7,3,7061.95
2024-05__daily_maximum,2024-12-01T00:00:00,5,3,2,8,3,13263.75
2024-05__daily_maximum,2025-01-01T00:00:00,6,4,2,9,3,16401.55
2024-05__daily_maximum,2025-02-01T00:00:00,7,4,3,10,3,26607.95
2024-05__daily_maximum,2025-03-01T00:00:00,7,5,2,11,4,24437.55
2024-05__daily_maximum,2025-04-01T00:00:00,6,3,3,12,6,19194.5
2024-05__daily_maximum,2025-05-01T00:00:00,6,4,2,13,7,36727.65
2024-05__daily_maximum,2025-06-01T00:00:00,7,4,3,14,7,34667.35
2024-05__daily_maximum,2025-07-01T00:00:00,8,5,3,15,7,40695.3
2024-05__daily_maximum,2025-08-01T00:00:00,9,5,4,16,7,34813.1
2024-05__daily_maximum,2025-09-01T00:00:00,10,6,4,17,7,37381.3
2024-05__daily_maximum,2025-10-01T00:00:00,11,6,5,18,7,45096.7
2024-05__daily_maximum,2025-11-01T00:00:00,12,7,5,19,7,54347.45
2024-05__daily_maximum,2025-12-01T00:00:00,13,7,6,20,7,59541.8
2024-05__daily_maximum,2026-01-01T00:00:00,14,8,6,21,7,43438.75
2024-05__daily_maximum,2026-02-01T00:00:00,15,8,7,22,7,61914.0
2024-05__daily_maximum,2026-03-01T00:00:00,12,7,5,23,11,48353.4
2024-05__daily_maximum,2026-04-01T00:00:00,11,6,5,24,13,36729.1
2024-05__daily_maximum,2026-05-01T00:00:00,12,7,5,25,13,62524.9
2024-05__daily_maximum,2026-06-01T00:00:00,13,7,6,26,13,81044.5
2024-05__daily_maximum,2026-07-01T00:00:00,13,8,5,27,14,64207.7
2024-05__daily_maximum,2026-07-13T21:30:40,13,8,5,27,14,67467.6
2024-06__daily_minimum,2024-06-01T00:00:00,1,1,0,1,0,0.0
2024-06__daily_minimum,2024-07-01T00:00:00,2,1,1,2,0,1200.95
2024-06__daily_minimum,2024-08-01T00:00:00,1,1,0,3,2,0.0
2024-06__daily_minimum,2024-09-01T00:00:00,2,1,1,4,2,1402.85
2024-06__daily_minimum,2024-10-01T00:00:00,3,2,1,5,2,3355.4
2024-06__daily_minimum,2024-11-01T00:00:00,4,2,2,6,2,3461.6
2024-06__daily_minimum,2024-12-01T00:00:00,5,3,2,7,2,9475.0
2024-06__daily_minimum,2025-01-01T00:00:00,6,3,3,8,2,12612.8
2024-06__daily_minimum,2025-02-01T00:00:00,6,4,2,9,3,22405.05
2024-06__daily_minimum,2025-03-01T00:00:00,7,4,3,10,3,20386.25
2024-06__daily_minimum,2025-04-01T00:00:00,5,3,2,11,6,16274.7
2024-06__daily_minimum,2025-05-01T00:00:00,5,2,3,12,7,31372.7
2024-06__daily_minimum,2025-06-01T00:00:00,6,3,3,13,7,34478.85
2024-06__daily_minimum,2025-07-01T00:00:00,7,3,4,14,7,39645.8
2024-06__daily_minimum,2025-08-01T00:00:00,8,4,4,15,7,35911.4
2024-06__daily_minimum,2025-09-01T00:00:00,9,4,5,16,7,38196.4
2024-06__daily_minimum,2025-10-01T00:00:00,10,5,5,17,7,44853.25
2024-06__daily_minimum,2025-11-01T00:00:00,11,5,6,18,7,56156.0
2024-06__daily_minimum,2025-12-01T00:00:00,11,6,5,19,8,60349.5
2024-06__daily_minimum,2026-01-01T00:00:00,11,5,6,20,9,46393.5
2024-06__daily_minimum,2026-02-01T00:00:00,12,6,6,21,9,58798.75
2024-06__daily_minimum,2026-03-01T00:00:00,11,5,6,22,11,45587.5
2024-06__daily_minimum,2026-04-01T00:00:00,10,6,4,23,13,33264.55
2024-06__daily_minimum,2026-05-01T00:00:00,11,6,5,24,13,55961.65
2024-06__daily_minimum,2026-06-01T00:00:00,12,7,5,25,13,85015.45
2024-06__daily_minimum,2026-07-01T00:00:00,12,6,6,26,14,73168.0
2024-06__daily_minimum,2026-07-13T21:30:40,12,6,6,26,14,74101.0
2024-06__daily_maximum,2024-06-01T00:00:00,1,1,0,1,0,0.0
2024-06__daily_maximum,2024-07-01T00:00:00,2,1,1,2,0,1200.95
2024-06__daily_maximum,2024-08-01T00:00:00,1,1,0,3,2,0.0
2024-06__daily_maximum,2024-09-01T00:00:00,2,1,1,4,2,1402.85
2024-06__daily_maximum,2024-10-01T00:00:00,3,2,1,5,2,3355.4
2024-06__daily_maximum,2024-11-01T00:00:00,4,2,2,6,2,3461.6
2024-06__daily_maximum,2024-12-01T00:00:00,5,3,2,7,2,9475.0
2024-06__daily_maximum,2025-01-01T00:00:00,6,3,3,8,2,12612.8
2024-06__daily_maximum,2025-02-01T00:00:00,6,4,2,9,3,22405.05
2024-06__daily_maximum,2025-03-01T00:00:00,7,4,3,10,3,20370.45
2024-06__daily_maximum,2025-04-01T00:00:00,5,3,2,11,6,16258.9
2024-06__daily_maximum,2025-05-01T00:00:00,5,2,3,12,7,29356.9
2024-06__daily_maximum,2025-06-01T00:00:00,6,3,3,13,7,27985.0
2024-06__daily_maximum,2025-07-01T00:00:00,7,3,4,14,7,33143.15
2024-06__daily_maximum,2025-08-01T00:00:00,8,4,4,15,7,29866.45
2024-06__daily_maximum,2025-09-01T00:00:00,9,4,5,16,7,32304.75
2024-06__daily_maximum,2025-10-01T00:00:00,10,5,5,17,7,39492.2
2024-06__daily_maximum,2025-11-01T00:00:00,11,5,6,18,7,48368.25
2024-06__daily_maximum,2025-12-01T00:00:00,11,6,5,19,8,51442.75
2024-06__daily_maximum,2026-01-01T00:00:00,11,5,6,20,9,39986.75
2024-06__daily_maximum,2026-02-01T00:00:00,12,6,6,21,9,54168.0
2024-06__daily_maximum,2026-03-01T00:00:00,11,5,6,22,11,42956.75
2024-06__daily_maximum,2026-04-01T00:00:00,10,6,4,23,13,30633.8
2024-06__daily_maximum,2026-05-01T00:00:00,11,6,5,24,13,54830.9
2024-06__daily_maximum,2026-06-01T00:00:00,12,7,5,25,13,74148.35
2024-06__daily_maximum,2026-07-01T00:00:00,12,6,6,26,14,59907.2
2024-06__daily_maximum,2026-07-13T21:30:40,12,6,6,26,14,63272.55
2024-07__daily_minimum,2024-07-01T00:00:00,1,1,0,1,0,0.0
2024-07__daily_minimum,2024-08-01T00:00:00,1,0,1,2,1,0.0
2024-07__daily_minimum,2024-09-01T00:00:00,1,1,0,3,2,0.0
2024-07__daily_minimum,2024-10-01T00:00:00,2,1,1,4,2,1814.2
2024-07__daily_minimum,2024-11-01T00:00:00,3,2,1,5,2,2021.15
2024-07__daily_minimum,2024-12-01T00:00:00,4,2,2,6,2,6625.4
2024-07__daily_minimum,2025-01-01T00:00:00,5,3,2,7,2,9542.95
2024-07__daily_minimum,2025-02-01T00:00:00,6,3,3,8,2,19335.2
2024-07__daily_minimum,2025-03-01T00:00:00,6,4,2,9,3,18185.05
2024-07__daily_minimum,2025-04-01T00:00:00,5,2,3,10,5,13975.65
2024-07__daily_minimum,2025-05-01T00:00:00,5,3,2,11,6,29573.65
2024-07__daily_minimum,2025-06-01T00:00:00,6,3,3,12,6,32620.25
2024-07__daily_minimum,2025-07-01T00:00:00,7,4,3,13,6,37787.2
2024-07__daily_minimum,2025-08-01T00:00:00,8,4,4,14,6,34628.65
2024-07__daily_minimum,2025-09-01T00:00:00,9,5,4,15,6,36913.65
2024-07__daily_minimum,2025-10-01T00:00:00,10,5,5,16,6,42791.55
2024-07__daily_minimum,2025-11-01T00:00:00,11,6,5,17,6,55094.3
2024-07__daily_minimum,2025-12-01T00:00:00,12,6,6,18,6,59835.9
2024-07__daily_minimum,2026-01-01T00:00:00,13,7,6,19,6,43124.2
2024-07__daily_minimum,2026-02-01T00:00:00,14,7,7,20,6,58667.35
2024-07__daily_minimum,2026-03-01T00:00:00,11,6,5,21,10,44525.8
2024-07__daily_minimum,2026-04-01T00:00:00,10,5,5,22,12,33288.7
2024-07__daily_minimum,2026-05-01T00:00:00,11,6,5,23,12,57066.95
2024-07__daily_minimum,2026-06-01T00:00:00,12,6,6,24,12,85620.75
2024-07__daily_minimum,2026-07-01T00:00:00,12,7,5,25,13,73273.3
2024-07__daily_minimum,2026-07-13T21:30:40,12,7,5,25,13,74417.5
2024-07__daily_maximum,2024-07-01T00:00:00,1,1,0,1,0,0.0
2024-07__daily_maximum,2024-08-01T00:00:00,1,0,1,2,1,0.0
2024-07__daily_maximum,2024-09-01T00:00:00,1,1,0,3,2,0.0
2024-07__daily_maximum,2024-10-01T00:00:00,2,1,1,4,2,1814.2
2024-07__daily_maximum,2024-11-01T00:00:00,3,2,1,5,2,2021.15
2024-07__daily_maximum,2024-12-01T00:00:00,4,2,2,6,2,6625.4
2024-07__daily_maximum,2025-01-01T00:00:00,5,3,2,7,2,9542.95
2024-07__daily_maximum,2025-02-01T00:00:00,6,3,3,8,2,19335.2
2024-07__daily_maximum,2025-03-01T00:00:00,6,4,2,9,3,18185.05
2024-07__daily_maximum,2025-04-01T00:00:00,5,2,3,10,5,13975.65
2024-07__daily_maximum,2025-05-01T00:00:00,5,3,2,11,6,28573.65
2024-07__daily_maximum,2025-06-01T00:00:00,6,3,3,12,6,28339.75
2024-07__daily_maximum,2025-07-01T00:00:00,7,4,3,13,6,33625.1
2024-07__daily_maximum,2025-08-01T00:00:00,8,4,4,14,6,28913.4
2024-07__daily_maximum,2025-09-01T00:00:00,9,5,4,15,6,31351.7
2024-07__daily_maximum,2025-10-01T00:00:00,10,5,5,16,6,38260.2
2024-07__daily_maximum,2025-11-01T00:00:00,11,6,5,17,6,47418.85
2024-07__daily_maximum,2025-12-01T00:00:00,12,6,6,18,6,52163.1
2024-07__daily_maximum,2026-01-01T00:00:00,13,7,6,19,6,37903.85
2024-07__daily_maximum,2026-02-01T00:00:00,14,7,7,20,6,55310.15
2024-07__daily_maximum,2026-03-01T00:00:00,11,6,5,21,10,42668.6
2024-07__daily_maximum,2026-04-01T00:00:00,10,5,5,22,12,31431.5
2024-07__daily_maximum,2026-05-01T00:00:00,11,6,5,23,12,55624.9
2024-07__daily_maximum,2026-06-01T00:00:00,12,6,6,24,12,74081.4
2024-07__daily_maximum,2026-07-01T00:00:00,12,7,5,25,13,59143.8
2024-07__daily_maximum,2026-07-13T21:30:40,12,7,5,25,13,62220.35
2024-08__daily_minimum,2024-08-01T00:00:00,1,1,0,1,0,0.0
2024-08__daily_minimum,2024-09-01T00:00:00,2,1,1,2,0,1402.85
2024-08__daily_minimum,2024-10-01T00:00:00,3,2,1,3,0,3355.4
2024-08__daily_minimum,2024-11-01T00:00:00,4,2,2,4,0,3461.6
2024-08__daily_minimum,2024-12-01T00:00:00,5,3,2,5,0,9475.0
2024-08__daily_minimum,2025-01-01T00:00:00,6,3,3,6,0,12612.8
2024-08__daily_minimum,2025-02-01T00:00:00,6,4,2,7,1,22405.05
2024-08__daily_minimum,2025-03-01T00:00:00,7,4,3,8,1,20386.25
2024-08__daily_minimum,2025-04-01T00:00:00,5,3,2,9,4,16274.7
2024-08__daily_minimum,2025-05-01T00:00:00,5,2,3,10,5,31372.7
2024-08__daily_minimum,2025-06-01T00:00:00,6,3,3,11,5,34478.85
2024-08__daily_minimum,2025-07-01T00:00:00,7,3,4,12,5,39645.8
2024-08__daily_minimum,2025-08-01T00:00:00,8,4,4,13,5,35911.4
2024-08__daily_minimum,2025-09-01T00:00:00,9,4,5,14,5,38196.4
2024-08__daily_minimum,2025-10-01T00:00:00,10,5,5,15,5,44853.25
2024-08__daily_minimum,2025-11-01T00:00:00,11,5,6,16,5,56156.0
2024-08__daily_minimum,2025-12-01T00:00:00,11,6,5,17,6,60349.5
2024-08__daily_minimum,2026-01-01T00:00:00,11,5,6,18,7,46393.5
2024-08__daily_minimum,2026-02-01T00:00:00,12,6,6,19,7,58798.75
2024-08__daily_minimum,2026-03-01T00:00:00,11,5,6,20,9,45587.5
2024-08__daily_minimum,2026-04-01T00:00:00,10,6,4,21,11,33264.55
2024-08__daily_minimum,2026-05-01T00:00:00,11,6,5,22,11,55961.65
2024-08__daily_minimum,2026-06-01T00:00:00,12,7,5,23,11,85015.45
2024-08__daily_minimum,2026-07-01T00:00:00,12,6,6,24,12,73168.0
2024-08__daily_minimum,2026-07-13T21:30:40,12,6,6,24,12,74101.0
2024-08__daily_maximum,2024-08-01T00:00:00,1,1,0,1,0,0.0
2024-08__daily_maximum,2024-09-01T00:00:00,2,1,1,2,0,1402.85
2024-08__daily_maximum,2024-10-01T00:00:00,3,2,1,3,0,3355.4
2024-08__daily_maximum,2024-11-01T00:00:00,4,2,2,4,0,3461.6
2024-08__daily_maximum,2024-12-01T00:00:00,5,3,2,5,0,9475.0
2024-08__daily_maximum,2025-01-01T00:00:00,6,3,3,6,0,12612.8
2024-08__daily_maximum,2025-02-01T00:00:00,6,4,2,7,1,22405.05
2024-08__daily_maximum,2025-03-01T00:00:00,7,4,3,8,1,20370.45
2024-08__daily_maximum,2025-04-01T00:00:00,5,3,2,9,4,16258.9
2024-08__daily_maximum,2025-05-01T00:00:00,5,2,3,10,5,29356.9
2024-08__daily_maximum,2025-06-01T00:00:00,6,3,3,11,5,27985.0
2024-08__daily_maximum,2025-07-01T00:00:00,7,3,4,12,5,33143.15
2024-08__daily_maximum,2025-08-01T00:00:00,8,4,4,13,5,29866.45
2024-08__daily_maximum,2025-09-01T00:00:00,9,4,5,14,5,32304.75
2024-08__daily_maximum,2025-10-01T00:00:00,10,5,5,15,5,39492.2
2024-08__daily_maximum,2025-11-01T00:00:00,11,5,6,16,5,48368.25
2024-08__daily_maximum,2025-12-01T00:00:00,11,6,5,17,6,51442.75
2024-08__daily_maximum,2026-01-01T00:00:00,11,5,6,18,7,39986.75
2024-08__daily_maximum,2026-02-01T00:00:00,12,6,6,19,7,54168.0
2024-08__daily_maximum,2026-03-01T00:00:00,11,5,6,20,9,42956.75
2024-08__daily_maximum,2026-04-01T00:00:00,10,6,4,21,11,30633.8
2024-08__daily_maximum,2026-05-01T00:00:00,11,6,5,22,11,54830.9
2024-08__daily_maximum,2026-06-01T00:00:00,12,7,5,23,11,74148.35
2024-08__daily_maximum,2026-07-01T00:00:00,12,6,6,24,12,59907.2
2024-08__daily_maximum,2026-07-13T21:30:40,12,6,6,24,12,63272.55
2024-09__daily_minimum,2024-09-01T00:00:00,1,1,0,1,0,0.0
2024-09__daily_minimum,2024-10-01T00:00:00,2,1,1,2,0,1814.2
2024-09__daily_minimum,2024-11-01T00:00:00,3,2,1,3,0,2021.15
2024-09__daily_minimum,2024-12-01T00:00:00,4,2,2,4,0,6625.4
2024-09__daily_minimum,2025-01-01T00:00:00,5,3,2,5,0,9542.95
2024-09__daily_minimum,2025-02-01T00:00:00,6,3,3,6,0,19335.2
2024-09__daily_minimum,2025-03-01T00:00:00,6,4,2,7,1,18185.05
2024-09__daily_minimum,2025-04-01T00:00:00,5,2,3,8,3,13975.65
2024-09__daily_minimum,2025-05-01T00:00:00,5,3,2,9,4,29573.65
2024-09__daily_minimum,2025-06-01T00:00:00,6,3,3,10,4,32620.25
2024-09__daily_minimum,2025-07-01T00:00:00,7,4,3,11,4,37787.2
2024-09__daily_minimum,2025-08-01T00:00:00,8,4,4,12,4,34628.65
2024-09__daily_minimum,2025-09-01T00:00:00,9,5,4,13,4,36913.65
2024-09__daily_minimum,2025-10-01T00:00:00,10,5,5,14,4,42791.55
2024-09__daily_minimum,2025-11-01T00:00:00,11,6,5,15,4,55094.3
2024-09__daily_minimum,2025-12-01T00:00:00,12,6,6,16,4,59835.9
2024-09__daily_minimum,2026-01-01T00:00:00,13,7,6,17,4,43124.2
2024-09__daily_minimum,2026-02-01T00:00:00,14,7,7,18,4,58667.35
2024-09__daily_minimum,2026-03-01T00:00:00,11,6,5,19,8,44525.8
2024-09__daily_minimum,2026-04-01T00:00:00,10,5,5,20,10,33288.7
2024-09__daily_minimum,2026-05-01T00:00:00,11,6,5,21,10,57066.95
2024-09__daily_minimum,2026-06-01T00:00:00,12,6,6,22,10,85620.75
2024-09__daily_minimum,2026-07-01T00:00:00,12,7,5,23,11,73273.3
2024-09__daily_minimum,2026-07-13T21:30:40,12,7,5,23,11,74417.5
2024-09__daily_maximum,2024-09-01T00:00:00,1,1,0,1,0,0.0
2024-09__daily_maximum,2024-10-01T00:00:00,2,1,1,2,0,1814.2
2024-09__daily_maximum,2024-11-01T00:00:00,3,2,1,3,0,2021.15
2024-09__daily_maximum,2024-12-01T00:00:00,4,2,2,4,0,6625.4
2024-09__daily_maximum,2025-01-01T00:00:00,5,3,2,5,0,9542.95
2024-09__daily_maximum,2025-02-01T00:00:00,6,3,3,6,0,19335.2
2024-09__daily_maximum,2025-03-01T00:00:00,6,4,2,7,1,18185.05
2024-09__daily_maximum,2025-04-01T00:00:00,5,2,3,8,3,13975.65
2024-09__daily_maximum,2025-05-01T00:00:00,5,3,2,9,4,28573.65
2024-09__daily_maximum,2025-06-01T00:00:00,6,3,3,10,4,28339.75
2024-09__daily_maximum,2025-07-01T00:00:00,7,4,3,11,4,33625.1
2024-09__daily_maximum,2025-08-01T00:00:00,8,4,4,12,4,28913.4
2024-09__daily_maximum,2025-09-01T00:00:00,9,5,4,13,4,31351.7
2024-09__daily_maximum,2025-10-01T00:00:00,10,5,5,14,4,38260.2
2024-09__daily_maximum,2025-11-01T00:00:00,11,6,5,15,4,47418.85
2024-09__daily_maximum,2025-12-01T00:00:00,12,6,6,16,4,52163.1
2024-09__daily_maximum,2026-01-01T00:00:00,13,7,6,17,4,37903.85
2024-09__daily_maximum,2026-02-01T00:00:00,14,7,7,18,4,55310.15
2024-09__daily_maximum,2026-03-01T00:00:00,11,6,5,19,8,42668.6
2024-09__daily_maximum,2026-04-01T00:00:00,10,5,5,20,10,31431.5
2024-09__daily_maximum,2026-05-01T00:00:00,11,6,5,21,10,55624.9
2024-09__daily_maximum,2026-06-01T00:00:00,12,6,6,22,10,74081.4
2024-09__daily_maximum,2026-07-01T00:00:00,12,7,5,23,11,59143.8
2024-09__daily_maximum,2026-07-13T21:30:40,12,7,5,23,11,62220.35
2024-10__daily_minimum,2024-10-01T00:00:00,1,1,0,1,0,0.0
2024-10__daily_minimum,2024-11-01T00:00:00,2,1,1,2,0,-100.75
2024-10__daily_minimum,2024-12-01T00:00:00,3,2,1,3,0,2905.95
2024-10__daily_minimum,2025-01-01T00:00:00,4,2,2,4,0,4610.25
2024-10__daily_minimum,2025-02-01T00:00:00,4,3,1,5,1,10569.45
2024-10__daily_minimum,2025-03-01T00:00:00,5,3,2,6,1,9441.4
2024-10__daily_minimum,2025-04-01T00:00:00,3,2,1,7,4,6555.8
2024-10__daily_minimum,2025-05-01T00:00:00,3,1,2,8,5,14104.8
2024-10__daily_minimum,2025-06-01T00:00:00,4,2,2,9,5,16980.4
2024-10__daily_minimum,2025-07-01T00:00:00,5,2,3,10,5,21591.7
2024-10__daily_minimum,2025-08-01T00:00:00,6,3,3,11,5,20199.15
2024-10__daily_minimum,2025-09-01T00:00:00,7,3,4,12,5,22412.9
2024-10__daily_minimum,2025-10-01T00:00:00,8,4,4,13,5,28177.0
2024-10__daily_minimum,2025-11-01T00:00:00,9,4,5,14,5,38919.2
2024-10__daily_minimum,2025-12-01T00:00:00,9,5,4,15,6,43074.0
2024-10__daily_minimum,2026-01-01T00:00:00,9,4,5,16,7,32909.2
2024-10__daily_minimum,2026-02-01T00:00:00,10,5,5,17,7,43818.75
2024-10__daily_minimum,2026-03-01T00:00:00,9,4,5,18,9,33464.4
2024-10__daily_minimum,2026-04-01T00:00:00,8,5,3,19,11,23300.35
2024-10__daily_minimum,2026-05-01T00:00:00,9,5,4,20,11,41541.8
2024-10__daily_minimum,2026-06-01T00:00:00,10,6,4,21,11,66030.65
2024-10__daily_minimum,2026-07-01T00:00:00,10,5,5,22,12,56798.45
2024-10__daily_minimum,2026-07-13T21:30:40,10,5,5,22,12,58075.95
2024-10__daily_maximum,2024-10-01T00:00:00,1,1,0,1,0,0.0
2024-10__daily_maximum,2024-11-01T00:00:00,2,1,1,2,0,-100.75
2024-10__daily_maximum,2024-12-01T00:00:00,3,2,1,3,0,2905.95
2024-10__daily_maximum,2025-01-01T00:00:00,4,2,2,4,0,4610.25
2024-10__daily_maximum,2025-02-01T00:00:00,4,3,1,5,1,10569.45
2024-10__daily_maximum,2025-03-01T00:00:00,5,3,2,6,1,9441.4
2024-10__daily_maximum,2025-04-01T00:00:00,3,2,1,7,4,6555.8
2024-10__daily_maximum,2025-05-01T00:00:00,3,1,2,8,5,13104.8
2024-10__daily_maximum,2025-06-01T00:00:00,4,2,2,9,5,14980.4
2024-10__daily_maximum,2025-07-01T00:00:00,5,2,3,10,5,18754.2
2024-10__daily_maximum,2025-08-01T00:00:00,6,3,3,11,5,17580.05
2024-10__daily_maximum,2025-09-01T00:00:00,7,3,4,12,5,19448.0
2024-10__daily_maximum,2025-10-01T00:00:00,8,4,4,13,5,25477.4
2024-10__daily_maximum,2025-11-01T00:00:00,9,4,5,14,5,34759.2
2024-10__daily_maximum,2025-12-01T00:00:00,9,5,4,15,6,38121.65
2024-10__daily_maximum,2026-01-01T00:00:00,9,4,5,16,7,28956.85
2024-10__daily_maximum,2026-02-01T00:00:00,10,5,5,17,7,41229.55
