cohort,kind,start,left,right,daily_pnl_correlation,joint_negative_days,negative_day_jaccard,joint_underwater_fraction,deep_drawdown_jaccard
12m_2022-01-01,12m,2022-01-01,1.00,1.75,0.8439151108662196,114,0.7354838709677419,0.872093023255814,0.6470588235294118
12m_2022-01-01,12m,2022-01-01,1.00,2.00,0.8357179521772846,114,0.7354838709677419,0.8643410852713178,0.5204081632653061
12m_2022-01-01,12m,2022-01-01,1.00,2.25,0.8180976520467399,115,0.732484076433121,0.8682170542635659,0.5454545454545454
12m_2022-01-01,12m,2022-01-01,1.00,2.50,0.8098034721956396,111,0.7115384615384616,0.8837209302325582,0.45045045045045046
12m_2022-01-01,12m,2022-01-01,1.00,2.75,0.8021158282469478,109,0.6855345911949685,0.875968992248062,0.4444444444444444
12m_2022-01-01,12m,2022-01-01,1.00,3.00,0.8031127918285761,112,0.7,0.8798449612403101,0.6172839506172839
12m_2022-01-01,12m,2022-01-01,1.00,3.25,0.7885963248218932,107,0.6815286624203821,0.872093023255814,0.6338028169014085
12m_2022-01-01,12m,2022-01-01,1.00,3.50,0.7835212516726168,107,0.6815286624203821,0.8837209302325582,0.6521739130434783
12m_2022-01-01,12m,2022-01-01,1.25,1.50,0.9411329255983867,130,0.8783783783783784,0.9031007751937985,0.847457627118644
12m_2022-01-01,12m,2022-01-01,1.25,1.75,0.9015382569972813,129,0.8543046357615894,0.8914728682170543,0.6666666666666666
12m_2022-01-01,12m,2022-01-01,1.25,2.00,0.8869398433924816,125,0.8064516129032258,0.8914728682170543,0.5851063829787234
12m_2022-01-01,12m,2022-01-01,1.25,2.25,0.8635344227412727,125,0.7911392405063291,0.8992248062015504,0.5773195876288659
12m_2022-01-01,12m,2022-01-01,1.25,2.50,0.8561602698267258,119,0.7484276729559748,0.9069767441860465,0.5046728971962616
12m_2022-01-01,12m,2022-01-01,1.25,2.75,0.8443154102193031,119,0.74375,0.9069767441860465,0.5145631067961165
12m_2022-01-01,12m,2022-01-01,1.25,3.00,0.8384327422468961,121,0.7469135802469136,0.9069767441860465,0.6582278481012658
12m_2022-01-01,12m,2022-01-01,1.25,3.25,0.8025809791158318,115,0.71875,0.8953488372093024,0.6111111111111112
12m_2022-01-01,12m,2022-01-01,1.25,3.50,0.8010697040016157,114,0.7080745341614907,0.9031007751937985,0.5833333333333334
12m_2022-01-01,12m,2022-01-01,1.50,1.75,0.9559578374480101,135,0.9183673469387755,0.8914728682170543,0.6309523809523809
12m_2022-01-01,12m,2022-01-01,1.50,2.00,0.9361955619934906,132,0.88,0.8837209302325582,0.5208333333333334
12m_2022-01-01,12m,2022-01-01,1.50,2.25,0.9125635345127114,131,0.8506493506493507,0.8837209302325582,0.5306122448979592
12m_2022-01-01,12m,2022-01-01,1.50,2.50,0.9033917072620168,125,0.8064516129032258,0.8875968992248062,0.44954128440366975
12m_2022-01-01,12m,2022-01-01,1.50,2.75,0.8913685489710031,124,0.7898089171974523,0.8837209302325582,0.45714285714285713
12m_2022-01-01,12m,2022-01-01,1.50,3.00,0.8814631891980369,125,0.78125,0.8837209302325582,0.6410256410256411
12m_2022-01-01,12m,2022-01-01,1.50,3.25,0.8349237462786787,118,0.7421383647798742,0.872093023255814,0.6865671641791045
12m_2022-01-01,12m,2022-01-01,1.50,3.50,0.8358406792734993,117,0.73125,0.8837209302325582,0.6818181818181818
12m_2022-01-01,12m,2022-01-01,1.75,2.00,0.9759485800940414,138,0.9452054794520548,0.8992248062015504,0.8247422680412371
12m_2022-01-01,12m,2022-01-01,1.75,2.25,0.9470775000862095,135,0.8881578947368421,0.8953488372093024,0.8469387755102041
12m_2022-01-01,12m,2022-01-01,1.75,2.50,0.9390983759603155,130,0.8552631578947368,0.8992248062015504,0.7181818181818181
12m_2022-01-01,12m,2022-01-01,1.75,2.75,0.926185550709417,130,0.8496732026143791,0.8953488372093024,0.719626168224299
12m_2022-01-01,12m,2022-01-01,1.75,3.00,0.9180713445937049,130,0.8280254777070064,0.8953488372093024,0.7666666666666667
12m_2022-01-01,12m,2022-01-01,1.75,3.25,0.8496933505951936,123,0.7884615384615384,0.8875968992248062,0.6179775280898876
12m_2022-01-01,12m,2022-01-01,1.75,3.50,0.83910494965961,121,0.7658227848101266,0.8992248062015504,0.632183908045977
12m_2022-01-01,12m,2022-01-01,2.00,2.25,0.9675316345966869,137,0.9133333333333333,0.9108527131782945,0.9587628865979382
12m_2022-01-01,12m,2022-01-01,2.00,2.50,0.9553299617124608,132,0.88,0.9069767441860465,0.8679245283018868
12m_2022-01-01,12m,2022-01-01,2.00,2.75,0.9435973833728646,131,0.8618421052631579,0.9108527131782945,0.8557692307692307
12m_2022-01-01,12m,2022-01-01,2.00,3.00,0.9331153110174857,132,0.8516129032258064,0.9069767441860465,0.7142857142857143
12m_2022-01-01,12m,2022-01-01,2.00,3.25,0.8568890248860157,124,0.8,0.8953488372093024,0.5454545454545454
12m_2022-01-01,12m,2022-01-01,2.00,3.50,0.8459184932777891,122,0.7770700636942676,0.9031007751937985,0.51
12m_2022-01-01,12m,2022-01-01,2.25,2.50,0.9764483411075516,137,0.9256756756756757,0.9186046511627907,0.8532110091743119
12m_2022-01-01,12m,2022-01-01,2.25,2.75,0.9637394015070104,133,0.869281045751634,0.9224806201550387,0.8411214953271028
12m_2022-01-01,12m,2022-01-01,2.25,3.00,0.9499981751542388,134,0.8589743589743589,0.9186046511627907,0.72
12m_2022-01-01,12m,2022-01-01,2.25,3.25,0.8777794293122123,127,0.8193548387096774,0.9069767441860465,0.5544554455445545
12m_2022-01-01,12m,2022-01-01,2.25,3.50,0.8623003632628883,124,0.7848101265822784,0.9069767441860465,0.55
12m_2022-01-01,12m,2022-01-01,2.50,2.75,0.9865925822070594,135,0.9246575342465754,0.9263565891472868,0.9339622641509434
12m_2022-01-01,12m,2022-01-01,2.50,3.00,0.9700762589752595,135,0.9,0.9263565891472868,0.6513761467889908
12m_2022-01-01,12m,2022-01-01,2.50,3.25,0.8936640536903702,128,0.8590604026845637,0.9147286821705426,0.4864864864864865
12m_2022-01-01,12m,2022-01-01,2.50,3.50,0.884265017905415,125,0.8223684210526315,0.9186046511627907,0.45535714285714285
12m_2022-01-01,12m,2022-01-01,2.75,3.00,0.9819405447792083,140,0.958904109589041,0.9302325581395349,0.6666666666666666
12m_2022-01-01,12m,2022-01-01,2.75,3.25,0.9097293540657956,133,0.9172413793103448,0.9186046511627907,0.4953271028037383
12m_2022-01-01,12m,2022-01-01,2.75,3.50,0.9014959452594629,130,0.8783783783783784,0.9186046511627907,0.46296296296296297
12m_2022-01-01,12m,2022-01-01,3.00,3.25,0.9322807501706117,137,0.9448275862068966,0.9224806201550387,0.7532467532467533
12m_2022-01-01,12m,2022-01-01,3.00,3.50,0.9155824714873642,134,0.9054054054054054,0.9224806201550387,0.7051282051282052
12m_2022-01-01,12m,2022-01-01,3.25,3.50,0.9754765906511286,134,0.9571428571428572,0.9224806201550387,0.873015873015873
12m_2022-04-01,12m,2022-04-01,0.50,0.75,0.9334280317880009,122,0.8652482269503546,0.9573643410852714,0.36752136752136755
12m_2022-04-01,12m,2022-04-01,0.50,1.00,0.8925789297435233,116,0.8055555555555556,0.9341085271317829,0.3524590163934426
12m_2022-04-01,12m,2022-04-01,0.50,1.25,0.8539400785787895,117,0.785234899328859,0.9341085271317829,0.3898305084745763
12m_2022-04-01,12m,2022-04-01,0.50,1.50,0.8424095869576728,114,0.7307692307692307,0.9496124031007752,0.3644067796610169
12m_2022-04-01,12m,2022-04-01,0.50,1.75,0.8256262807340923,112,0.6956521739130435,0.9573643410852714,0.5259259259259259
12m_2022-04-01,12m,2022-04-01,0.50,2.00,0.8196588525726966,113,0.7018633540372671,0.9573643410852714,0.5675675675675675
12m_2022-04-01,12m,2022-04-01,0.50,2.25,0.8105585574004053,110,0.6832298136645962,0.9612403100775194,0.5131578947368421
12m_2022-04-01,12m,2022-04-01,0.50,2.50,0.7950683420098518,107,0.656441717791411,0.9573643410852714,0.475
12m_2022-04-01,12m,2022-04-01,0.50,2.75,0.7767849425482628,106,0.6463414634146342,0.9573643410852714,0.48366013071895425
12m_2022-04-01,12m,2022-04-01,0.50,3.00,0.7837428768825652,109,0.6687116564417178,0.9573643410852714,0.5076923076923077
12m_2022-04-01,12m,2022-04-01,0.50,3.25,0.7511024722046834,103,0.639751552795031,0.9418604651162791,0.48760330578512395
12m_2022-04-01,12m,2022-04-01,0.50,3.50,0.7447166453462019,102,0.6257668711656442,0.9496124031007752,0.46218487394957986
12m_2022-04-01,12m,2022-04-01,0.75,1.00,0.9427282418264298,122,0.8776978417266187,0.9496124031007752,0.9122807017543859
12m_2022-04-01,12m,2022-04-01,0.75,1.25,0.8910931973544782,121,0.8287671232876712,0.9457364341085271,0.8620689655172413
12m_2022-04-01,12m,2022-04-01,0.75,1.50,0.8510094029070769,116,0.7483870967741936,0.9612403100775194,0.9090909090909091
12m_2022-04-01,12m,2022-04-01,0.75,1.75,0.8316389023926288,114,0.7125,0.9728682170542635,0.5306122448979592
12m_2022-04-01,12m,2022-04-01,0.75,2.00,0.8200825228607312,114,0.7080745341614907,0.9728682170542635,0.3968253968253968
12m_2022-04-01,12m,2022-04-01,0.75,2.25,0.8169380711013358,112,0.7,0.9767441860465116,0.4146341463414634
12m_2022-04-01,12m,2022-04-01,0.75,2.50,0.8009399302524228,108,0.6625766871165644,0.9728682170542635,0.37404580152671757
12m_2022-04-01,12m,2022-04-01,0.75,2.75,0.7924225312810307,106,0.6424242424242425,0.9728682170542635,0.3902439024390244
12m_2022-04-01,12m,2022-04-01,0.75,3.00,0.7902776265860995,107,0.6445783132530121,0.9728682170542635,0.5384615384615384
12m_2022-04-01,12m,2022-04-01,0.75,3.25,0.7584033516026536,102,0.6257668711656442,0.9534883720930233,0.569620253164557
12m_2022-04-01,12m,2022-04-01,0.75,3.50,0.7664857004968584,102,0.6219512195121951,0.9651162790697675,0.5733333333333334
12m_2022-04-01,12m,2022-04-01,1.00,1.25,0.943346574587886,124,0.8857142857142857,0.937984496124031,0.8225806451612904
12m_2022-04-01,12m,2022-04-01,1.00,1.50,0.900966371072846,120,0.8108108108108109,0.9418604651162791,0.896551724137931
12m_2022-04-01,12m,2022-04-01,1.00,1.75,0.8739276629014416,117,0.7597402597402597,0.9496124031007752,0.5656565656565656
12m_2022-04-01,12m,2022-04-01,1.00,2.00,0.8588512735044298,116,0.7435897435897436,0.9496124031007752,0.40310077519379844
12m_2022-04-01,12m,2022-04-01,1.00,2.25,0.8556569347234478,113,0.7243589743589743,0.9496124031007752,0.4435483870967742
12m_2022-04-01,12m,2022-04-01,1.00,2.50,0.8406275501237496,110,0.6962025316455697,0.9496124031007752,0.3805970149253731
12m_2022-04-01,12m,2022-04-01,1.00,2.75,0.8295319190520022,108,0.675,0.9496124031007752,0.3858267716535433
12m_2022-04-01,12m,2022-04-01,1.00,3.00,0.828098229850301,110,0.6875,0.9496124031007752,0.5425531914893617
12m_2022-04-01,12m,2022-04-01,1.00,3.25,0.7880379120197614,104,0.6582278481012658,0.937984496124031,0.5542168674698795
12m_2022-04-01,12m,2022-04-01,1.00,3.50,0.7965860746529054,104,0.6540880503144654,0.9496124031007752,0.5974025974025974
12m_2022-04-01,12m,2022-04-01,1.25,1.50,0.9481242906411064,128,0.8767123287671232,0.9496124031007752,0.847457627118644
12m_2022-04-01,12m,2022-04-01,1.25,1.75,0.9037995834291457,126,0.8344370860927153,0.9496124031007752,0.5714285714285714
12m_2022-04-01,12m,2022-04-01,1.25,2.00,0.8868444196292236,123,0.7935483870967742,0.9534883720930233,0.44
12m_2022-04-01,12m,2022-04-01,1.25,2.25,0.8753725726037647,119,0.7628205128205128,0.9534883720930233,0.45901639344262296
12m_2022-04-01,12m,2022-04-01,1.25,2.50,0.8579162953606417,116,0.7341772151898734,0.9534883720930233,0.4153846153846154
12m_2022-04-01,12m,2022-04-01,1.25,2.75,0.8424999907042061,115,0.7232704402515723,0.9534883720930233,0.4344262295081967
12m_2022-04-01,12m,2022-04-01,1.25,3.00,0.8413673471564979,115,0.7142857142857143,0.9534883720930233,0.5652173913043478
12m_2022-04-01,12m,2022-04-01,1.25,3.25,0.8056154976309978,110,0.6962025316455697,0.9457364341085271,0.5238095238095238
12m_2022-04-01,12m,2022-04-01,1.25,3.50,0.8085941858427592,109,0.68125,0.9534883720930233,0.525
12m_2022-04-01,12m,2022-04-01,1.50,1.75,0.9591975738354821,134,0.9115646258503401,0.9651162790697675,0.5408163265306123
12m_2022-04-01,12m,2022-04-01,1.50,2.00,0.9391420125484379,132,0.88,0.9651162790697675,0.3937007874015748
12m_2022-04-01,12m,2022-04-01,1.50,2.25,0.9233492093886173,127,0.8355263157894737,0.9651162790697675,0.42276422764227645
12m_2022-04-01,12m,2022-04-01,1.50,2.50,0.9067124635481222,124,0.8051948051948052,0.9651162790697675,0.3712121212121212
12m_2022-04-01,12m,2022-04-01,1.50,2.75,0.8871966602316066,122,0.782051282051282,0.9651162790697675,0.3870967741935484
12m_2022-04-01,12m,2022-04-01,1.50,3.00,0.8805623967729205,121,0.7610062893081762,0.9651162790697675,0.5494505494505495
12m_2022-04-01,12m,2022-04-01,1.50,3.25,0.8364660151003471,115,0.732484076433121,0.9457364341085271,0.5822784810126582
12m_2022-04-01,12m,2022-04-01,1.50,3.50,0.8386635187134593,114,0.7169811320754716,0.9573643410852714,0.6081081081081081
12m_2022-04-01,12m,2022-04-01,1.75,2.00,0.9753178186149901,139,0.952054794520548,0.9806201550387597,0.734375
12m_2022-04-01,12m,2022-04-01,1.75,2.25,0.9580609393462057,132,0.88,0.9806201550387597,0.7886178861788617
12m_2022-04-01,12m,2022-04-01,1.75,2.50,0.9410854252679688,130,0.8609271523178808,0.9806201550387597,0.6992481203007519
12m_2022-04-01,12m,2022-04-01,1.75,2.75,0.9233606853517076,129,0.8486842105263158,0.9806201550387597,0.7222222222222222
12m_2022-04-01,12m,2022-04-01,1.75,3.00,0.9151577982009955,126,0.802547770700637,0.9806201550387597,0.7884615384615384
12m_2022-04-01,12m,2022-04-01,1.75,3.25,0.8704599772977992,120,0.7741935483870968,0.9612403100775194,0.6504854368932039
12m_2022-04-01,12m,2022-04-01,1.75,3.50,0.869901612696648,118,0.7468354430379747,0.9728682170542635,0.64
12m_2022-04-01,12m,2022-04-01,2.00,2.25,0.9764456378409467,134,0.8993288590604027,0.9844961240310077,0.921875
12m_2022-04-01,12m,2022-04-01,2.00,2.50,0.9548630535702222,132,0.88,0.9844961240310077,0.8394160583941606
12m_2022-04-01,12m,2022-04-01,2.00,2.75,0.9371297612799203,130,0.8552631578947368,0.9844961240310077,0.8
12m_2022-04-01,12m,2022-04-01,2.00,3.00,0.9250140792575431,128,0.8205128205128205,0.9844961240310077,0.6434108527131783
12m_2022-04-01,12m,2022-04-01,2.00,3.25,0.8921661825118898,121,0.7806451612903226,0.9651162790697675,0.5076923076923077
12m_2022-04-01,12m,2022-04-01,2.00,3.50,0.892067756503115,119,0.7531645569620253,0.9767441860465116,0.46153846153846156
12m_2022-04-01,12m,2022-04-01,2.25,2.50,0.9794129132183296,135,0.9375,0.9844961240310077,0.8656716417910447
12m_2022-04-01,12m,2022-04-01,2.25,2.75,0.961250883924064,130,0.87248322147651,0.9844961240310077,0.8257575757575758
12m_2022-04-01,12m,2022-04-01,2.25,3.00,0.9449997625385137,128,0.8366013071895425,0.9844961240310077,0.68
12m_2022-04-01,12m,2022-04-01,2.25,3.25,0.9105264585071511,122,0.8079470198675497,0.9651162790697675,0.5396825396825397
12m_2022-04-01,12m,2022-04-01,2.25,3.50,0.9071001910598161,119,0.7677419354838709,0.9767441860465116,0.5161290322580645
12m_2022-04-01,12m,2022-04-01,2.50,2.75,0.9838265143153465,134,0.9305555555555556,0.9844961240310077,0.9147286821705426
12m_2022-04-01,12m,2022-04-01,2.50,3.00,0.9657172152199658,131,0.8791946308724832,0.9844961240310077,0.6363636363636364
12m_2022-04-01,12m,2022-04-01,2.50,3.25,0.927251006479742,125,0.8503401360544217,0.9651162790697675,0.4925373134328358
12m_2022-04-01,12m,2022-04-01,2.50,3.50,0.9220578838629252,122,0.8079470198675497,0.9767441860465116,0.44776119402985076
12m_2022-04-01,12m,2022-04-01,2.75,3.00,0.9797808200114763,135,0.9310344827586207,0.9844961240310077,0.6693548387096774
12m_2022-04-01,12m,2022-04-01,2.75,3.25,0.9425990143929674,129,0.9020979020979021,0.9651162790697675,0.5158730158730159
12m_2022-04-01,12m,2022-04-01,2.75,3.50,0.9391625657318937,126,0.8571428571428571,0.9767441860465116,0.46825396825396826
12m_2022-04-01,12m,2022-04-01,3.00,3.25,0.9628356207785526,133,0.9432624113475178,0.9651162790697675,0.7777777777777778
12m_2022-04-01,12m,2022-04-01,3.00,3.50,0.9467230049376195,130,0.896551724137931,0.9767441860465116,0.7111111111111111
12m_2022-04-01,12m,2022-04-01,3.25,3.50,0.9767184759416908,130,0.948905109489051,0.9689922480620154,0.8648648648648649
12m_2022-07-01,12m,2022-07-01,0.50,0.75,0.9329371957711576,117,0.8602941176470589,0.8687258687258688,0.4563758389261745
12m_2022-07-01,12m,2022-07-01,0.50,1.00,0.8879271172965829,110,0.7857142857142857,0.8378378378378378,0.21476510067114093
12m_2022-07-01,12m,2022-07-01,0.50,1.25,0.8418791390318121,110,0.7534246575342466,0.8571428571428571,0.19631901840490798
12m_2022-07-01,12m,2022-07-01,0.50,1.50,0.8257806312287472,107,0.6993464052287581,0.8687258687258688,0.4117647058823529
12m_2022-07-01,12m,2022-07-01,0.50,1.75,0.7954393552308483,104,0.6582278481012658,0.8725868725868726,0.38562091503267976
12m_2022-07-01,12m,2022-07-01,0.50,2.00,0.7858165658762073,105,0.65625,0.8996138996138996,0.42
12m_2022-07-01,12m,2022-07-01,0.50,2.25,0.773254234402581,101,0.63125,0.861003861003861,0.38666666666666666
12m_2022-07-01,12m,2022-07-01,0.50,2.50,0.7529472262726857,100,0.6134969325153374,0.8455598455598455,0.38666666666666666
12m_2022-07-01,12m,2022-07-01,0.50,2.75,0.7350873075210111,99,0.6073619631901841,0.8378378378378378,0.37333333333333335
12m_2022-07-01,12m,2022-07-01,0.50,3.00,0.7311346697303095,101,0.6234567901234568,0.8146718146718147,0.31333333333333335
12m_2022-07-01,12m,2022-07-01,0.50,3.25,0.6931065279275922,95,0.59375,0.8301158301158301,0.29333333333333333
12m_2022-07-01,12m,2022-07-01,0.50,3.50,0.6828532918425217,95,0.5900621118012422,0.8223938223938224,0.29605263157894735
12m_2022-07-01,12m,2022-07-01,0.75,1.00,0.9382017918972989,117,0.8863636363636364,0.8223938223938224,0.47058823529411764
12m_2022-07-01,12m,2022-07-01,0.75,1.25,0.8776409721895139,115,0.8214285714285714,0.8262548262548263,0.35714285714285715
12m_2022-07-01,12m,2022-07-01,0.75,1.50,0.8240266830783273,110,0.738255033557047,0.833976833976834,0.5697674418604651
12m_2022-07-01,12m,2022-07-01,0.75,1.75,0.8036839398338259,108,0.7058823529411765,0.8378378378378378,0.5232558139534884
12m_2022-07-01,12m,2022-07-01,0.75,2.00,0.785794284072998,107,0.6815286624203821,0.861003861003861,0.5903614457831325
12m_2022-07-01,12m,2022-07-01,0.75,2.25,0.7814164620687538,104,0.6666666666666666,0.833976833976834,0.5679012345679012
12m_2022-07-01,12m,2022-07-01,0.75,2.50,0.7572248613506389,102,0.6375,0.8185328185328186,0.5301204819277109
12m_2022-07-01,12m,2022-07-01,0.75,2.75,0.7433687539762278,100,0.6211180124223602,0.806949806949807,0.5060240963855421
12m_2022-07-01,12m,2022-07-01,0.75,3.00,0.7245933787329741,101,0.6273291925465838,0.7837837837837838,0.5064935064935064
12m_2022-07-01,12m,2022-07-01,0.75,3.25,0.6847952909623862,96,0.6075949367088608,0.7992277992277992,0.4675324675324675
12m_2022-07-01,12m,2022-07-01,0.75,3.50,0.700608631691234,97,0.6139240506329114,0.7953667953667953,0.5064935064935064
12m_2022-07-01,12m,2022-07-01,1.00,1.25,0.9306739512341143,116,0.8529411764705882,0.833976833976834,0.5294117647058824
12m_2022-07-01,12m,2022-07-01,1.00,1.50,0.86712671696045,112,0.7777777777777778,0.8185328185328186,0.45588235294117646
12m_2022-07-01,12m,2022-07-01,1.00,1.75,0.8356418450537266,110,0.7432432432432432,0.8223938223938224,0.484375
12m_2022-07-01,12m,2022-07-01,1.00,2.00,0.8139558176733159,108,0.7058823529411765,0.833976833976834,0.45454545454545453
12m_2022-07-01,12m,2022-07-01,1.00,2.25,0.8146717533850606,105,0.6907894736842105,0.8223938223938224,0.4444444444444444
12m_2022-07-01,12m,2022-07-01,1.00,2.50,0.7919684038462319,103,0.6602564102564102,0.8146718146718147,0.5166666666666667
12m_2022-07-01,12m,2022-07-01,1.00,2.75,0.7781022167894704,101,0.643312101910828,0.806949806949807,0.48333333333333334
12m_2022-07-01,12m,2022-07-01,1.00,3.00,0.7669323403727961,102,0.6496815286624203,0.7876447876447876,0.5384615384615384
12m_2022-07-01,12m,2022-07-01,1.00,3.25,0.7136182638451117,96,0.6193548387096774,0.7915057915057915,0.5714285714285714
12m_2022-07-01,12m,2022-07-01,1.00,3.50,0.7304395278964313,97,0.6258064516129033,0.7953667953667953,0.6
12m_2022-07-01,12m,2022-07-01,1.25,1.50,0.9291170026537742,122,0.8714285714285714,0.8455598455598455,0.3950617283950617
12m_2022-07-01,12m,2022-07-01,1.25,1.75,0.8693584019925054,119,0.8206896551724138,0.8532818532818532,0.4155844155844156
12m_2022-07-01,12m,2022-07-01,1.25,2.00,0.8493460777288422,116,0.7682119205298014,0.8648648648648649,0.34146341463414637
12m_2022-07-01,12m,2022-07-01,1.25,2.25,0.8344823371112245,112,0.7417218543046358,0.8494208494208494,0.3291139240506329
12m_2022-07-01,12m,2022-07-01,1.25,2.50,0.8051857259179749,110,0.7096774193548387,0.8378378378378378,0.3815789473684211
12m_2022-07-01,12m,2022-07-01,1.25,2.75,0.7848282063156214,109,0.7032258064516129,0.8301158301158301,0.35526315789473684
