cohort,kind,start,end,portfolio,components,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,event_realized_max_drawdown,mean_constituent_max_drawdown,smoothing_vs_mean_constituent_dd,best_constituent_max_drawdown,max_constituent_net_pnl,mdd_delta_vs_rr1,pnl_delta_vs_rr1
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_1.00,0.50/1.00,4898.5,4655.775,2026-03-27,71,99,True,18,-1319.0,-1843.4499999999998,-3306.6000000000004,4758.475000000015,4655.775,0.0,2932.7999999999997,6294.25,-1722.9750000000004,1395.75
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_1.25,0.50/1.25,5470.725,4557.225,2026-03-27,73,101,True,22,-1309.9750000000004,-1871.7249999999995,-3419.075,4646.375000000029,4645.825,88.59999999999945,2932.7999999999997,6294.25,-1821.5249999999996,1967.9750000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_1.50,0.50/1.50,6209.875,4602.950000000001,2026-03-27,69,97,True,24,-1280.4750000000004,-1894.6750000000002,-3261.225,4691.650000000033,4733.975,131.02499999999964,2932.7999999999997,6294.25,-1775.7999999999993,2707.125
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_1.75,0.50/1.75,5693.875,4604.85,2026-03-27,69,97,True,20,-1280.4749999999995,-1876.65,-3170.2,4689.050000000035,5083.475,478.625,2932.7999999999997,6294.25,-1773.8999999999996,2191.125
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_2.00,0.50/2.00,6549.925,4371.249999999999,2026-03-27,70,98,True,22,-1371.4749999999995,-1876.65,-2840.425,4432.450000000016,4371.25,9.094947017729282e-13,2932.7999999999997,6805.6,-2007.500000000001,3047.175
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_2.25,0.50/2.25,6954.15,4107.65,2026-03-27,69,97,True,27,-1364.4750000000013,-1876.65,-2834.9,4168.8500000000195,4109.9,2.25,2932.7999999999997,7614.05,-2271.1000000000004,3451.3999999999996
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_2.50,0.50/2.50,7407.725,4036.3750000000005,2026-03-27,66,92,True,23,-1339.449999999999,-1876.6499999999996,-2883.15,4097.5750000000235,4036.375,-4.547473508864641e-13,2932.7999999999997,8521.2,-2342.3749999999995,3904.9750000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_2.75,0.50/2.75,7682.95,4094.8499999999995,2026-03-27,66,92,True,27,-1326.6499999999996,-1876.65,-2762.9000000000005,4111.525000000014,4094.8500000000004,9.094947017729282e-13,2932.7999999999997,9071.65,-2283.9000000000005,4180.2
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_3.00,0.50/3.00,8136.5,4223.175,2026-03-27,68,96,True,25,-1326.6499999999978,-1974.375,-3156.1000000000004,4239.8499999999785,4223.175,0.0,2932.7999999999997,9978.75,-2155.575,4633.75
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_3.25,0.50/3.25,8602.525,3990.0749999999994,2026-03-27,68,96,True,25,-1326.6499999999996,-1974.375,-3088.825,4050.1999999999593,3990.075,4.547473508864641e-13,2932.7999999999997,10910.8,-2388.6750000000006,5099.775
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_3.50,0.50/3.50,8670.05,4556.55,2026-03-27,69,97,True,23,-1326.6499999999996,-1974.3749999999995,-3385.5750000000003,4616.674999999974,4556.549999999999,-9.094947017729282e-13,2932.7999999999997,11045.85,-1822.1999999999998,5167.299999999999
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_1.00,0.75/1.00,3825.775,5577.8,2026-03-27,74,104,True,13,-1418.25,-1888.3000000000002,-3841.475,5663.500000000009,5577.8,0.0,4776.85,4148.8,-800.9499999999998,323.0250000000001
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_1.25,0.75/1.25,4398.0,5466.95,2026-03-27,74,104,True,18,-1409.2250000000004,-1892.9749999999995,-3953.95,5551.4000000000215,5567.85,100.90000000000055,4776.85,4647.2,-911.8000000000002,895.25
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_1.50,0.75/1.50,5137.15,5524.975,2026-03-27,71,99,True,22,-1379.7250000000004,-1959.675,-3796.1,5596.675000000024,5656.0,131.02499999999964,4776.85,6125.5,-853.7749999999996,1634.3999999999996
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_1.75,0.75/1.75,4621.15,5661.55,2026-03-27,127,179,True,18,-1379.7249999999995,-2041.375,-3705.075,5661.5500000000675,6005.5,343.9499999999998,4776.85,5093.5,-717.1999999999998,1118.3999999999996
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_2.00,0.75/2.00,5477.200000000001,5293.275,2026-03-27,71,99,True,20,-1470.7249999999995,-2041.375,-3375.3,5337.475000000017,5293.275,0.0,4776.85,6805.6,-1085.4750000000004,1974.4500000000007
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_2.25,0.75/2.25,5881.425,5029.674999999999,2026-03-27,71,99,True,21,-1463.7250000000004,-2041.375,-3369.775,5073.875000000023,5031.925,2.2500000000009095,4776.85,7614.05,-1349.0750000000007,2378.675
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_2.50,0.75/2.50,6335.0,4958.400000000001,2026-03-27,69,97,True,21,-1438.6999999999998,-2041.3749999999998,-3418.025,5002.600000000024,4958.4,-9.094947017729282e-13,4776.85,8521.2,-1420.3499999999995,2832.25
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_2.75,0.75/2.75,6610.225,5016.875,2026-03-27,69,97,True,21,-1425.8999999999996,-2041.375,-3297.775,5016.875000000022,5016.875,0.0,4776.85,9071.65,-1361.875,3107.4750000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_3.00,0.75/3.00,7063.775,5145.200000000001,2026-03-27,69,97,True,21,-1425.8999999999987,-2139.1,-3690.9750000000004,5145.200000000012,5145.200000000001,0.0,4776.85,9978.75,-1233.5499999999993,3561.0249999999996
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_3.25,0.75/3.25,7529.799999999999,4912.099999999999,2026-03-27,69,97,True,22,-1425.9000000000005,-2139.1000000000004,-3623.7,4955.224999999989,4912.1,9.094947017729282e-13,4776.85,10910.8,-1466.6500000000005,4027.0499999999993
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.75_3.50,0.75/3.50,7597.325000000001,5478.575,2026-03-27,70,98,True,20,-1425.8999999999996,-2139.1000000000004,-3920.4500000000003,5521.7000000000035,5478.575,0.0,4776.85,11045.85,-900.1750000000002,4094.5750000000007
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.00_1.25,1.00/1.25,4074.975,6279.424999999999,2026-03-27,95,133,True,12,-1387.4749999999995,-1942.8999999999996,-4453.275,6356.100000000013,6368.8,89.37500000000091,6358.85,4647.2,-99.32500000000073,572.2249999999999
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.00_1.50,1.00/1.50,4814.125,6325.925,2026-03-27,74,104,True,22,-1357.9750000000004,-1920.9,-4295.425,6401.375000000016,6456.950000000001,131.02500000000055,6378.75,6125.5,-52.82499999999982,1311.375
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.00_1.75,1.00/1.75,4298.125,6612.325,2026-03-27,133,189,True,16,-1357.9750000000004,-2002.6,-4204.4,6612.325000000061,6806.450000000001,194.1250000000009,6378.75,5093.5,233.57499999999982,795.375
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.00_2.00,1.00/2.00,5154.175,6094.224999999999,2026-03-27,74,104,True,21,-1448.9750000000004,-2002.6,-3884.45,6142.175000000019,6094.225,9.094947017729282e-13,5809.7,6805.6,-284.52500000000055,1651.4250000000002
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.00_2.25,1.00/2.25,5558.4,5830.625,2026-03-27,74,104,True,20,-1441.9750000000004,-2002.6,-3869.1000000000004,5878.575000000023,5832.875,2.25,5287.0,7614.05,-548.125,2055.6499999999996
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.00_2.50,1.00/2.50,6011.975,5759.35,2026-03-27,71,99,True,21,-1416.9499999999998,-2002.6,-3917.3500000000004,5807.300000000025,5759.35,0.0,5139.95,8521.2,-619.3999999999996,2509.2250000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.00_2.75,1.00/2.75,6287.2,5817.825,2026-03-27,71,99,True,22,-1404.1499999999996,-2002.6,-3811.9749999999995,5821.250000000022,5817.825000000001,9.094947017729282e-13,5256.900000000001,9071.65,-560.9250000000002,2784.45
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.00_3.00,1.00/3.00,6740.75,5946.150000000001,2026-03-27,71,99,True,21,-1404.1499999999996,-2100.325,-4190.3,5949.575000000019,5946.15,-9.094947017729282e-13,5513.55,9978.75,-432.59999999999945,3238.0
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.00_3.25,1.00/3.25,7206.775,5713.049999999999,2026-03-27,71,99,True,23,-1404.1499999999996,-2100.325,-4123.025,5759.9250000000075,5713.049999999999,0.0,5047.349999999999,10910.8,-665.7000000000007,3704.0249999999996
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.00_3.50,1.00/3.50,7274.3,6279.525,2026-03-27,71,99,True,20,-1404.1500000000005,-2100.3250000000003,-4419.775,6326.400000000018,6279.525,0.0,6180.299999999999,11045.85,-99.22500000000036,3771.55
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.25_1.50,1.25/1.50,5386.35,6447.0,2026-03-27,130,184,True,21,-1348.9500000000007,-2010.8999999999999,-4407.9,6447.0000000000455,6447.0,0.0,6358.85,6125.5,68.25,1883.6000000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.25_1.75,1.25/1.75,4870.35,6796.5,2026-03-27,151,213,True,16,-1348.9499999999998,-2092.6,-4316.875,6796.500000000029,6796.5,0.0,6358.85,5093.5,417.75,1367.6000000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.25_2.00,1.25/2.00,5726.4,5983.374999999999,2026-03-27,74,104,True,23,-1439.949999999999,-2092.6,-3987.1,6041.600000000023,6084.275,100.90000000000055,5809.7,6805.6,-395.3750000000009,2223.6499999999996
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.25_2.25,1.25/2.25,6130.625,5822.925,2026-03-27,130,184,True,20,-1432.9499999999998,-2092.6,-3981.575,5822.925000000008,5822.925,0.0,5287.0,7614.05,-555.8249999999998,2627.875
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.25_2.50,1.25/2.50,6584.200000000001,5724.5,2026-03-27,127,179,True,21,-1407.9249999999993,-2092.6000000000004,-4029.8250000000003,5724.500000000013,5749.4,24.899999999999636,5139.95,8521.2,-654.25,3081.4500000000007
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.25_2.75,1.25/2.75,6859.424999999999,5706.974999999999,2026-03-27,71,99,True,24,-1395.125,-2092.6,-3909.575,5709.1500000000215,5807.875,100.90000000000055,5256.900000000001,9071.65,-671.7750000000005,3356.6749999999993
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.25_3.00,1.25/3.00,7312.975,5835.3,2026-03-27,71,99,True,25,-1395.124999999999,-2190.325,-4302.775,5837.475000000004,5936.200000000001,100.90000000000055,5513.55,9978.75,-543.4499999999998,3810.2250000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.25_3.25,1.25/3.25,7779.0,5602.199999999999,2026-03-27,71,99,True,25,-1395.125000000001,-2190.325,-4235.499999999999,5647.8249999999925,5703.1,100.90000000000146,5047.349999999999,10910.8,-776.5500000000011,4276.25
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.25_3.50,1.25/3.50,7846.525,6168.675,2026-03-27,71,99,True,22,-1395.125,-2190.325,-4532.25,6214.300000000002,6269.575,100.89999999999964,6180.299999999999,11045.85,-210.07499999999982,4343.775
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.50_1.75,1.50/1.75,5609.5,6884.650000000001,2026-03-27,130,184,True,20,-1348.25,-2203.375,-4159.025,6884.650000000054,6884.650000000001,0.0,6535.150000000001,6125.5,505.90000000000055,2106.75
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.50_2.00,1.50/2.00,6465.55,6059.25,2026-03-27,127,179,True,22,-1410.4499999999998,-2203.375,-3843.825,6075.350000000027,6172.425,113.17500000000018,5809.7,6805.6,-319.5,2962.8
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.50_2.25,1.50/2.25,6869.775,5911.075000000001,2026-03-27,127,179,True,22,-1403.4500000000016,-2203.3749999999995,-3823.7249999999995,5911.0750000000235,5911.075000000001,0.0,5287.0,7614.05,-467.6749999999993,3367.0249999999996
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.50_2.50,1.50/2.50,7323.35,5812.65,2026-03-27,127,179,True,22,-1378.4249999999993,-2203.375,-3871.975,5812.650000000027,5837.55,24.900000000000546,5139.95,8521.2,-566.1000000000004,3820.6000000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.50_2.75,1.50/2.75,7598.575,5765.0,2026-03-27,70,98,True,25,-1365.625,-2203.375,-3771.35,5765.000000000022,5896.025000000001,131.02500000000055,5256.900000000001,9071.65,-613.75,4095.825
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.50_3.00,1.50/3.00,8052.125,5893.325,2026-03-27,70,98,True,25,-1365.624999999999,-2301.1000000000004,-4144.925,5893.325000000006,6024.35,131.02500000000055,5513.55,9978.75,-485.4250000000002,4549.375
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.50_3.25,1.50/3.25,8518.15,5660.224999999999,2026-03-27,70,98,True,25,-1365.6250000000018,-2301.1000000000004,-4077.6499999999996,5693.0999999999985,5791.25,131.02500000000055,5047.349999999999,10910.8,-718.5250000000005,5015.4
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.50_3.50,1.50/3.50,8585.675,6226.7,2026-03-27,71,99,True,24,-1365.625,-2301.1,-4374.400000000001,6259.575000000001,6357.725,131.02500000000055,6180.299999999999,11045.85,-152.05000000000018,5082.924999999999
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.75_2.00,1.75/2.00,5949.55,6408.75,2026-03-27,130,184,True,21,-1410.4500000000007,-2293.35,-3844.499999999999,6408.750000000055,6521.925,113.17500000000018,5809.7,6805.6,30.0,2446.8
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.75_2.25,1.75/2.25,6353.775,6260.575000000001,2026-03-27,130,184,True,20,-1403.4500000000007,-2293.35,-3772.5000000000005,6260.575000000045,6260.575000000001,0.0,5287.0,7614.05,-118.17499999999927,2851.0249999999996
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.75_2.50,1.75/2.50,6807.35,6162.15,2026-03-27,127,179,True,21,-1378.4250000000002,-2293.3500000000004,-3820.75,6162.150000000046,6187.05,24.900000000000546,5139.95,8521.2,-216.60000000000036,3304.6000000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.75_2.75,1.75/2.75,7082.575,5938.825,2026-03-27,127,179,True,23,-1365.624999999999,-2293.35,-3772.024999999999,5938.825000000035,6245.525000000001,306.7000000000007,5256.900000000001,9071.65,-439.9250000000002,3579.825
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.75_3.00,1.75/3.00,7536.125,5895.224999999999,2026-03-27,71,99,True,25,-1365.625,-2391.075,-4053.8999999999996,5895.225000000008,6373.85,478.6250000000009,5513.55,9978.75,-483.52500000000055,4033.375
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.75_3.25,1.75/3.25,8002.15,5662.125,2026-03-27,70,98,True,25,-1365.625,-2391.075,-3986.624999999999,5690.500000000003,6140.75,478.625,5047.349999999999,10910.8,-716.625,4499.4
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_1.75_3.50,1.75/3.50,8069.675,6228.599999999999,2026-03-27,71,99,True,24,-1365.624999999999,-2391.075,-4283.375,6256.975000000001,6707.225,478.6250000000009,6180.299999999999,11045.85,-150.15000000000055,4566.925
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.00_2.25,2.00/2.25,7209.825000000001,5546.1,2026-03-27,71,99,True,22,-1494.4500000000007,-2293.3500000000004,-3495.45,5552.550000000034,5548.35,2.25,5287.0,7614.05,-832.6499999999996,3707.0750000000007
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.00_2.50,2.00/2.50,7663.400000000001,5474.825,2026-03-27,71,99,True,23,-1469.4249999999993,-2293.35,-3543.6999999999994,5481.275000000023,5474.825,0.0,5139.95,8521.2,-903.9250000000002,4160.650000000001
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.00_2.75,2.00/2.75,7938.625,5533.3,2026-03-27,71,99,True,25,-1456.625,-2293.35,-3494.9749999999995,5533.300000000017,5533.3,0.0,5256.900000000001,9071.65,-845.4499999999998,4435.875
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.00_3.00,2.00/3.00,8392.175,5661.625,2026-03-27,71,99,True,25,-1456.625,-2391.075,-3739.175,5661.625000000009,5661.625,0.0,5513.55,9978.75,-717.125,4889.424999999999
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.00_3.25,2.00/3.25,8858.2,5428.525,2026-03-27,71,99,True,26,-1456.625,-2391.0750000000003,-3671.9,5433.900000000008,5428.525,0.0,5047.349999999999,10910.8,-950.2250000000004,5355.450000000001
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.00_3.50,2.00/3.50,8925.725,5995.0,2026-03-27,71,99,True,25,-1456.625,-2391.075,-3989.4000000000005,6000.375,5995.0,0.0,5809.7,11045.85,-383.75,5422.975
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.25_2.50,2.25/2.50,8067.625,5211.225,2026-03-27,70,98,True,22,-1462.4250000000002,-2293.35,-3471.7000000000003,5217.675000000028,5213.475,2.25,5139.95,8521.2,-1167.5249999999996,4564.875
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.25_2.75,2.25/2.75,8342.85,5269.700000000001,2026-03-27,69,97,True,22,-1449.624999999999,-2293.35,-3422.975,5269.700000000022,5271.950000000001,2.25,5256.900000000001,9071.65,-1109.0499999999993,4840.1
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.25_3.00,2.25/3.00,8796.4,5398.025000000001,2026-03-27,70,98,True,22,-1449.625,-2391.0750000000003,-3718.6000000000004,5398.025000000015,5400.275,2.2499999999990905,5287.0,9978.75,-980.7249999999995,5293.65
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.25_3.25,2.25/3.25,9262.425,5164.925,2026-03-27,69,97,True,23,-1449.6250000000018,-2391.0750000000003,-3651.3250000000003,5170.300000000012,5167.174999999999,2.2499999999990905,5047.349999999999,10910.8,-1213.8249999999998,5759.674999999999
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.25_3.50,2.25/3.50,9329.95,5731.4,2026-03-27,70,98,True,23,-1449.625,-2391.075,-3948.0750000000007,5736.775000000005,5733.65,2.25,5287.0,11045.85,-647.3500000000004,5827.200000000001
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.50_2.75,2.50/2.75,8796.425,5198.425,2026-03-27,68,96,True,23,-1424.6000000000004,-2293.3500000000004,-3471.2249999999995,5198.42500000003,5198.425,0.0,5139.95,9071.65,-1180.3249999999998,5293.674999999999
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.50_3.00,2.50/3.00,9249.975,5326.75,2026-03-27,69,97,True,23,-1424.5999999999985,-2391.075,-3766.8500000000004,5326.75000000002,5326.75,0.0,5139.95,9978.75,-1052.0,5747.225
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.50_3.25,2.50/3.25,9716.0,5093.65,2026-03-27,69,97,True,23,-1424.5999999999985,-2391.075,-3699.575,5099.025000000014,5093.65,0.0,5047.349999999999,10910.8,-1285.1000000000004,6213.25
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.50_3.50,2.50/3.50,9783.525000000001,5660.125,2026-03-27,69,97,True,24,-1424.6000000000004,-2391.0750000000003,-3996.3250000000003,5665.5000000000055,5660.125,0.0,5139.95,11045.85,-718.625,6280.7750000000015
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.75_3.00,2.75/3.00,9525.2,5385.225,2026-03-27,69,97,True,23,-1411.7999999999993,-2391.0750000000003,-3666.7000000000003,5385.225000000027,5385.225,0.0,5256.900000000001,9978.75,-993.5249999999996,6022.450000000001
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.75_3.25,2.75/3.25,9991.224999999999,5152.125,2026-03-27,68,96,True,24,-1411.7999999999993,-2391.075,-3599.425,5152.125000000018,5152.125,0.0,5047.349999999999,10910.8,-1226.625,6488.4749999999985
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_2.75_3.50,2.75/3.50,10058.75,5718.6,2026-03-27,69,97,True,23,-1411.7999999999993,-2391.075,-3916.925,5718.600000000008,5718.6,0.0,5256.900000000001,11045.85,-660.1499999999996,6556.0
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_3.00_3.25,3.00/3.25,10444.775,5280.450000000001,2026-03-27,69,97,True,25,-1411.7999999999993,-2488.8,-3972.5249999999996,5280.450000000026,5280.45,-9.094947017729282e-13,5047.349999999999,10910.8,-1098.2999999999993,6942.025
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_3.00_3.50,3.00/3.50,10512.3,5846.924999999999,2026-03-27,69,97,True,24,-1411.7999999999993,-2488.8,-4269.275000000001,5846.925000000016,5846.924999999999,0.0,5513.55,11045.85,-531.8250000000007,7009.549999999999
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_3.25_3.50,3.25/3.50,10978.325,5613.824999999999,2026-03-27,69,97,True,24,-1411.7999999999993,-2488.7999999999997,-4202.0,5618.12500000002,5613.824999999999,0.0,5047.349999999999,11045.85,-764.9250000000011,7475.575000000001
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,wide4,0.50/1.50/2.50/3.50,7996.700000000001,5131.5375,2026-03-27,69,97,True,24,-1352.5374999999995,-2088.875,-3628.7749999999996,5178.574999999992,5197.05,65.51249999999982,2932.7999999999997,11045.85,-1247.2124999999996,4493.950000000001
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,center4,1.25/1.75/2.25/2.75,6606.6,5880.875,2026-03-27,127,179,True,21,-1399.2874999999995,-2192.975,-3821.1375000000003,5880.875000000016,6034.225,153.35000000000036,5256.900000000001,9071.65,-497.875,3103.8500000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,edge4,0.50/0.75/3.25/3.50,8099.925,4734.325,2026-03-27,69,97,True,22,-1376.2749999999996,-2006.8750000000002,-3504.6375,4785.949999999979,4734.325,0.0,2932.7999999999997,11045.85,-1644.4250000000002,4597.175
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,without050,0.75/1.50/2.50/3.50,7460.337500000001,5592.55,2026-03-27,70,98,True,22,-1402.1624999999995,-2166.725,-3896.2124999999996,5631.087499999998,5658.0625,65.51249999999982,4776.85,11045.85,-786.1999999999998,3957.5875000000005
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,grid5,0.50/1.25/2.00/2.75/3.50,7572.910000000001,5267.349999999999,2026-03-27,71,99,True,24,-1388.9999999999982,-2035.3500000000001,-3599.7500000000005,5293.560000000015,5307.71,40.36000000000058,2932.7999999999997,11045.85,-1111.4000000000005,4070.1600000000008
