cohort,rr,budget,method,breached,horizon_open_trade_censored,trade_key,window,entry,exit,pnl_before,pnl_after,kind,interval_start
12m_2020-10-01,1.25,1500,closed_peak_dd,True,0,RR1.25:13-14:108:398,13-14,2021-02-23T13:15:40,2021-02-23T16:34:40,715.55,564.5,realized_drawdown,2021-02-23T16:34:40
12m_2020-10-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2020-10-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2020-10-01,1.50,1500,closed_floor,False,0,,,,,,,,
12m_2020-10-01,1.50,1500,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,1.50,1500,closed_peak_dd,True,0,RR1.50:6-7:97:387,6-7,2021-02-26T06:02:40,2021-02-26T06:10:40,736.4,668.85,realized_drawdown,2021-02-26T06:10:40
12m_2020-10-01,1.50,6800,closed_floor,False,0,,,,,,,,
12m_2020-10-01,1.50,6800,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2020-10-01,1.75,1500,closed_floor,False,0,,,,,,,,
12m_2020-10-01,1.75,1500,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,1.75,1500,closed_peak_dd,True,0,RR1.75:17-18:97:439,17-18,2021-06-03T17:59:40,2021-06-03T23:30:00,3102.85,3001.3,realized_drawdown,2021-06-03T23:30:00
12m_2020-10-01,1.75,6800,closed_floor,False,0,,,,,,,,
12m_2020-10-01,1.75,6800,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,1.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2020-10-01,2.00,1500,closed_floor,False,0,,,,,,,,
12m_2020-10-01,2.00,1500,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,2.00,1500,closed_peak_dd,True,0,RR2.00:12-13:114:430,12-13,2021-05-19T12:04:40,2021-05-19T12:54:40,3081.1,3023.55,realized_drawdown,2021-05-19T12:54:40
12m_2020-10-01,2.00,6800,closed_floor,False,0,,,,,,,,
12m_2020-10-01,2.00,6800,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2020-10-01,2.25,1500,closed_floor,False,0,,,,,,,,
12m_2020-10-01,2.25,1500,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,2.25,1500,closed_peak_dd,True,0,RR2.25:1-2:102:369,1-2,2021-05-13T01:13:40,2021-05-13T10:49:20,2957.2,2878.15,realized_drawdown,2021-05-13T10:49:20
12m_2020-10-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2020-10-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2020-10-01,2.50,1500,closed_floor,False,0,,,,,,,,
12m_2020-10-01,2.50,1500,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,2.50,1500,closed_peak_dd,True,0,RR2.50:1-2:102:369,1-2,2021-05-13T01:13:40,2021-05-13T10:49:20,2178.4,2099.35,realized_drawdown,2021-05-13T10:49:20
12m_2020-10-01,2.50,6800,closed_floor,False,0,,,,,,,,
12m_2020-10-01,2.50,6800,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2020-10-01,2.75,1500,closed_floor,False,0,,,,,,,,
12m_2020-10-01,2.75,1500,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,2.75,1500,closed_peak_dd,True,0,RR2.75:6-7:97:387,6-7,2021-02-26T06:02:40,2021-02-26T06:10:40,898.4,830.85,realized_drawdown,2021-02-26T06:10:40
12m_2020-10-01,2.75,6800,closed_floor,False,0,,,,,,,,
12m_2020-10-01,2.75,6800,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2020-10-01,3.00,1500,closed_floor,False,0,,,,,,,,
12m_2020-10-01,3.00,1500,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,3.00,1500,closed_peak_dd,True,0,RR3.00:20-21:93:335,20-21,2021-02-25T20:20:40,2021-02-25T22:15:40,1017.95,760.9,realized_drawdown,2021-02-25T22:15:40
12m_2020-10-01,3.00,6800,closed_floor,False,0,,,,,,,,
12m_2020-10-01,3.00,6800,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2020-10-01,3.25,1500,closed_floor,False,0,,,,,,,,
12m_2020-10-01,3.25,1500,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,3.25,1500,closed_peak_dd,True,0,RR3.25:20-21:93:334,20-21,2021-02-25T20:20:40,2021-02-25T22:15:40,-158.15,-415.2,realized_drawdown,2021-02-25T22:15:40
12m_2020-10-01,3.25,6800,closed_floor,False,0,,,,,,,,
12m_2020-10-01,3.25,6800,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2020-10-01,3.50,1500,closed_floor,False,0,,,,,,,,
12m_2020-10-01,3.50,1500,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,3.50,1500,closed_peak_dd,True,0,RR3.50:20-21:93:334,20-21,2021-02-25T20:20:40,2021-02-25T22:15:40,133.15,-123.9,realized_drawdown,2021-02-25T22:15:40
12m_2020-10-01,3.50,6800,closed_floor,False,0,,,,,,,,
12m_2020-10-01,3.50,6800,excursion_floor,False,0,,,,,,,,
12m_2020-10-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,0.50,1500,closed_floor,True,0,RR0.50:22-23:110:423,22-23,2021-05-18T22:31:40,2021-05-18T22:53:40,-1484.4,-1626.95,close,2021-05-18T22:53:40
12m_2021-01-01,0.50,1500,excursion_floor,True,0,RR0.50:22-23:110:423,22-23,2021-05-18T22:31:40,2021-05-18T22:53:40,-1484.4,-1626.95,mae,2021-05-18T22:31:40
12m_2021-01-01,0.50,1500,closed_peak_dd,True,0,RR0.50:17-18:80:365,17-18,2021-03-08T17:30:40,2021-03-08T18:50:40,-710.75,-1055.8,realized_drawdown,2021-03-08T18:50:40
12m_2021-01-01,0.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,0.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,0.75,1500,closed_floor,True,0,RR0.75:17-18:80:365,17-18,2021-03-08T17:30:40,2021-03-08T18:50:40,-1244.8,-1589.85,close,2021-03-08T18:50:40
12m_2021-01-01,0.75,1500,excursion_floor,True,0,RR0.75:17-18:80:365,17-18,2021-03-08T17:30:40,2021-03-08T18:50:40,-1244.8,-1589.85,mae,2021-03-08T17:30:40
12m_2021-01-01,0.75,1500,closed_peak_dd,True,0,RR0.75:20-21:93:335,20-21,2021-02-25T20:20:40,2021-02-25T22:15:40,-698.45,-955.5,realized_drawdown,2021-02-25T22:15:40
12m_2021-01-01,0.75,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,0.75,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,1.00,1500,closed_floor,True,0,RR1.00:21-22:111:386,21-22,2021-03-04T21:44:40,2021-03-04T23:30:00,-1483.2,-1525.75,close,2021-03-04T23:30:00
12m_2021-01-01,1.00,1500,excursion_floor,True,0,RR1.00:21-22:111:386,21-22,2021-03-04T21:44:40,2021-03-04T23:30:00,-1483.2,-1525.75,mae,2021-03-04T21:44:40
12m_2021-01-01,1.00,1500,closed_peak_dd,True,0,RR1.00:16-17:170:464,16-17,2021-02-22T16:37:40,2021-02-22T16:42:20,-560.95,-655.0,realized_drawdown,2021-02-22T16:42:20
12m_2021-01-01,1.00,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,1.00,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,1.25,1500,closed_floor,True,0,RR1.25:17-18:80:365,17-18,2021-03-08T17:30:40,2021-03-08T18:50:40,-1256.5,-1601.55,close,2021-03-08T18:50:40
12m_2021-01-01,1.25,1500,excursion_floor,True,0,RR1.25:13-14:111:411,13-14,2021-03-08T13:51:40,2021-03-08T15:30:00,-1415.95,-1256.5,mae,2021-03-08T13:51:40
12m_2021-01-01,1.25,1500,closed_peak_dd,True,0,RR1.25:13-14:108:398,13-14,2021-02-23T13:15:40,2021-02-23T16:34:40,-687.6,-838.65,realized_drawdown,2021-02-23T16:34:40
12m_2021-01-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,1.50,1500,closed_floor,False,0,,,,,,,,
12m_2021-01-01,1.50,1500,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,1.50,1500,closed_peak_dd,True,0,RR1.50:6-7:97:387,6-7,2021-02-26T06:02:40,2021-02-26T06:10:40,-566.3,-633.85,realized_drawdown,2021-02-26T06:10:40
12m_2021-01-01,1.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,1.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,1.75,1500,closed_floor,False,0,,,,,,,,
12m_2021-01-01,1.75,1500,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,1.75,1500,closed_peak_dd,True,0,RR1.75:17-18:97:439,17-18,2021-06-03T17:59:40,2021-06-03T23:30:00,1401.45,1299.9,realized_drawdown,2021-06-03T23:30:00
12m_2021-01-01,1.75,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,1.75,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,1.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,2.00,1500,closed_floor,False,0,,,,,,,,
12m_2021-01-01,2.00,1500,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,2.00,1500,closed_peak_dd,True,0,RR2.00:12-13:114:430,12-13,2021-05-19T12:04:40,2021-05-19T12:54:40,863.7,806.15,realized_drawdown,2021-05-19T12:54:40
12m_2021-01-01,2.00,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,2.00,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,2.25,1500,closed_floor,False,0,,,,,,,,
12m_2021-01-01,2.25,1500,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,2.25,1500,closed_peak_dd,True,0,RR2.25:1-2:102:369,1-2,2021-05-13T01:13:40,2021-05-13T10:49:20,1429.85,1350.8,realized_drawdown,2021-05-13T10:49:20
12m_2021-01-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,2.50,1500,closed_floor,False,0,,,,,,,,
12m_2021-01-01,2.50,1500,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,2.50,1500,closed_peak_dd,True,0,RR2.50:1-2:102:369,1-2,2021-05-13T01:13:40,2021-05-13T10:49:20,1039.25,960.2,realized_drawdown,2021-05-13T10:49:20
12m_2021-01-01,2.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,2.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,2.75,1500,closed_floor,False,0,,,,,,,,
12m_2021-01-01,2.75,1500,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,2.75,1500,closed_peak_dd,True,0,RR2.75:6-7:97:387,6-7,2021-02-26T06:02:40,2021-02-26T06:10:40,-149.55,-217.1,realized_drawdown,2021-02-26T06:10:40
12m_2021-01-01,2.75,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,2.75,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,3.00,1500,closed_floor,False,0,,,,,,,,
12m_2021-01-01,3.00,1500,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,3.00,1500,closed_peak_dd,True,0,RR3.00:20-21:93:335,20-21,2021-02-25T20:20:40,2021-02-25T22:15:40,-224.25,-481.3,realized_drawdown,2021-02-25T22:15:40
12m_2021-01-01,3.00,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,3.00,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,3.25,1500,closed_floor,False,0,,,,,,,,
12m_2021-01-01,3.25,1500,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,3.25,1500,closed_peak_dd,True,0,RR3.25:20-21:93:334,20-21,2021-02-25T20:20:40,2021-02-25T22:15:40,-342.7,-599.75,realized_drawdown,2021-02-25T22:15:40
12m_2021-01-01,3.25,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,3.25,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-01-01,3.50,1500,closed_floor,False,0,,,,,,,,
12m_2021-01-01,3.50,1500,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,3.50,1500,closed_peak_dd,True,0,RR3.50:20-21:93:334,20-21,2021-02-25T20:20:40,2021-02-25T22:15:40,-1.65,-258.7,realized_drawdown,2021-02-25T22:15:40
12m_2021-01-01,3.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-01-01,3.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-01-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,0.50,1500,closed_floor,True,0,RR0.50:22-23:110:423,22-23,2021-05-18T22:31:40,2021-05-18T22:53:40,-1454.2,-1596.75,close,2021-05-18T22:53:40
12m_2021-04-01,0.50,1500,excursion_floor,True,0,RR0.50:22-23:110:423,22-23,2021-05-18T22:31:40,2021-05-18T22:53:40,-1454.2,-1596.75,mae,2021-05-18T22:31:40
12m_2021-04-01,0.50,1500,closed_peak_dd,True,0,RR0.50:19-20:108:428,19-20,2021-05-13T19:15:40,2021-05-13T20:01:40,-950.65,-1093.7,realized_drawdown,2021-05-13T20:01:40
12m_2021-04-01,0.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,0.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,0.75,1500,closed_floor,True,0,RR0.75:15-16:146:497,15-16,2021-05-31T15:17:40,2021-05-31T15:18:40,-1491.35,-1503.9,close,2021-05-31T15:18:40
12m_2021-04-01,0.75,1500,excursion_floor,True,0,RR0.75:12-13:118:441,12-13,2021-05-27T12:52:40,2021-05-27T15:00:00,-1489.4,-1437.95,mae,2021-05-27T12:52:40
12m_2021-04-01,0.75,1500,closed_peak_dd,True,0,RR0.75:17-18:93:423,17-18,2021-05-17T17:38:40,2021-05-17T18:51:40,-834.7,-997.25,realized_drawdown,2021-05-17T18:51:40
12m_2021-04-01,0.75,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,0.75,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,1.00,1500,closed_floor,True,0,RR1.00:17-18:97:439,17-18,2021-06-03T17:59:40,2021-06-03T23:30:00,-1426.4,-1527.95,close,2021-06-03T23:30:00
12m_2021-04-01,1.00,1500,excursion_floor,True,0,RR1.00:17-18:97:439,17-18,2021-06-03T17:59:40,2021-06-03T23:30:00,-1426.4,-1527.95,mae,2021-06-03T17:59:40
12m_2021-04-01,1.00,1500,closed_peak_dd,True,0,RR1.00:8-9:129:476,8-9,2021-05-19T08:39:40,2021-05-19T09:35:40,-981.5,-1016.05,realized_drawdown,2021-05-19T09:35:40
12m_2021-04-01,1.00,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,1.00,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,1.25,1500,closed_floor,False,0,,,,,,,,
12m_2021-04-01,1.25,1500,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,1.25,1500,closed_peak_dd,True,0,RR1.25:17-18:97:439,17-18,2021-06-03T17:59:40,2021-06-03T23:30:00,-797.35,-898.9,realized_drawdown,2021-06-03T23:30:00
12m_2021-04-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,1.50,1500,closed_floor,False,0,,,,,,,,
12m_2021-04-01,1.50,1500,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,1.50,1500,closed_peak_dd,True,0,RR1.50:6-7:120:482,6-7,2021-06-04T06:16:40,2021-06-04T08:07:40,-611.4,-629.45,realized_drawdown,2021-06-04T08:07:40
12m_2021-04-01,1.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,1.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,1.75,1500,closed_floor,False,0,,,,,,,,
12m_2021-04-01,1.75,1500,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,1.75,1500,closed_peak_dd,True,0,RR1.75:17-18:97:439,17-18,2021-06-03T17:59:40,2021-06-03T23:30:00,-365.25,-466.8,realized_drawdown,2021-06-03T23:30:00
12m_2021-04-01,1.75,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,1.75,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,1.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,2.00,1500,closed_floor,False,0,,,,,,,,
12m_2021-04-01,2.00,1500,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,2.00,1500,closed_peak_dd,True,0,RR2.00:12-13:114:430,12-13,2021-05-19T12:04:40,2021-05-19T12:54:40,-565.15,-622.7,realized_drawdown,2021-05-19T12:54:40
12m_2021-04-01,2.00,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,2.00,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,2.25,1500,closed_floor,False,0,,,,,,,,
12m_2021-04-01,2.25,1500,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,2.25,1500,closed_peak_dd,True,0,RR2.25:1-2:102:369,1-2,2021-05-13T01:13:40,2021-05-13T10:49:20,-516.0,-595.05,realized_drawdown,2021-05-13T10:49:20
12m_2021-04-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,2.50,1500,closed_floor,False,0,,,,,,,,
12m_2021-04-01,2.50,1500,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,2.50,1500,closed_peak_dd,True,0,RR2.50:1-2:102:369,1-2,2021-05-13T01:13:40,2021-05-13T10:49:20,-470.5,-549.55,realized_drawdown,2021-05-13T10:49:20
12m_2021-04-01,2.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,2.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,2.75,1500,closed_floor,False,0,,,,,,,,
12m_2021-04-01,2.75,1500,excursion_floor,True,0,RR2.75:20-21:149:540,20-21,2021-10-04T20:12:40,2021-10-04T23:30:00,-1444.2,-1323.25,mae,2021-10-04T20:12:40
12m_2021-04-01,2.75,1500,closed_peak_dd,True,0,RR2.75:16-17:199:543,16-17,2021-05-12T16:37:40,2021-05-12T17:02:40,-310.7,-496.25,realized_drawdown,2021-05-12T17:02:40
12m_2021-04-01,2.75,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,2.75,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,3.00,1500,closed_floor,True,0,RR3.00:18-19:118:525,18-19,2021-09-30T18:17:40,2021-09-30T18:38:40,-1413.25,-1546.3,close,2021-09-30T18:38:40
12m_2021-04-01,3.00,1500,excursion_floor,True,0,RR3.00:18-19:118:525,18-19,2021-09-30T18:17:40,2021-09-30T18:38:40,-1413.25,-1546.3,mae,2021-09-30T18:17:40
12m_2021-04-01,3.00,1500,closed_peak_dd,True,0,RR3.00:21-22:126:446,21-22,2021-05-12T21:37:40,2021-05-12T22:05:40,-599.7,-689.25,realized_drawdown,2021-05-12T22:05:40
12m_2021-04-01,3.00,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,3.00,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,3.25,1500,closed_floor,False,0,,,,,,,,
12m_2021-04-01,3.25,1500,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,3.25,1500,closed_peak_dd,True,0,RR3.25:16-17:199:543,16-17,2021-05-12T16:37:40,2021-05-12T17:02:40,-431.65,-617.2,realized_drawdown,2021-05-12T17:02:40
12m_2021-04-01,3.25,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,3.25,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-04-01,3.50,1500,closed_floor,False,0,,,,,,,,
12m_2021-04-01,3.50,1500,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,3.50,1500,closed_peak_dd,True,0,RR3.50:16-17:197:537,16-17,2021-05-12T16:37:40,2021-05-12T17:02:40,-502.15,-687.7,realized_drawdown,2021-05-12T17:02:40
12m_2021-04-01,3.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-04-01,3.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-04-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-07-01,0.50,1500,closed_floor,False,0,,,,,,,,
12m_2021-07-01,0.50,1500,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,0.50,1500,closed_peak_dd,True,0,RR0.50:19-20:152:622,19-20,2022-01-06T19:40:40,2022-01-06T20:23:40,224.25,109.7,realized_drawdown,2022-01-06T20:23:40
12m_2021-07-01,0.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-07-01,0.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-07-01,0.75,1500,closed_floor,False,0,,,,,,,,
12m_2021-07-01,0.75,1500,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,0.75,1500,closed_peak_dd,True,0,RR0.75:20-21:165:594,20-21,2021-12-03T20:24:40,2021-12-03T20:35:40,967.1,792.55,realized_drawdown,2021-12-03T20:35:40
12m_2021-07-01,0.75,6800,closed_floor,False,0,,,,,,,,
12m_2021-07-01,0.75,6800,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-07-01,1.00,1500,closed_floor,False,0,,,,,,,,
12m_2021-07-01,1.00,1500,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,1.00,1500,closed_peak_dd,True,0,RR1.00:11-12:150:642,11-12,2021-12-06T11:01:40,2021-12-06T11:41:40,1266.15,1193.6,realized_drawdown,2021-12-06T11:41:40
12m_2021-07-01,1.00,6800,closed_floor,False,0,,,,,,,,
12m_2021-07-01,1.00,6800,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-07-01,1.25,1500,closed_floor,False,0,,,,,,,,
12m_2021-07-01,1.25,1500,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,1.25,1500,closed_peak_dd,True,0,RR1.25:2-3:188:695,2-3,2021-12-20T02:44:40,2021-12-20T03:59:40,1423.1,1314.05,realized_drawdown,2021-12-20T03:59:40
12m_2021-07-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2021-07-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-07-01,1.50,1500,closed_floor,False,0,,,,,,,,
12m_2021-07-01,1.50,1500,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,1.50,1500,closed_peak_dd,True,0,RR1.50:21-22:170:600,21-22,2021-12-03T21:25:20,2021-12-03T21:39:20,1608.6,1454.55,realized_drawdown,2021-12-03T21:39:20
12m_2021-07-01,1.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-07-01,1.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-07-01,1.75,1500,closed_floor,False,0,,,,,,,,
12m_2021-07-01,1.75,1500,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,1.75,1500,closed_peak_dd,True,0,RR1.75:3-4:148:549,3-4,2021-10-01T03:06:40,2021-10-01T03:52:40,-131.55,-176.6,realized_drawdown,2021-10-01T03:52:40
12m_2021-07-01,1.75,6800,closed_floor,False,0,,,,,,,,
12m_2021-07-01,1.75,6800,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,1.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-07-01,2.00,1500,closed_floor,False,0,,,,,,,,
12m_2021-07-01,2.00,1500,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,2.00,1500,closed_peak_dd,True,0,RR2.00:18-19:118:525,18-19,2021-09-30T18:17:40,2021-09-30T18:38:40,-116.7,-249.75,realized_drawdown,2021-09-30T18:38:40
12m_2021-07-01,2.00,6800,closed_floor,False,0,,,,,,,,
12m_2021-07-01,2.00,6800,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-07-01,2.25,1500,closed_floor,False,0,,,,,,,,
12m_2021-07-01,2.25,1500,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,2.25,1500,closed_peak_dd,True,0,RR2.25:18-19:118:525,18-19,2021-09-30T18:17:40,2021-09-30T18:38:40,-368.75,-501.8,realized_drawdown,2021-09-30T18:38:40
12m_2021-07-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2021-07-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-07-01,2.50,1500,closed_floor,False,0,,,,,,,,
12m_2021-07-01,2.50,1500,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,2.50,1500,closed_peak_dd,True,0,RR2.50:3-4:147:547,3-4,2021-09-30T03:18:40,2021-09-30T04:43:40,-360.3,-391.85,realized_drawdown,2021-09-30T04:43:40
12m_2021-07-01,2.50,6800,closed_floor,False,0,,,,,,,,
12m_2021-07-01,2.50,6800,excursion_floor,False,0,,,,,,,,
12m_2021-07-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2021-07-01,2.75,1500,closed_floor,False,0,,,,,,,,
12m_2021-07-01,2.75,1500,excursion_floor,False,0,,,,,,,,
