job,mode,start_year,initial_cash,monthly_funding,withdrawal,cadence,headroom,amount,retained_balance,persistent,interval,concurrency,spares,reserve_seats,ongoing,terminal,total,accounts,alive,receipts,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,copies,signals_loaded,economics,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 2, 0, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,2,0,False,78892.6,0,78892.6,93,0,97810.6,93,95,221,7293.0,11625.0,18918.0,95492.6,16600.0,0,2,30053,12658,"{""booked_net_trading_usd"": 70321.9, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8882.6, ""failed_negative_ledger_usd"": 36371.3, ""purchase_fees_usd"": 18918.0, ""pocket_usd"": 78892.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 36371.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 36371.3, ""dead_account_booked_deficits_usd"": 36371.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",93,79,14,0.0,149.4,386.33,16239.45,489.09,1113.57,2.35,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 2, 0, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,2,0,True,78892.6,0,78892.6,93,0,97810.6,93,95,221,7293.0,11625.0,18918.0,95492.6,16600.0,0,2,30053,12658,"{""booked_net_trading_usd"": 70321.9, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8882.6, ""failed_negative_ledger_usd"": 36371.3, ""purchase_fees_usd"": 18918.0, ""pocket_usd"": 78892.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 36371.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 36371.3, ""dead_account_booked_deficits_usd"": 36371.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",93,79,14,0.0,149.4,386.33,16239.45,489.09,1113.57,2.35,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 2, 2, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,2,2,False,77720.6,0,77720.6,100,0,97810.6,100,102,230,7590.0,12500.0,20090.0,94320.6,16600.0,0,2,31770,12658,"{""booked_net_trading_usd"": 66088.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 9126.8, ""failed_negative_ledger_usd"": 40849.0, ""purchase_fees_usd"": 20090.0, ""pocket_usd"": 77720.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 40849.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 40849.0, ""dead_account_booked_deficits_usd"": 40849.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",100,86,14,0.0,142.15,386.21,16069.31,489.09,1065.57,2.49,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 2, 2, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,2,2,True,77720.6,0,77720.6,100,0,97810.6,100,102,230,7590.0,12500.0,20090.0,94320.6,16600.0,0,2,31770,12658,"{""booked_net_trading_usd"": 66088.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 9126.8, ""failed_negative_ledger_usd"": 40849.0, ""purchase_fees_usd"": 20090.0, ""pocket_usd"": 77720.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 40849.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 40849.0, ""dead_account_booked_deficits_usd"": 40849.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",100,86,14,0.0,142.15,386.21,16069.31,489.09,1065.57,2.49,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 2, 5, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,2,5,False,77720.6,0,77720.6,100,0,97810.6,100,102,230,7590.0,12500.0,20090.0,94320.6,16600.0,0,2,31770,12658,"{""booked_net_trading_usd"": 66088.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 9126.8, ""failed_negative_ledger_usd"": 40849.0, ""purchase_fees_usd"": 20090.0, ""pocket_usd"": 77720.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 40849.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 40849.0, ""dead_account_booked_deficits_usd"": 40849.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",100,86,14,0.0,142.15,386.21,16069.31,489.09,1065.57,2.49,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 2, 5, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,2,5,True,77720.6,0,77720.6,100,0,97810.6,100,102,230,7590.0,12500.0,20090.0,94320.6,16600.0,0,2,31770,12658,"{""booked_net_trading_usd"": 66088.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 9126.8, ""failed_negative_ledger_usd"": 40849.0, ""purchase_fees_usd"": 20090.0, ""pocket_usd"": 77720.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 40849.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 40849.0, ""dead_account_booked_deficits_usd"": 40849.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",100,86,14,0.0,142.15,386.21,16069.31,489.09,1065.57,2.49,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 2, 10, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,2,10,False,77720.6,0,77720.6,100,0,97810.6,100,102,230,7590.0,12500.0,20090.0,94320.6,16600.0,0,2,31770,12658,"{""booked_net_trading_usd"": 66088.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 9126.8, ""failed_negative_ledger_usd"": 40849.0, ""purchase_fees_usd"": 20090.0, ""pocket_usd"": 77720.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 40849.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 40849.0, ""dead_account_booked_deficits_usd"": 40849.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",100,86,14,0.0,142.15,386.21,16069.31,489.09,1065.57,2.49,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 2, 10, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,2,10,True,77720.6,0,77720.6,100,0,97810.6,100,102,230,7590.0,12500.0,20090.0,94320.6,16600.0,0,2,31770,12658,"{""booked_net_trading_usd"": 66088.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 9126.8, ""failed_negative_ledger_usd"": 40849.0, ""purchase_fees_usd"": 20090.0, ""pocket_usd"": 77720.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 40849.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 40849.0, ""dead_account_booked_deficits_usd"": 40849.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",100,86,14,0.0,142.15,386.21,16069.31,489.09,1065.57,2.49,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 5, 0, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,5,0,False,123581.95,0,123581.95,199,0,164197.95,199,208,477,15741.0,24875.0,40616.0,140181.95,16600.0,0,5,57036,12658,"{""booked_net_trading_usd"": 92688.65, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 16833.85, ""failed_negative_ledger_usd"": 88343.15, ""purchase_fees_usd"": 40616.0, ""pocket_usd"": 123581.95, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 88343.15, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 88343.15, ""dead_account_booked_deficits_usd"": 88343.15, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",199,179,20,0.0,127.17,259.37,25871.54,161.69,1070.57,4.49,5,5,15,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 5, 0, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,5,0,True,123581.95,0,123581.95,199,0,164197.95,199,208,477,15741.0,24875.0,40616.0,140181.95,16600.0,0,5,57036,12658,"{""booked_net_trading_usd"": 92688.65, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 16833.85, ""failed_negative_ledger_usd"": 88343.15, ""purchase_fees_usd"": 40616.0, ""pocket_usd"": 123581.95, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 88343.15, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 88343.15, ""dead_account_booked_deficits_usd"": 88343.15, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",199,179,20,0.0,127.17,259.37,25871.54,161.69,1070.57,4.49,5,5,15,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 5, 2, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,5,2,False,121768.5,0,121768.5,211,0,164973.5,211,222,510,16830.0,26375.0,43205.0,138368.5,16600.0,0,5,59563,12658,"{""booked_net_trading_usd"": 84202.85, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 15786.8, ""failed_negative_ledger_usd"": 96557.45, ""purchase_fees_usd"": 43205.0, ""pocket_usd"": 121768.5, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 96557.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 96557.45, ""dead_account_booked_deficits_usd"": 96557.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",211,191,20,0.0427,131.51,259.37,26294.4,161.69,880.57,4.7,5,7,15,169,6,71,77
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 5, 2, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,5,2,True,113482.3,0,113482.3,205,0,155673.3,205,216,502,16566.0,25625.0,42191.0,130082.3,16600.0,0,5,56798,12658,"{""booked_net_trading_usd"": 76146.35, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 15358.3, ""failed_negative_ledger_usd"": 94885.25, ""purchase_fees_usd"": 42191.0, ""pocket_usd"": 113482.3, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 94885.25, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 94885.25, ""dead_account_booked_deficits_usd"": 94885.25, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",205,185,20,0.0146,131.51,305.08,26799.07,161.69,1023.57,4.48,5,7,15,169,6,71,77
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 5, 5, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,5,5,False,123916.85,0,123916.85,204,0,165157.85,204,213,477,15741.0,25500.0,41241.0,140516.85,16600.0,0,5,53697,12658,"{""booked_net_trading_usd"": 85151.85, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 14421.1, ""failed_negative_ledger_usd"": 94427.1, ""purchase_fees_usd"": 41241.0, ""pocket_usd"": 123916.85, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 94427.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 94427.1, ""dead_account_booked_deficits_usd"": 94427.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",204,184,20,0.1373,81.1,251.33,21367.7,161.69,933.57,4.24,5,7,15,1659,4,379,389
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 5, 5, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,5,5,True,110375.65,0,110375.65,193,0,149713.65,193,202,461,15213.0,24125.0,39338.0,126975.65,16600.0,0,5,49901,12658,"{""booked_net_trading_usd"": 73222.1, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 13755.05, ""failed_negative_ledger_usd"": 90246.6, ""purchase_fees_usd"": 39338.0, ""pocket_usd"": 110375.65, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 90246.6, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 90246.6, ""dead_account_booked_deficits_usd"": 90246.6, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",193,173,20,0.0674,83.15,251.33,22058.72,161.69,1035.57,3.95,5,7,15,1659,4,379,389
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 5, 10, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,5,10,False,161371.8,0,161371.8,197,0,201902.8,197,204,482,15906.0,24625.0,40531.0,177971.8,16600.0,0,5,60037,12658,"{""booked_net_trading_usd"": 137247.8, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 15940.2, ""failed_negative_ledger_usd"": 80595.2, ""purchase_fees_usd"": 40531.0, ""pocket_usd"": 161371.8, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 80595.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 80595.2, ""dead_account_booked_deficits_usd"": 80595.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",197,177,20,0.2132,81.06,230.33,19715.94,255.9,818.57,4.74,5,10,15,1215,2,436,436
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 5, 10, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,5,10,True,119242.1,0,119242.1,187,0,157863.1,187,194,462,15246.0,23375.0,38621.0,135842.1,16600.0,0,5,50992,12658,"{""booked_net_trading_usd"": 86399.25, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 13503.85, ""failed_negative_ledger_usd"": 84967.7, ""purchase_fees_usd"": 38621.0, ""pocket_usd"": 119242.1, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 84967.7, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 84967.7, ""dead_account_booked_deficits_usd"": 84967.7, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",187,167,20,0.0909,86.06,251.33,21370.64,161.69,984.57,4.04,5,6,15,1215,2,436,436
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 10, 0, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,10,0,False,249757.85,0,249757.85,251,10,301757.85,251,267,625,20625.0,31375.0,52000.0,266357.85,16600.0,0,10,100002,12658,"{""booked_net_trading_usd"": 281174.95, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 27655.5, ""failed_positive_ledger_usd"": 25309.5, ""failed_negative_ledger_usd"": 73547.9, ""purchase_fees_usd"": 52000.0, ""pocket_usd"": 249757.85, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 73547.9, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 73547.9, ""dead_account_booked_deficits_usd"": 73547.9, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",241,231,10,0.0,62.33,160.26,18502.18,216.2,832.67,7.86,10,10,20,161,1,60,104
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 10, 0, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,10,0,True,249757.85,0,249757.85,251,10,301757.85,251,267,625,20625.0,31375.0,52000.0,266357.85,16600.0,0,10,100002,12658,"{""booked_net_trading_usd"": 281174.95, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 27655.5, ""failed_positive_ledger_usd"": 25309.5, ""failed_negative_ledger_usd"": 73547.9, ""purchase_fees_usd"": 52000.0, ""pocket_usd"": 249757.85, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 73547.9, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 73547.9, ""dead_account_booked_deficits_usd"": 73547.9, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",241,231,10,0.0,62.33,160.26,18502.18,216.2,832.67,7.86,10,10,20,161,1,60,104
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 10, 2, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,10,2,False,247692.1,0,247692.1,270,8,303189.1,270,287,659,21747.0,33750.0,55497.0,264292.1,16600.0,0,10,98343,12658,"{""booked_net_trading_usd"": 266086.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 21732.3, ""failed_positive_ledger_usd"": 24126.0, ""failed_negative_ledger_usd"": 82960.95, ""purchase_fees_usd"": 55497.0, ""pocket_usd"": 247692.1, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 82960.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 82960.95, ""dead_account_booked_deficits_usd"": 82960.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",262,250,12,0.0687,56.02,150.19,18457.05,216.2,613.67,7.72,10,12,22,1006,4,107,151
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 10, 2, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,10,2,True,240384.9,0,240384.9,260,10,294070.9,260,277,642,21186.0,32500.0,53686.0,256984.9,16600.0,0,10,97056,12658,"{""booked_net_trading_usd"": 266156.7, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 27655.5, ""failed_positive_ledger_usd"": 23638.15, ""failed_negative_ledger_usd"": 79207.85, ""purchase_fees_usd"": 53686.0, ""pocket_usd"": 240384.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 79207.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 79207.85, ""dead_account_booked_deficits_usd"": 79207.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",250,240,10,0.02,62.33,160.51,18707.58,216.2,846.67,7.62,10,12,20,1006,4,107,151
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 10, 5, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,10,5,False,261109.65,0,261109.65,278,5,316187.65,278,290,616,20328.0,34750.0,55078.0,277709.65,16600.0,0,10,102657,12658,"{""booked_net_trading_usd"": 273110.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 12847.5, ""failed_positive_ledger_usd"": 24600.25, ""failed_negative_ledger_usd"": 80525.1, ""purchase_fees_usd"": 55078.0, ""pocket_usd"": 261109.65, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 80525.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 80525.1, ""dead_account_booked_deficits_usd"": 80525.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",273,258,15,0.2015,56.02,145.05,17209.01,161.69,456.67,8.08,10,10,25,1975,1,328,381
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 10, 5, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,10,5,True,242848.05,0,242848.05,254,10,293672.05,254,266,578,19074.0,31750.0,50824.0,259448.05,16600.0,0,10,98605,12658,"{""booked_net_trading_usd"": 273566.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 27655.5, ""failed_positive_ledger_usd"": 23568.95, ""failed_negative_ledger_usd"": 71330.05, ""purchase_fees_usd"": 50824.0, ""pocket_usd"": 242848.05, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 71330.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 71330.05, ""dead_account_booked_deficits_usd"": 71330.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",244,234,10,0.0902,63.19,160.51,17973.2,216.2,612.67,7.74,10,10,20,1975,1,328,381
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 10, 10, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,10,10,False,272920.2,0,272920.2,334,0,339387.2,334,351,749,24717.0,41750.0,66467.0,289520.2,16600.0,0,10,115803,12658,"{""booked_net_trading_usd"": 257900.55, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 27882.55, ""failed_negative_ledger_usd"": 109369.2, ""purchase_fees_usd"": 66467.0, ""pocket_usd"": 272920.2, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 109369.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 109369.2, ""dead_account_booked_deficits_usd"": 109369.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",334,314,20,0.3443,42.13,136.02,17550.85,94.33,617.57,9.14,10,10,30,1102,7,223,259
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 10, 10, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,10,10,True,255212.6,0,255212.6,278,10,311709.6,278,296,659,21747.0,34750.0,56497.0,271812.6,16600.0,0,10,110409,12658,"{""booked_net_trading_usd"": 292536.95, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 27655.5, ""failed_positive_ledger_usd"": 27867.2, ""failed_negative_ledger_usd"": 74695.35, ""purchase_fees_usd"": 56497.0, ""pocket_usd"": 255212.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 74695.35, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 74695.35, ""dead_account_booked_deficits_usd"": 74695.35, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",268,258,10,0.1045,62.33,155.04,18802.18,216.2,750.67,8.68,10,10,20,1125,8,217,253
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, true, 0, 20, 0, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,True,0,20,0,False,339474.5,0,339474.5,292,0,401384.5,292,317,770,25410.0,36500.0,61910.0,356074.5,16600.0,0,20,113436,12658,"{""booked_net_trading_usd"": 333387.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 28930.55, ""failed_negative_ledger_usd"": 96927.75, ""purchase_fees_usd"": 61910.0, ""pocket_usd"": 339474.5, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 96927.75, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 96927.75, ""dead_account_booked_deficits_usd"": 96927.75, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",292,272,20,0.0,32.21,111.19,15838.85,161.69,888.57,8.95,20,20,25,419,0,0,121
