case,left,right,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change
3m_2020-07-01,0.50,1.75,1376.075,2047.4250000000004,2020-09-23,25,35,True,7,-760.575,-1720.6000000000001,-2047.4250000000004
3m_2020-07-01,0.50,2.00,1716.225,1843.1000000000001,2020-09-23,20,28,True,8,-801.8000000000002,-1761.8250000000003,-1831.2749999999999
3m_2020-07-01,0.50,2.25,1581.475,1996.2500000000005,2020-09-23,25,35,True,7,-801.8000000000002,-1761.8250000000003,-1996.2500000000005
3m_2020-07-01,0.50,2.50,1725.05,1896.35,2020-09-23,20,28,True,10,-857.75,-1808.025,-1852.3249999999998
3m_2020-07-01,0.50,2.75,1316.525,2206.85,2020-09-23,20,28,True,9,-857.75,-1881.9750000000004,-2187.3
3m_2020-07-01,0.50,3.00,1288.575,2163.6000000000004,2020-09-23,20,28,True,9,-857.7499999999998,-1875.725,-2122.575
3m_2020-07-01,0.50,3.25,1490.2,2047.55,2020-09-23,20,28,True,9,-857.75,-1844.4750000000004,-1970.2749999999999
3m_2020-07-01,0.50,3.50,1625.325,1935.75,2020-09-23,20,28,True,9,-857.75,-1844.475,-1858.4750000000004
3m_2020-07-01,0.75,1.00,1138.425,1559.725,2020-09-23,25,35,True,6,-776.825,-1449.6,-1559.725
3m_2020-07-01,0.75,1.25,1486.65,1713.9250000000002,2020-09-08,20,28,True,7,-663.0999999999999,-1579.0500000000002,-1309.5500000000002
3m_2020-07-01,0.75,1.50,1267.75,1713.9250000000002,2020-09-08,20,28,True,8,-663.0999999999998,-1598.775,-1575.1499999999999
3m_2020-07-01,0.75,1.75,1325.1,1713.925,2020-09-08,20,28,True,10,-663.0999999999999,-1598.7750000000003,-1600.425
3m_2020-07-01,0.75,2.00,1665.25,1755.15,2020-09-08,20,28,True,9,-704.3249999999999,-1640.0000000000005,-1384.2749999999999
3m_2020-07-01,0.75,2.25,1530.5,1755.15,2020-09-08,20,28,True,8,-704.3250000000002,-1640.0000000000005,-1549.25
3m_2020-07-01,0.75,2.50,1674.0749999999998,1811.1,2020-09-08,20,28,True,8,-760.275,-1686.2000000000003,-1405.3249999999998
3m_2020-07-01,0.75,2.75,1265.55,1852.4249999999997,2020-09-23,20,28,True,8,-760.2750000000001,-1760.15,-1740.2999999999997
3m_2020-07-01,0.75,3.00,1237.6,1852.225,2020-09-18,20,28,True,8,-760.2749999999997,-1753.8999999999996,-1675.5749999999996
3m_2020-07-01,0.75,3.25,1439.225,1841.0749999999998,2020-09-08,20,28,True,9,-760.2750000000001,-1722.65,-1523.2749999999999
3m_2020-07-01,0.75,3.50,1574.35,1841.0749999999998,2020-09-08,20,28,True,9,-760.275,-1722.65,-1411.475
3m_2020-07-01,1.00,1.25,1318.525,1629.525,2020-09-23,25,35,True,6,-725.575,-1440.4499999999998,-1629.525
3m_2020-07-01,1.00,1.50,1099.625,1909.8999999999999,2020-09-23,20,28,True,7,-725.5749999999999,-1460.1749999999997,-1895.1250000000002
3m_2020-07-01,1.00,1.75,1156.975,1966.8500000000001,2020-09-23,20,28,True,9,-725.575,-1460.175,-1920.4000000000003
3m_2020-07-01,1.00,2.00,1497.125,1779.7250000000001,2020-09-23,20,28,True,10,-766.8000000000002,-1501.4,-1704.2499999999998
3m_2020-07-01,1.00,2.25,1362.375,1888.8000000000002,2020-09-23,20,28,True,10,-766.8000000000002,-1501.4,-1869.2250000000004
3m_2020-07-01,1.00,2.50,1505.9499999999998,1832.975,2020-09-23,20,28,True,8,-822.75,-1547.6,-1725.2999999999997
3m_2020-07-01,1.00,2.75,1097.425,2143.475,2020-09-23,20,28,True,10,-822.75,-1621.5500000000002,-2060.275
3m_2020-07-01,1.00,3.00,1069.475,2100.2250000000004,2020-09-23,20,28,True,10,-822.7499999999999,-1615.2999999999997,-1995.55
3m_2020-07-01,1.00,3.25,1271.1,1984.175,2020-09-23,20,28,True,9,-822.75,-1584.0500000000002,-1843.2499999999998
3m_2020-07-01,1.00,3.50,1406.225,1872.375,2020-09-23,20,28,True,9,-822.7500000000001,-1584.0499999999997,-1731.4500000000003
3m_2020-07-01,1.25,1.50,1447.85,1723.1,2020-09-08,20,28,True,7,-611.85,-1589.6249999999995,-1644.95
3m_2020-07-01,1.25,1.75,1505.2,1761.5000000000005,2020-09-23,20,28,True,7,-611.8499999999999,-1589.625,-1670.225
3m_2020-07-01,1.25,2.00,1845.35,1764.3250000000003,2020-09-08,20,28,True,7,-653.0749999999998,-1630.85,-1454.0750000000003
3m_2020-07-01,1.25,2.25,1710.6,1764.3250000000003,2020-09-08,20,28,True,7,-653.075,-1630.85,-1619.0499999999997
3m_2020-07-01,1.25,2.50,1854.175,1820.275,2020-09-08,20,28,True,8,-709.0249999999999,-1677.0499999999997,-1475.125
3m_2020-07-01,1.25,2.75,1445.65,1961.025,2020-09-29,20,28,True,8,-709.0250000000001,-1751.0000000000002,-1861.775
3m_2020-07-01,1.25,3.00,1417.7,1894.8750000000005,2020-09-23,20,28,True,8,-709.025,-1744.75,-1745.375
3m_2020-07-01,1.25,3.25,1619.325,1850.2500000000002,2020-09-08,20,28,True,7,-709.0250000000001,-1713.5000000000002,-1593.0750000000003
3m_2020-07-01,1.25,3.50,1754.45,1850.25,2020-09-08,20,28,True,8,-709.025,-1713.5,-1481.2749999999996
3m_2020-07-01,1.50,1.75,1286.3000000000002,2043.5499999999997,2020-09-23,20,28,True,10,-611.8499999999999,-1609.35,-1935.8250000000003
3m_2020-07-01,1.50,2.00,1626.45,1856.4249999999997,2020-09-23,20,28,True,10,-653.0749999999998,-1650.5749999999998,-1719.6749999999997
3m_2020-07-01,1.50,2.25,1491.7,1965.4999999999998,2020-09-23,20,28,True,8,-653.075,-1650.5749999999998,-1884.6500000000003
3m_2020-07-01,1.50,2.50,1635.275,1909.6749999999997,2020-09-23,20,28,True,7,-709.0249999999999,-1696.7749999999996,-1740.725
3m_2020-07-01,1.50,2.75,1226.75,2303.7749999999996,2020-09-29,20,28,True,8,-709.0249999999999,-1770.725,-2224.25
3m_2020-07-01,1.50,3.00,1198.8000000000002,2176.9249999999997,2020-09-23,20,28,True,9,-709.0249999999999,-1764.4750000000001,-2076.25
3m_2020-07-01,1.50,3.25,1400.4250000000002,2060.8749999999995,2020-09-23,20,28,True,10,-709.0249999999999,-1733.225,-1928.95
3m_2020-07-01,1.50,3.50,1535.5500000000002,1949.0750000000003,2020-09-23,20,28,True,10,-709.0249999999999,-1733.2249999999997,-1746.8750000000005
3m_2020-07-01,1.75,2.00,1683.8000000000002,1913.3750000000002,2020-09-23,20,28,True,11,-653.075,-1650.5750000000003,-1744.95
3m_2020-07-01,1.75,2.25,1549.0500000000002,2022.4500000000003,2020-09-23,20,28,True,11,-653.0750000000003,-1650.5750000000003,-1909.9250000000002
3m_2020-07-01,1.75,2.50,1692.625,1966.625,2020-09-23,20,28,True,8,-709.0250000000001,-1696.775,-1771.875
3m_2020-07-01,1.75,2.75,1284.1,2337.15,2020-09-29,20,28,True,8,-709.0250000000001,-1770.7250000000004,-2257.6250000000005
3m_2020-07-01,1.75,3.00,1256.15,2233.875,2020-09-23,20,28,True,8,-709.0249999999996,-1764.475,-2109.625
3m_2020-07-01,1.75,3.25,1457.775,2117.825,2020-09-23,20,28,True,9,-709.0250000000001,-1733.2250000000004,-1962.3250000000003
3m_2020-07-01,1.75,3.50,1592.9,2006.025,2020-09-23,20,28,True,10,-709.0249999999999,-1733.225,-1772.15
3m_2020-07-01,2.00,2.25,1889.2,1835.3250000000003,2020-09-23,20,28,True,10,-694.3000000000002,-1691.8000000000002,-1693.775
3m_2020-07-01,2.00,2.50,2032.775,1861.5,2020-09-08,20,28,True,9,-750.25,-1738.0,-1549.85
3m_2020-07-01,2.00,2.75,1624.25,2090.0,2020-09-23,20,28,True,9,-750.25,-1811.9500000000003,-1960.5000000000005
3m_2020-07-01,2.00,3.00,1596.3000000000002,2046.7500000000002,2020-09-23,20,28,True,9,-750.2499999999998,-1805.7,-1820.0999999999997
3m_2020-07-01,2.00,3.25,1797.9250000000002,1930.7,2020-09-23,20,28,True,10,-750.25,-1774.4500000000003,-1667.8
3m_2020-07-01,2.00,3.50,1933.0500000000002,1891.4750000000001,2020-09-08,20,28,True,11,-750.25,-1774.45,-1556.0
3m_2020-07-01,2.25,2.50,1898.025,1888.5749999999998,2020-09-23,20,28,True,8,-750.25,-1738.0,-1714.8249999999998
3m_2020-07-01,2.25,2.75,1489.5,2228.5,2020-09-29,20,28,True,9,-750.25,-1811.9500000000003,-2148.9750000000004
3m_2020-07-01,2.25,3.00,1461.5500000000002,2155.8250000000003,2020-09-23,20,28,True,9,-750.25,-1805.7,-2000.9750000000001
3m_2020-07-01,2.25,3.25,1663.1750000000002,2039.775,2020-09-23,20,28,True,10,-750.25,-1774.4500000000003,-1853.6750000000004
3m_2020-07-01,2.25,3.50,1798.3000000000002,1927.975,2020-09-23,20,28,True,11,-750.2500000000002,-1774.45,-1720.975
3m_2020-07-01,2.50,2.75,1633.0749999999998,2188.1749999999997,2020-09-29,20,28,True,7,-806.1999999999998,-1858.15,-2098.9
3m_2020-07-01,2.50,3.00,1605.125,2100.0,2020-09-23,20,28,True,7,-806.1999999999996,-1851.8999999999999,-1950.8999999999999
3m_2020-07-01,2.50,3.25,1806.75,1983.9499999999998,2020-09-23,20,28,True,7,-806.1999999999998,-1820.65,-1803.6000000000004
3m_2020-07-01,2.50,3.50,1941.875,1947.425,2020-09-08,20,28,True,8,-806.2,-1820.6499999999999,-1577.05
3m_2020-07-01,2.75,3.00,1196.6,2488.2,2020-09-29,20,28,True,8,-806.2000000000003,-1925.85,-2436.6499999999996
3m_2020-07-01,2.75,3.25,1398.225,2372.1499999999996,2020-09-29,20,28,True,8,-806.2,-1894.6000000000001,-2289.3500000000004
3m_2020-07-01,2.75,3.50,1533.35,2182.6499999999996,2020-09-23,20,28,True,9,-806.2000000000003,-1894.6000000000004,-2030.2500000000002
3m_2020-07-01,3.00,3.25,1370.275,2251.2,2020-09-23,20,28,True,9,-806.2,-1888.35,-2141.35
3m_2020-07-01,3.00,3.50,1505.4,2139.4,2020-09-23,20,28,True,9,-806.1999999999998,-1888.35,-1882.25
3m_2020-07-01,3.25,3.50,1707.025,2023.35,2020-09-23,20,28,True,10,-806.2000000000003,-1857.1000000000004,-1734.9500000000003
3m_2020-10-01,0.50,0.50,893.55,1377.75,2020-11-18,38,55,True,2,-701.5,-1094.65,-972.15
3m_2020-10-01,0.75,0.75,1819.2,1495.15,2020-11-12,38,55,True,4,-708.9000000000001,-1324.95,-1093.3000000000002
3m_2020-10-01,1.00,1.00,2477.25,1236.5499999999997,2020-11-18,38,55,True,3,-593.8999999999996,-837.8499999999999,-653.6999999999998
3m_2020-10-01,1.25,1.25,1849.0,1428.8500000000001,2020-11-18,38,55,True,2,-930.7500000000002,-1119.65,-937.1500000000001
3m_2020-10-01,1.50,1.50,1544.15,930.7499999999999,2020-11-09,17,25,False,6,-930.7499999999999,-629.2,-378.95
3m_2020-10-01,1.75,1.75,1253.05,1048.55,2020-11-18,18,25,True,4,-930.75,-746.8000000000001,-470.95
3m_2020-10-01,2.00,2.00,1697.25,1044.4,2020-11-18,38,55,True,3,-930.75,-691.2,-491.5500000000002
3m_2020-10-01,2.25,2.25,2011.15,1044.3999999999999,2020-11-18,38,55,True,3,-930.7499999999998,-691.1999999999998,-565.7499999999998
3m_2020-10-01,2.50,2.50,1796.85,1149.6,2020-10-28,38,55,True,3,-930.75,-744.35,-483.25
3m_2020-10-01,2.75,2.75,1670.25,1383.45,2020-10-28,17,25,True,4,-930.75,-783.25,-509.35
3m_2020-10-01,3.00,3.00,1765.3,1579.35,2020-10-28,35,52,False,4,-930.75,-783.25,-573.65
3m_2020-10-01,3.25,3.25,1606.25,1630.0,2020-10-28,38,55,True,2,-930.75,-854.15,-611.8999999999999
3m_2020-10-01,3.50,3.50,1317.6,1630.0,2020-10-28,38,55,True,3,-930.7500000000001,-839.95,-651.4
3m_2020-10-01,0.50,0.75,1356.375,1413.025,2020-11-18,38,55,True,2,-705.1999999999998,-1209.8,-1032.725
3m_2020-10-01,0.50,1.00,1685.4,1307.15,2020-11-18,38,55,True,2,-647.6999999999998,-959.5,-812.925
3m_2020-10-01,0.50,1.25,1371.275,1403.3000000000002,2020-11-18,38,55,True,2,-816.1250000000002,-1098.6250000000002,-954.6500000000001
3m_2020-10-01,0.50,1.50,1218.85,1128.8999999999999,2020-11-18,38,55,True,2,-816.1249999999998,-836.4749999999999,-603.9249999999998
3m_2020-10-01,0.50,1.75,1073.3,1213.15,2020-11-18,38,55,True,2,-816.125,-920.725,-635.6
3m_2020-10-01,0.50,2.00,1295.4,1211.0749999999998,2020-11-18,38,55,True,2,-816.125,-892.925,-731.8499999999999
3m_2020-10-01,0.50,2.25,1452.35,1211.075,2020-11-18,38,55,True,2,-816.125,-892.925,-768.95
3m_2020-10-01,0.50,2.50,1345.1999999999998,1211.0749999999998,2020-11-18,38,55,True,2,-816.125,-892.925,-727.7
3m_2020-10-01,0.50,2.75,1281.9,1240.625,2020-10-28,38,55,True,2,-816.1250000000001,-830.9000000000001,-662.8500000000001
3m_2020-10-01,0.50,3.00,1329.425,1338.575,2020-10-28,38,55,True,2,-816.1250000000001,-812.6500000000001,-682.2750000000001
3m_2020-10-01,0.50,3.25,1249.9,1305.375,2020-10-28,38,55,True,2,-816.125,-974.4,-792.0249999999999
3m_2020-10-01,0.50,3.50,1105.5749999999998,1305.375,2020-10-28,38,55,True,2,-816.125,-967.3,-774.175
3m_2020-10-01,0.75,1.00,2148.225,1342.4250000000002,2020-11-18,38,55,True,3,-651.4000000000001,-1074.65,-873.5000000000002
3m_2020-10-01,0.75,1.25,1834.1,1438.5750000000003,2020-11-18,38,55,True,3,-819.8250000000003,-1213.7750000000003,-1015.2250000000004
3m_2020-10-01,0.75,1.50,1681.6750000000002,1164.1750000000002,2020-11-18,38,55,True,3,-819.825,-957.125,-664.5
3m_2020-10-01,0.75,1.75,1536.125,1248.4250000000002,2020-11-18,38,55,True,2,-819.8250000000002,-1035.8750000000002,-696.1750000000002
3m_2020-10-01,0.75,2.00,1758.225,1246.3500000000001,2020-11-18,38,55,True,3,-819.825,-1008.075,-792.4250000000002
3m_2020-10-01,0.75,2.25,1915.1750000000002,1246.3500000000004,2020-11-18,38,55,True,3,-819.8250000000003,-1008.0750000000003,-829.5250000000001
3m_2020-10-01,0.75,2.50,1808.025,1246.35,2020-11-18,38,55,True,2,-819.8249999999998,-1008.0749999999998,-788.2750000000001
3m_2020-10-01,0.75,2.75,1744.725,1184.3249999999998,2020-11-18,38,55,True,2,-819.8249999999998,-946.0499999999997,-723.4249999999997
3m_2020-10-01,0.75,3.00,1792.25,1166.0749999999998,2020-11-18,38,55,True,2,-819.8249999999998,-927.7999999999997,-742.8499999999999
3m_2020-10-01,0.75,3.25,1712.725,1291.3249999999998,2020-11-12,38,55,True,2,-819.8249999999998,-1089.55,-852.5999999999999
3m_2020-10-01,0.75,3.50,1568.4,1284.2250000000001,2020-11-12,38,55,True,2,-819.825,-1082.45,-834.75
3m_2020-10-01,1.00,1.25,2163.125,1332.6999999999998,2020-11-18,38,55,True,3,-762.3249999999998,-978.75,-795.425
3m_2020-10-01,1.00,1.50,2010.7,1058.2999999999997,2020-11-18,29,41,True,3,-762.3249999999998,-728.5999999999999,-444.6999999999998
3m_2020-10-01,1.00,1.75,1865.15,1142.5499999999997,2020-11-18,29,41,True,3,-762.3249999999998,-785.5749999999998,-476.3749999999998
3m_2020-10-01,1.00,2.00,2087.25,1140.4750000000001,2020-11-18,38,55,True,3,-762.325,-757.7750000000001,-572.6250000000002
3m_2020-10-01,1.00,2.25,2244.2,1140.475,2020-11-18,38,55,True,3,-762.3249999999998,-757.7749999999999,-609.7249999999999
3m_2020-10-01,1.00,2.50,2137.05,1140.475,2020-11-18,38,55,True,2,-762.3249999999998,-757.7750000000001,-568.4749999999999
3m_2020-10-01,1.00,2.75,2073.75,1078.4499999999998,2020-11-18,38,55,True,2,-762.3249999999998,-695.75,-503.625
3m_2020-10-01,1.00,3.00,2121.275,1060.1999999999998,2020-11-18,38,55,True,2,-762.3249999999998,-677.5,-523.05
3m_2020-10-01,1.00,3.25,2041.75,1173.9499999999998,2020-11-18,38,55,True,2,-762.3249999999998,-839.25,-632.8
3m_2020-10-01,1.00,3.50,1897.425,1156.1000000000001,2020-11-18,38,55,True,2,-762.325,-832.1500000000001,-614.9500000000003
3m_2020-10-01,1.25,1.50,1696.575,1154.45,2020-11-18,38,55,True,2,-930.75,-869.4999999999998,-586.425
3m_2020-10-01,1.25,1.75,1551.025,1238.7,2020-11-18,38,55,True,2,-930.75,-924.7,-618.0999999999999
3m_2020-10-01,1.25,2.00,1773.125,1236.6250000000005,2020-11-18,38,55,True,2,-930.7500000000005,-896.9000000000003,-714.3500000000004
3m_2020-10-01,1.25,2.25,1930.075,1236.625,2020-11-18,38,55,True,3,-930.75,-896.9000000000001,-751.4499999999998
3m_2020-10-01,1.25,2.50,1822.925,1236.6250000000002,2020-11-18,38,55,True,2,-930.7500000000002,-896.9000000000001,-710.2000000000003
3m_2020-10-01,1.25,2.75,1759.625,1174.6000000000001,2020-11-18,38,55,True,2,-930.7500000000001,-834.875,-645.3499999999999
3m_2020-10-01,1.25,3.00,1807.15,1156.3500000000001,2020-11-18,38,55,True,2,-930.7500000000001,-816.625,-664.7750000000001
3m_2020-10-01,1.25,3.25,1727.625,1270.1000000000001,2020-11-18,38,55,True,2,-930.7500000000002,-978.3750000000002,-774.5250000000001
3m_2020-10-01,1.25,3.50,1583.3,1252.25,2020-11-18,38,55,True,2,-930.7500000000002,-971.2750000000001,-756.675
3m_2020-10-01,1.50,1.75,1398.6,964.3000000000001,2020-11-18,17,25,True,4,-930.7500000000001,-668.05,-378.35
3m_2020-10-01,1.50,2.00,1620.7,962.225,2020-11-18,28,40,True,4,-930.75,-634.75,-363.625
3m_2020-10-01,1.50,2.25,1777.65,962.2249999999999,2020-11-18,29,41,True,4,-930.7499999999998,-634.7499999999998,-400.7249999999999
3m_2020-10-01,1.50,2.50,1670.5,991.2249999999999,2020-10-28,28,40,True,4,-930.7499999999998,-634.7499999999999,-377.575
3m_2020-10-01,1.50,2.75,1607.2,1136.55,2020-10-28,17,25,False,6,-930.75,-706.2249999999999,-444.15
3m_2020-10-01,1.50,3.00,1654.725,1234.5,2020-10-28,17,25,False,6,-930.75,-706.2249999999999,-476.29999999999995
3m_2020-10-01,1.50,3.25,1575.2,1270.925,2020-10-28,35,52,False,4,-930.7499999999998,-724.225,-423.7999999999997
3m_2020-10-01,1.50,3.50,1430.875,1270.9250000000002,2020-10-28,29,41,False,5,-930.75,-717.125,-470.4
3m_2020-10-01,1.75,2.00,1475.15,1046.4750000000001,2020-11-18,28,40,True,4,-930.7500000000001,-719.0000000000002,-395.3000000000002
3m_2020-10-01,1.75,2.25,1632.1,1046.475,2020-11-18,29,41,True,4,-930.7499999999998,-718.9999999999998,-432.39999999999986
3m_2020-10-01,1.75,2.50,1524.9499999999998,1046.475,2020-11-18,28,40,True,4,-930.75,-719.0,-391.1500000000001
3m_2020-10-01,1.75,2.75,1461.65,1160.7,2020-10-28,17,25,True,4,-930.7499999999999,-656.9749999999999,-443.55
3m_2020-10-01,1.75,3.00,1509.175,1258.65,2020-10-28,18,25,False,5,-930.7499999999999,-641.15,-475.7
3m_2020-10-01,1.75,3.25,1429.65,1295.075,2020-10-28,35,52,False,4,-930.75,-800.475,-455.4749999999999
3m_2020-10-01,1.75,3.50,1285.3249999999998,1295.075,2020-10-28,29,41,False,5,-930.7500000000002,-793.3750000000002,-545.1000000000001
3m_2020-10-01,2.00,2.25,1854.2,1044.4,2020-11-18,38,55,True,3,-930.75,-691.2000000000003,-528.6500000000001
3m_2020-10-01,2.00,2.50,1747.05,1044.3999999999999,2020-11-18,38,55,True,3,-930.75,-691.1999999999998,-487.4000000000001
3m_2020-10-01,2.00,2.75,1683.75,1074.425,2020-10-28,29,41,True,3,-930.75,-629.175,-422.54999999999995
3m_2020-10-01,2.00,3.00,1731.275,1172.375,2020-10-28,38,55,True,2,-930.75,-610.925,-441.97500000000014
3m_2020-10-01,2.00,3.25,1651.75,1208.8,2020-10-28,38,55,True,2,-930.7499999999999,-772.675,-551.7249999999999
3m_2020-10-01,2.00,3.50,1507.425,1208.8000000000002,2020-10-28,38,55,True,2,-930.75,-765.575,-533.875
3m_2020-10-01,2.25,2.50,1904.0,1044.4,2020-11-18,38,55,True,3,-930.75,-691.2,-524.5
3m_2020-10-01,2.25,2.75,1840.7,1076.225,2020-10-28,38,55,True,3,-930.75,-629.175,-459.64999999999986
3m_2020-10-01,2.25,3.00,1888.225,1158.0,2020-10-28,38,55,True,2,-930.75,-627.825,-479.0749999999998
3m_2020-10-01,2.25,3.25,1808.7,1156.5,2020-10-28,38,55,True,2,-930.75,-772.675,-588.8249999999998
3m_2020-10-01,2.25,3.50,1664.375,1156.5,2020-10-28,38,55,True,2,-930.75,-765.575,-570.9749999999999
3m_2020-10-01,2.50,2.75,1733.55,1260.25,2020-10-28,29,41,True,4,-930.7500000000001,-744.3499999999999,-442.775
3m_2020-10-01,2.50,3.00,1781.0749999999998,1342.025,2020-10-28,38,55,True,2,-930.7500000000001,-744.35,-474.92499999999995
3m_2020-10-01,2.50,3.25,1701.55,1280.0,2020-10-28,38,55,True,2,-930.75,-772.675,-547.575
3m_2020-10-01,2.50,3.50,1557.225,1280.0,2020-10-28,38,55,True,2,-930.75,-765.5749999999999,-529.7249999999999
3m_2020-10-01,2.75,3.00,1717.775,1481.4,2020-10-28,17,25,False,6,-930.75,-783.25,-541.5
3m_2020-10-01,2.75,3.25,1638.25,1495.625,2020-10-28,38,55,True,2,-930.7500000000001,-783.25,-482.7249999999999
3m_2020-10-01,2.75,3.50,1493.925,1495.625,2020-10-28,38,55,True,2,-930.75,-783.25,-535.6
3m_2020-10-01,3.00,3.25,1685.775,1593.5749999999998,2020-10-28,38,55,True,2,-930.7500000000001,-783.25,-502.1500000000001
3m_2020-10-01,3.00,3.50,1541.4499999999998,1593.575,2020-10-28,38,55,False,3,-930.75,-783.25,-567.75
3m_2020-10-01,3.25,3.50,1461.925,1630.0,2020-10-28,38,55,True,2,-930.75,-847.05,-594.0499999999998
3m_2021-01-01,0.50,0.50,-2055.85,3232.3,2021-03-30,46,64,True,3,-855.9999999999999,-1524.55,-2068.7
3m_2021-01-01,0.75,0.75,-555.55,1843.3000000000002,2021-03-25,33,47,True,4,-848.35,-908.45,-1379.5
3m_2021-01-01,1.00,1.00,-308.85,1766.2,2021-03-03,33,47,True,5,-848.35,-1501.9,-1401.35
3m_2021-01-01,1.25,1.25,-525.0,2221.9,2021-03-30,33,47,True,5,-848.3499999999999,-1374.7,-1933.35
3m_2021-01-01,1.50,1.50,-205.4,1760.65,2021-03-30,33,47,True,6,-848.35,-1278.5500000000002,-1651.5
3m_2021-01-01,1.75,1.75,-287.95,2090.25,2021-03-25,33,47,True,6,-848.3499999999999,-1158.1,-1973.9
3m_2021-01-01,2.00,2.00,-1268.3,2525.05,2021-03-25,33,47,True,5,-848.35,-1342.25,-2423.5
3m_2021-01-01,2.25,2.25,-355.65,2356.65,2021-03-04,33,47,True,5,-848.3499999999999,-1342.25,-2255.65
3m_2021-01-01,2.50,2.50,-1175.1,2806.8500000000004,2021-03-25,46,64,True,3,-848.3500000000001,-1353.3,-2489.25
3m_2021-01-01,2.75,2.75,-669.8,2814.25,2021-03-08,46,64,True,3,-848.35,-1370.55,-2402.15
3m_2021-01-01,3.00,3.00,-949.3,2979.5,2021-03-25,46,64,True,3,-848.35,-1445.95,-2460.55
3m_2021-01-01,3.25,3.25,-662.8,2873.7,2021-03-25,46,64,True,3,-848.3500000000001,-1445.95,-2461.4
3m_2021-01-01,3.50,3.50,47.4,2211.3500000000004,2021-03-04,33,47,True,4,-848.35,-1057.75,-2138.4
3m_2021-01-01,0.50,0.75,-1305.6999999999998,2467.275,2021-03-30,46,64,True,2,-841.625,-1199.675,-1680.95
3m_2021-01-01,0.50,1.00,-1182.35,2300.0,2021-03-30,46,64,True,3,-841.625,-1167.3249999999998,-1465.625
3m_2021-01-01,0.50,1.25,-1290.425,2642.425,2021-03-30,46,64,True,3,-841.625,-1103.725,-1784.525
3m_2021-01-01,0.50,1.50,-1130.625,2308.675,2021-03-30,46,64,True,3,-841.625,-1178.325,-1643.6000000000001
3m_2021-01-01,0.50,1.75,-1171.8999999999999,2388.5,2021-03-30,46,64,True,3,-841.625,-1178.6,-1804.8000000000002
3m_2021-01-01,0.50,2.00,-1662.0749999999998,2791.825,2021-03-30,46,64,True,3,-841.625,-1406.6000000000001,-2145.45
3m_2021-01-01,0.50,2.25,-1205.75,2457.275,2021-03-25,46,64,True,3,-841.625,-1315.3249999999998,-2019.925
3m_2021-01-01,0.50,2.50,-1615.475,2953.3,2021-03-25,46,64,True,3,-841.625,-1408.05,-2136.725
3m_2021-01-01,0.50,2.75,-1362.8249999999998,2838.325,2021-03-25,46,64,True,3,-841.625,-1447.5499999999997,-2134.7749999999996
3m_2021-01-01,0.50,3.00,-1502.5749999999998,3039.625,2021-03-25,46,64,True,3,-841.625,-1485.2499999999998,-2163.975
3m_2021-01-01,0.50,3.25,-1359.3249999999998,2986.7250000000004,2021-03-25,46,64,True,3,-841.625,-1485.25,-2164.4
3m_2021-01-01,0.50,3.50,-1004.2249999999999,2454.5,2021-03-25,46,64,True,3,-841.625,-1291.15,-1887.05
3m_2021-01-01,0.75,1.00,-432.2,1678.9750000000001,2021-03-30,33,47,True,4,-848.3500000000001,-1166.975,-1311.45
3m_2021-01-01,0.75,1.25,-540.275,1991.0,2021-03-30,33,47,True,4,-848.3499999999999,-1103.375,-1632.4250000000002
3m_2021-01-01,0.75,1.50,-380.47499999999997,1760.375,2021-03-30,33,47,True,4,-848.3500000000001,-1028.875,-1491.5
3m_2021-01-01,0.75,1.75,-421.75,1966.775,2021-03-25,33,47,True,4,-848.35,-968.6500000000001,-1652.7
3m_2021-01-01,0.75,2.00,-911.925,2184.175,2021-03-25,33,47,True,4,-848.35,-1081.725,-1825.4
